"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",14231,2,107,-7,95.225,0.191,88,"2",1,14238,2184,95.285
"2",2,"=","BRUNO MARS It Will Rain",12695,88,961,-140,77.072,0.861,80,"4",2,12695,2024,77.072
"3",3,"=","KATY PERRY The One That Got Away",12401,171,1007,63,75.028,0.39,76,"7",3,12401,1631,75.028
"4",4,"=","LMFAO Sexy And I Know It",11518,-76,-296,-74,71.288,-0.538,117,"1",2,12000,1530,74.768
"5",5,"=","DAVID GUETTA Without You f/Usher",10367,-74,-874,69,63.705,-0.367,117,"20",1,13428,1586,84.476
"6",6,"=","FLO RIDA Good Feeling",10096,75,624,1,65.875,0.71,88,"3",6,10096,1207,65.875
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8768,-89,-723,28,59.607,-0.326,176,"18",1,13951,1685,86.013
"8",8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7108,134,778,50,36.496,0.511,121,"28",8,7108,1048,36.496
"9",9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6794,-133,-816,-21,47.234,-1.197,166,"14",1,14127,1893,93.336
"10",10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6600,34,388,-32,34.071,0.276,75,"9",10,6600,1264,34.071
"11",11,"=","KELLY CLARKSON Mr. Know It All",6325,2,-44,42,31.901,-0.222,109,"39",11,6408,1093,34.137
"12",12,"=","ADELE Someone Like You",6112,-170,-1075,-69,44.104,-1.548,137,"8",2,13563,2614,91.686
"13",13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",6002,-69,-560,26,38.723,-0.224,191,"45",4,11548,1097,70.438
"14",14,"=","LADY GAGA Marry The Night",5433,-24,250,-87,30.629,-0.027,43,"44",14,5457,1570,30.656
"15",15,"=","GAVIN DEGRAW Not Over You",5029,104,547,53,24.961,0.623,119,"16",15,5029,547,24.961
"16",16,"=","JESSIE J Domino",4882,82,736,-33,28.256,0.703,97,"22",16,4882,769,28.256
"17",17,"=","ADELE Set Fire To The Rain",4678,133,1466,-90,30.021,1.356,27,"5",17,4678,1581,30.021
"18",18,"=","DRAKE Headlines",4328,21,252,-52,28.738,0.194,67,"25",17,4328,754,28.738
"19",19,"=","J. COLE Workout",4162,59,547,-25,27.883,0.268,59,"21",19,4162,659,27.883
"20",20,"=","RIHANNA You Da One",3990,24,158,28,22.357,0.413,41,"24",19,3990,3394,36.963
"21",21,"=","DEV In The Dark",3917,-1,-575,77,30.706,-0.372,146,"97",8,8037,1224,51.486
"22",22,"=","BREATHE CAROLINA Blackout",3698,43,339,5,19.968,0.109,119,"38",21,3698,498,19.968
"23",23,"+1","JAY Z & KANYE WEST N***** In Paris",3631,62,619,-94,27.911,0.89,46,"6",23,3631,785,27.911
"24",24,"-1","HOT CHELLE RAE I Like It Like That f/New...",3602,26,535,2,16.055,0.272,83,"33",23,3602,535,16.055
"25",25,"+1","OUTASIGHT Tonight Is The Night",2679,73,297,55,14.145,0.357,51,"47",25,2679,500,14.145
"26",26,"-1","JASON DERULO It Girl",2578,-72,-567,26,10.932,-0.357,126,"46",10,6647,1048,29.647
"27",27,"=","FRAY Heartbeat",2489,32,77,7,12.149,0.161,56,"79",27,2489,677,12.149
"28",28,"=","PITBULL F/CHRIS BROWN International Love",2442,74,436,20,18.294,0.301,49,"26",28,2442,436,18.294
"29",29,"=","NICKI MINAJ Fly f/Rihanna",1985,-119,-1105,103,11.936,-0.479,95,"65",15,4998,987,27.303
"30",30,"=","LADY ANTEBELLUM Just A Kiss",1961,-70,-527,-12,8.471,-0.417,92,"50",23,2755,525,13.059
"31",31,"=","AVRIL LAVIGNE Wish You Were Here",1948,-16,92,-27,7.263,-0.214,46,"80",31,1965,503,7.725
"32",32,"=","GYM CLASS HEROES Ass Back Home",1893,87,501,42,13.84,0.768,28,"113",32,1893,501,13.84
"33",33,"=","ALEXANDRA STAN Mr. Saxobeat",1550,-36,-240,8,14.617,-0.202,151,"131",18,4585,673,38.816
"34",34,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",1406,81,722,-2,10.264,0.641,11,"53",34,1406,730,10.264
"35",35,"=","LADY GAGA You And I",1198,0,-161,66,5.961,0.138,135,"63",7,7824,1553,44.474
"36",36,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1186,29,304,-3,6.421,0.227,28,"11",36,1186,307,6.421
"37",37,"+1","BIG TIME RUSH Music Sounds Better With U",1102,21,145,-2,3.545,-0.002,25,"757",37,1102,221,3.547
"38",38,"-1","TIMBALAND Pass At Me f/Pitbull",1102,10,7,37,7.191,0.053,39,"282",35,1142,319,7.395
"39",39,"=","KARMIN Crash Your Party",1018,-18,-35,-6,4.903,-0.024,39,"--",35,1073,234,5.128
"40",40,"=","WE THE KINGS Say You Like Me",994,9,-35,4,2.543,0.027,94,"530",37,1050,320,2.605
"41",41,"=","JOJO Disaster",988,15,86,11,2.583,0.09,39,"537",40,988,197,2.583
"42",42,"=","WILL.I.AM T.H.E (The Hardest Ever)",943,27,236,-21,2.208,0.112,14,"145",42,943,355,2.208
"43",43,"+1","BIG SEAN Dance (A$$)",768,28,135,8,5.34,0.268,18,"19",43,768,139,5.34
"44",44,"-1","COLBIE CAILLAT Brighter Than The Sun",766,-29,-51,-42,2.381,-0.061,46,"89",41,832,119,2.442
"45",45,"=","COLDPLAY Princess Of China",745,32,101,8,3.781,0.001,26,"179",43,745,149,3.781
"46",46,"=","TAIO CRUZ Hangover f/Flo Rida",664,-35,-276,-9,2.039,-0.202,55,"445",35,1035,194,3.767
"47",47,"=","DAUGHTRY Crawling Back To You",563,-8,-18,-27,1.926,-0.047,55,"497",46,591,134,2
"48",48,"+2","JUSTIN BIEBER Mistletoe",436,35,193,9,2.177,0.154,2,"15",48,436,193,2.177
"49",49,"=","MIKE POSNER Looks Like Sex",423,3,141,-23,2.357,-0.035,5,"484",49,423,166,2.409
"50",50,"-2","THE CAB Bad",423,-5,-118,11,0.961,-0.007,65,"955",45,655,106,1.379
