"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","WANTED Glad You Came",13582,-82,104,-217,100.562,-0.026,98,"7",1,13712,1363,100.588
"2",2,"=","FUN. We Are Young f/Janelle Monae",13347,19,718,-249,102.916,0.488,53,"2",2,13347,2738,102.916
"3",3,"=","KATY PERRY Part Of Me",11682,-49,517,-226,77.07,0.025,62,"13",3,11731,3625,77.07
"4",4,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",11512,-202,-770,-146,85.727,-1.361,98,"14",1,13549,2321,99.332
"5",5,"=","FLO RIDA Wild Ones f/Sia",9596,276,1597,114,71.409,2.355,71,"6",5,9596,1597,71.409
"6",6,"=","GYM CLASS HEROES Ass Back Home",9118,-182,-1440,-75,64.779,-1.3,143,"31",4,11001,1379,73.574
"7",7,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",9005,-209,-1788,-11,63.807,-1.841,126,"33",2,12506,1674,92.019
"8",8,"=","CALVIN HARRIS Feel So Close",7743,25,376,-88,54.931,-0.217,66,"17",8,7743,1329,55.352
"9",9,"=","DRAKE Take Care f/Rihanna",7610,-10,108,-24,60.332,-0.286,99,"24",8,7620,1220,60.618
"10",10,"=","NICKI MINAJ Starships",7434,-2,588,-96,57.449,0.974,61,"8/36",10,7436,1834,57.449
"11",11,"=","JUSTIN BIEBER Boyfriend",7415,122,1255,-97,51.492,0.446,20,"3",11,7415,4726,51.492
"12",12,"=","ONE DIRECTION What Makes You Beautiful",7405,143,820,44,50.485,0.357,46,"4",11,7405,1579,50.526
"13",13,"=","ADELE Rumour Has It",6409,113,1182,-135,41.237,0.556,42,"20",13,6409,1514,41.237
"14",14,"+1","GOTYE Somebody That I Used To Know",6080,180,1135,-52,42.601,1.167,45,"1",14,6080,1560,42.601
"15",15,"-1","ADELE Set Fire To The Rain",5878,-160,-1303,49,42.516,-1.082,142,"26",1,13928,2301,95.946
"16",16,"=","KARMIN Broken Hearted",5204,102,354,12,31.264,0.813,56,"21",16,5204,936,31.264
"17",17,"=","TRAIN Drive By",4912,46,332,-39,28.917,0.477,91,"11",17,4912,601,28.917
"18",18,"=","CARLY RAE JEPSEN Call Me Maybe",4615,221,1178,112,29.357,1.546,35,"5",18,4615,1230,29.357
"19",19,"=","B.O.B So Good",4423,38,344,-44,30.925,0.505,43,"12",18,4423,1013,30.925
"20",20,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3753,-109,-1067,151,26.332,-1.05,143,"23",10,7182,1174,48.863
"21",21,"=","JENNIFER LOPEZ Dance Again f/Pitbull",3737,160,1565,-188,24.82,0.829,16,"18",21,3737,2243,24.82
"22",22,"=","TAYLOR SWIFT Eyes Open",3603,117,914,-20,20.504,0.771,21,"15",21,3603,1442,20.504
"23",23,"=","CHRIS BROWN Turn Up The Music",2802,-110,-995,10,19.908,-0.417,74,"38",17,4894,987,33.507
"24",24,"=","ELLIE GOULDING Lights",1951,49,414,-17,10.877,0.243,65,"53",24,1951,431,10.877
"25",25,"=","PITBULL Back In Time",1942,156,894,30,9.851,0.871,17,"81",25,1942,894,9.851
"26",26,"=","DRAKE The Motto f/Lil Wayne",1717,36,296,-25,17.277,0.074,56,"22",26,1717,321,17.277
"27",27,"+1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1557,17,144,-19,8.37,0.382,42,"146",27,1557,461,8.37
"28",28,"+1","DEMI LOVATO Give Your Heart A Break",1550,21,310,-6,10.404,0.155,46,"60",28,1550,362,10.404
"29",29,"-2","RIHANNA Talk That Talk f/Jay Z",1517,-112,-638,-129,8.235,-0.251,68,"68",24,2226,339,12.882
