"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PINK","Just Give Me A Re...",15337,-76,-287,-102,105.733,-0.019,84,"2",1,15624,1949,106.079
2,"=","JUSTIN TIMBERLAKE","Mirrors",15212,174,1169,-90,106.34,0.68,54,"5",2,15212,3114,106.34
3,"+1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",14183,233,1625,-67,95.837,0.913,62,"1",3,14183,2448,95.837
4,"-1","RIHANNA","Stay f/Mikky Ekko",13748,-220,-889,-90,84.942,-2.152,108,"15",1,15599,1920,102.136
5,"=","DEMI LOVATO","Heart Attack",11749,148,710,17,72.276,1.245,76,"43",5,11749,2482,72.276
6,"=","ICONA POP","I Love It f/Charl...",10967,171,987,-8,74.254,0.853,96,"7",6,10967,1359,74.254
7,"=","BRUNO MARS","When I Was Your M...",9836,-57,-938,257,56.579,-1.152,120,"10",1,16011,2737,106.569
8,"=","PITBULL","Feel This Moment",8860,-441,-2614,-129,58.62,-1.96,129,"28",3,13073,1706,86.979
9,"+1","SELENA GOMEZ","Come & Get It",7425,125,935,-3,44.191,0.844,36,"4",9,7425,2034,44.191
10,"-1","KREWELLA","Alive",7398,-201,-588,-228,47.155,-1.023,97,"50",9,7991,1026,53.493
11,"=","TAYLOR SWIFT","22",7057,38,307,68,34.198,0.026,73,"31",10,7057,2327,34.198
12,"=","WILL.I.AM F/JUSTI...","#thatpower",6979,45,634,-64,38.241,0.608,52,"20",12,6979,1416,38.241
13,"=","FALL OUT BOY","My Songs Know Wha...",6804,120,524,58,39.164,0.795,94,"14",13,6804,1015,39.164
14,"=","FLORIDA-GEORGIA L...","Cruise",6303,147,957,-60,33.258,0.68,50,"9/30",14,6303,1411,33.258
15,"=","ARIANA GRANDE","The Way f/Mac Mil...",5788,104,543,-157,33.384,0.5,45,"16",15,5788,1373,33.384
16,"=","JASON DERULO","The Other Side",5588,84,646,-90,34.3,0.309,26,"32",16,5588,2399,34.3
17,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",4562,-68,-697,98,24.812,-0.381,121,"34",3,12353,6457,74.223
18,"+1","EMELI SANDE","Next To Me",4415,-12,122,-27,23.77,0.511,88,"26",18,4433,560,23.77
19,"-1","OLLY MURS","Troublemaker f/Fl...",4386,-196,-1914,56,27.11,-0.729,149,"60",10,7829,1121,42.345
20,"=","AVRIL LAVIGNE","Here's To Never G...",4078,51,209,19,20.726,-0.073,34,"18",20,4078,1758,20.799
21,"=","ZEDD","Clarity f/Foxes",3258,49,513,-27,25.375,0.697,59,"22",21,3258,540,25.375
22,"+2","MARIAH CAREY","#Beautiful f/Migu...",3163,328,1814,92,22.846,1.263,9,"17",21,3429,3429,31.943
23,"-1","IMAGINE DRAGONS","Radioactive",3145,141,772,82,17.311,0.541,32,"6",22,3145,772,17.311
24,"-1","DAFT PUNK","Get Lucky",2941,99,838,-10,20.083,0.614,23,"12",23,2941,929,20.083
25,"=","LITTLE MIX","Wings",2759,15,73,-6,10.02,-0.021,81,"64",23,2759,389,14.241
26,"=","ED SHEERAN","Lego House",2535,117,684,112,14.3,0.426,66,"46",26,2535,684,14.3
27,"=","CALVIN HARRIS F/E...","I Need Your Love",2458,78,314,48,17.542,0.539,40,"59",27,2458,482,17.542
28,"+2","ANNA KENDRICK","Cups (Pitch Perfe...",2167,99,531,52,12.684,0.727,48,"66",28,2167,531,12.684
29,"-1","MUSE","Madness",2057,-169,-1132,-142,8.376,-0.575,151,"76",22,3327,385,14.204
30,"-1","FUN.","Carry On",2050,-159,-877,32,10.63,-0.563,127,"62",16,5029,935,27.572
31,"=","CHRIS BROWN","Fine China",1835,64,392,22,8.754,0.471,26,"61",31,1835,533,8.754
32,"=","JENNIFER LOPEZ F/...","Live It Up",1818,178,1818,178,17.613,0.983,7,"38",32,1818,1818,17.613
33,"=","MUMFORD & SONS","I Will Wait",1517,-16,-474,107,8.938,-0.081,130,"99",14,6076,747,37.093
34,"=","NIKKI WILLIAMS","Glowing",1262,31,151,41,7.15,0.118,38,"268",34,1262,279,7.427
35,"=","HOT CHELLE RAE","Hung Up",1215,-6,3,-17,4.928,-0.088,79,"334",34,1222,137,5.016
36,"=","KELLY CLARKSON","People Like Us",1182,15,275,-78,5.411,0.063,18,"136",36,1182,571,5.411
37,"=","KE$HA","Crazy Kids",1116,87,321,22,5.068,0.279,13,"267",37,1116,529,5.068
