"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",16633,205,504,89,115.581,1.027,49,"2",1,16633,6098,115.581
2,"=","LANA DEL REY","Summertime Sadnes...",13621,246,1078,322,88.403,0.921,88,"19/27",2,13621,1923,88.403
3,"=","AVICII","Wake Me Up",13116,310,1689,289,91.496,1.848,64,"4",3,13116,2103,91.496
4,"=","CAPITAL CITIES","Safe And Sound",12465,-52,-898,106,77.764,-0.967,161,"18",2,13601,1309,86.941
5,"=","LORDE","Royals",11873,469,2370,395,79.696,2.88,48,"1",5,11873,2370,79.696
6,"=","JAY Z","Holy Grail f/Just...",10796,271,1380,310,73.795,1.399,87,"9",6,10796,2095,73.795
7,"=","LADY GAGA","Applause",9995,191,1046,176,70.484,0.992,48,"6",7,9995,3922,70.484
8,"+2","DRAKE","Hold On We're Goi...",8315,321,1547,223,54.051,1.763,49,"--",8,8315,1610,54.051
9,"-1","MACKLEMORE & RYAN...","Same Love f/Mary ...",8242,-196,-1516,60,47.821,-1.182,128,"38",5,11178,1815,71.324
10,"-1","ROBIN THICKE","Blurred Lines f/P...",7924,-157,-1744,182,49.366,-0.554,143,"11",1,16771,2544,113.5
11,"=","ZEDD","Clarity f/Foxes",7816,-124,-1805,280,52.641,-0.86,196,"32",2,14188,1183,92.157
12,"=","CALVIN HARRIS F/E...","I Need Your Love",7183,-203,-2061,115,43.452,-1.241,177,"100",5,10846,1386,72.137
13,"=","PARAMORE","Still Into You",6550,217,912,184,38.981,0.872,143,"25",13,6550,912,38.981
14,"=","MILEY CYRUS","Wrecking Ball",6478,249,2603,-144,46.419,1.369,18,"3",14,6478,2954,46.419
15,"+1","ROBIN THICKE","Give It 2 U f/Ken...",5434,217,940,237,30.341,0.815,56,"39",15,5434,1340,30.341
16,"-1","MAROON 5","Love Somebody",5396,-179,-1650,188,35.922,-1.426,137,"81",2,13931,1278,87.913
17,"=","SELENA GOMEZ","Slow Down",5235,139,796,60,29.653,0.831,42,"34",17,5235,1167,29.653
18,"=","BRUNO MARS","Gorilla",5119,177,1617,-51,31.297,0.66,20,"29",18,5119,1872,31.297
19,"=","TAYLOR SWIFT","Everything Has .....",4853,46,303,37,24.748,0.185,77,"41",16,4853,990,24.748
20,"=","EMINEM","Berzerk",4035,69,366,19,19.674,0.26,33,"7/58",20,4035,1757,19.834
21,"+3","BRITNEY SPEARS","Work Bitch",3838,295,353,-153,25.633,1.355,14,"23",21,3838,3487,29.745
22,"-1","PHILLIP PHILLIPS","Gone, Gone, Gone",3682,-79,-584,-7,20.301,-0.277,124,"44",19,4407,462,24.14
23,"=","AWOLNATION","Sail",3589,40,504,-19,16.802,0.356,129,"16",23,3589,550,16.802
24,"-2","MILEY CYRUS","We Can't Stop",3447,-210,-2215,189,19.666,-1.214,116,"17",9,9405,1276,55.184
25,"+1","TEGAN & SARA","Closer",3233,58,275,-9,17.403,0.064,105,"136",25,3233,570,17.64
26,"-1","BRUNO MARS","Treasure",3218,32,-545,290,21.166,0.579,141,"74",5,11434,2114,69.467
27,"=","PINK","True Love f/Lily ...",2962,80,437,55,12.252,-0.002,70,"87",27,2962,503,12.254
28,"=","BONNIE MCKEE","American Girl",2809,-15,-232,19,11.687,-0.016,84,"79",23,3167,740,15.059
29,"=","ONE DIRECTION","Best Song Ever",2482,-176,-1415,111,9.973,-0.805,71,"37",16,5307,1660,25.473
30,"=","NEIGHBOURHOOD","Sweater Weather",2110,38,205,37,7.65,0.059,92,"46",30,2110,262,7.65
31,"=","FIFTH HARMONY","Miss Movin' On",2083,20,234,10,9.104,0.071,82,"116",30,2083,324,9.104
32,"+1","IMAGINE DRAGONS","Demons",2038,193,772,104,12.665,0.766,28,"24",32,2038,772,12.665
33,"-1","KREWELLA","Live For The Nigh...",1894,9,30,7,8.411,0.32,69,"127",31,1894,288,8.411
34,"=","JASON DERULO","Marry Me",1805,103,710,12,9.337,0.404,15,"50",34,1805,710,9.337
35,"=","JUSTIN TIMBERLAKE","TKO",1740,275,1535,206,13.229,2.027,5,"53",35,1740,1535,13.229
36,"=","ARMIN VAN BUUREN","This Is What It F...",1526,64,43,114,12.654,0.198,66,"119",33,1550,249,13.184
37,"=","J. COLE","Crooked Smile f/T...",1356,30,242,-20,5.088,0.253,41,"146",36,1356,292,5.088
38,"=","FALL OUT BOY","Alone Together",1159,19,134,9,5.205,0.143,41,"249",37,1159,251,5.205
39,"+3","RIHANNA","What Now",1098,184,547,125,4.102,0.693,8,"--",39,1098,547,4.102
40,"=","TRAVIE MCCOY","Rough Water f/Jas...",1073,125,662,83,5.431,0.643,6,"344",40,1073,662,5.431
41,"-2","ICONA POP","All Night",1057,41,185,31,5.996,0.033,42,"102",39,1057,207,5.996
42,"-1","JUSTIN TIMBERLAKE","Take Back The Nig...",909,-18,-791,304,5.648,-0.304,79,"22",13,6823,3722,40.113
43,"=","CODY SIMPSON","Pretty Brown Eyes",841,-68,-508,-18,2.741,-0.216,79,"160",34,1551,328,5.087
44,"=","DAFT PUNK","Lose Yourself To ...",804,-1,7,-1,2.057,-0.051,32,"331",41,817,249,2.369
45,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",766,43,183,35,3.329,0.061,15,"112",45,766,187,3.329
46,"=","THE WANTED","We Own The Night",698,-9,27,-38,2.497,-0.198,35,"--",42,711,193,2.897
47,"+1","SARA BAREILLES","Brave",638,13,75,12,2.944,0.118,28,"31",45,638,147,2.944
48,"-1","ENRIQUE IGLESIAS","Turn The Night Up",612,-59,-1035,284,3.022,-0.307,69,"173",21,4111,2260,24.628
49,"=","NEW POLITICS","Harlem",591,13,68,8,2.443,0.05,24,"295",47,591,105,2.443
50,"=","CHRIS WALLACE","Keep Me Crazy",575,2,23,-11,0.932,0.02,27,"--",47,575,111,0.932
