"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",19020,"-128",-152,"-104",123.367,"-0.454",116,1,1,19386,3126,125.545
"2",2,"=","ED SHEERAN","Thinking Out Loud",18682,"+5",236,"-30",117.404,"-0.583",89,4,2,18693,3319,118.241
"3",3,"=","TAYLOR SWIFT","Style",17292,"+234",2539,"-130",108.356,"+0.846",60,10,3,17292,3111,108.356
"4",4,"=","PITBULL","Time Of Our Lives f/Ne-Yo",15193,"+235",1403,"+38",93.188,"+1.141",98,13,4,15193,2867,93.188
"5",5,"=","MAROON 5","Sugar",14230,"+260",1983,"-122",92.103,"+2.440",54,7,5,14230,2244,92.103
"6",6,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",10953,"+76",788,"-67",63.423,"+0.091",40,6,6,10953,3932,63.423
"7",7,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",10681,"-23",186,"-28",65.468,"-0.116",124,63,6,10755,1413,68.631
"8",8,"=","ELLIE GOULDING","Love Me Like You Do",9589,"+187",1465,"+38",59.597,"+1.853",55,2,8,9589,1757,59.597
"9",9,"+1","TAYLOR SWIFT","Blank Space",8979,"-208",-1493,"-9",68.171,"-1.447",129,22,1,18014,3248,118.647
"10",10,"-1","HOZIER","Take Me To Church",8948,"-386",-2948,"+78",55.958,"-2.557",144,14,2,14683,2004,91.149
"11",11,"=","MEGHAN TRAINOR","Lips Are Movin",8760,"-324",-2591,"+286",45.448,"-1.567",137,28,4,13569,1988,75.882
"12",12,"=","CALVIN HARRIS","Outside f/Ellie Goulding",8448,"+75",875,"-26",56.179,"+0.599",76,39,12,8448,1280,56.179
"13",13,"=","ELLA HENDERSON","Ghost",6762,"-296",-1151,"-221",33.628,"-1.640",176,32,11,8217,1207,40.362
"14",14,"+2","NATALIE LA ROSE","Somebody f/Jeremih",6332,"+188",1409,"+56",37.087,"+1.074",61,24,14,6332,1409,37.087
"15",15,"=","ONE DIRECTION","Night Changes",6266,"+9",580,"-100",32.057,"+0.341",111,60,15,6266,1221,32.057
"16",16,"+1","NICK JONAS","Chains",6198,"+133",1078,"-2",36.557,"+1.043",54,16,16,6198,1264,36.557
"17",17,"+2","ARIANA GRANDE","One Last Time",6075,"+123",1216,"-71",36.025,"+0.516",27,29,17,6075,2135,36.025
"18",18,"-4","FALL OUT BOY","Centuries",6000,"-278",-1508,"-136",30.932,"-0.641",170,27,12,7839,756,42.152
"19",19,"-1","USHER","I Don't Mind f/Juicy J",5948,"-9",342,"-43",34.521,"+0.084",89,34,15,5957,911,34.521
"20",20,"=","NE-YO","She Knows f/Juicy J",5502,"+44",674,"-34",24.886,"+0.024",68,26,18,5502,1028,24.896
"21",21,"=","KELLY CLARKSON","Heartbeat Song",4324,"+75",248,"+99",19.157,"+0.505",51,15,20,4324,1093,19.157
"22",22,"=","VANCE JOY","Riptide",4045,"+68",753,"-49",19.899,"+0.577",129,38,22,4045,802,19.899
"23",23,"=","ZEDD","I Want You To Know f/S. Gomez",3831,"+310",1445,"-79",29.455,"+1.306",11,21,22,3831,3786,35.742
"24",24,"=","FLO RIDA","GDFR f/Sage The Gemini",3361,"+151",865,"+87",16.618,"+0.980",56,11,24,3361,865,16.618
"25",25,"=","TORI KELLY","Nobody Love",3219,"+13",430,"-72",17.472,"+0.196",24,84,23,3219,1398,17.472
"26",26,"=","TOVE LO","Talking Body",2862,"+19",257,"-12",17.207,"+0.177",50,47,26,2862,589,17.207
"27",27,"=","NICKI MINAJ","Truffle Butter f/Drake...",2775,"+15",319,"-33",14.595,"+0.138",47,19,27,2775,577,14.595
"28",28,"=","SAM SMITH","Lay Me Down",2591,"+40",420,"+4",11.202,"+0.295",24,56,28,2591,1008,11.202
"29",29,"+2","THE WEEKND","Earned It",1952,"+100",871,"-22",14.083,"+0.449",16,8,29,1952,894,14.083
"30",30,"=","IMAGINE DRAGONS","I Bet My Life",1883,"+20",183,"+10",7.379,"+0.119",60,53,30,1883,436,7.379
"31",31,"-2","SELENA GOMEZ","The Heart Wants What It Wants",1871,"-51",-808,"+131",10.51,"-0.533",120,100,7,10523,2058,67.628
"32",32,"=","JESSIE J","Masterpiece",1783,"-15",3,"-10",6.308,"-0.173",52,132,29,1834,587,6.61
"33",33,"=","WHO IS FANCY","Goodbye",1437,"+62",353,"+13",9.101,"+0.101",20,111,33,1437,399,9.101
"34",34,"=","ECHOSMITH","Bright",1404,"+55",197,"+56",4.993,"+0.283",32,112,33,1404,405,4.993
"35",35,"=","LUNCHMONEY LEWIS","Bills",1347,"+53",457,"+2",6.495,"+0.254",12,432,34,1347,672,6.495
"36",36,"=","WALK THE MOON","Shut Up And Dance",1305,"+55",324,"+13",6.597,"+0.360",20,20,36,1305,365,6.597
"37",37,"=","CHRIS BROWN & TYGA","Ayo",1083,"+62",290,"+44",5.022,"+0.247",17,52,37,1083,330,5.022
"38",38,"=","CASH CASH","Surrender",1031,"+14",224,"+4",4.443,"+0.054",47,533,37,1031,224,4.443
"39",39,"=","IGGY AZALEA","Trouble f/Jennifer Hudson",954,"+34",165,"+2",2.877,"+0.087",18,266,39,954,298,2.877
"40",40,"=","OLLY MURS","Wrapped Up f/Travie McCoy",797,"-25",-29,"-44",1.709,"-0.083",33,123,40,837,309,1.853
"41",41,"=","ONEREPUBLIC","I Lived",779,"-30",-815,"+157",3.376,"-0.155",112,82,17,5193,1083,23.7
"42",42,"=","KALIN & MYLES","Trampoline",760,"-10",-24,"-29",2.71,"-0.160",16,152,42,784,333,3.136
"43",43,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",740,"+16",128,"-15",3.183,"+0.139",12,565,43,740,182,3.183
"44",44,"=","LIFE OF DILLON","Overload",692,"+8",124,"-26",1.526,"+0.114",8,496,44,692,364,1.526
"45",45,"+4","FIFTH HARMONY","Worth It f/Kid Ink",650,"+67",225,"+52",3.773,"+0.141",2,106,45,650,225,3.773
"46",46,"+1","ANDY GRAMMER","Honey, I'm Good",647,"+33",106,"+32",1.805,"+0.101",9,45,46,647,132,1.805
"47",47,"-2","CHARLI XCX","Doing It",635,"+1",110,"-12",1.058,"+0.029",7,1385,45,635,126,1.058
"48",48,"=","GEORGE EZRA","Budapest",619,"+34",266,"-15",2.031,"+0.062",4,90,48,619,290,2.031
"49",49,"--","RIXTON","Hotel Ceiling",581,"--",63,"--",1.024,"--",3,399,49,581,93,1.024
"50",50,"-4","KANYE WEST","Only One f/Paul McCartney",563,"-64",-93,"-67",1.6,"-0.180",42,128,42,710,219,2.401
