"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FLO RIDA Good Feeling",13101,-53,198,-102,82.076,-0.323,137,"9",1,13154,1657,85.747
2,"=","ADELE Set Fire To The Rain",12859,148,867,20,81.573,1.804,76,"4",2,12859,2301,81.573
3,"=","KATY PERRY The One That Got Away",10719,-212,-1946,76,60.15,-1.516,125,"49",1,13402,1631,80.623
4,"+1","RIHANNA We Found Love f/Calvin Harris",10618,14,-1318,313,73.351,-0.297,137,"23",1,14238,2184,95.593
5,"-1","BRUNO MARS It Will Rain",10420,-268,-1488,-99,57.184,-1.664,129,"27",1,13635,2024,86.477
6,"=","JESSIE J Domino",10334,142,695,32,62.542,0.588,146,"16",6,10334,1524,62.542
7,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",8871,102,1260,-203,53.058,0.159,60,"6",7,8871,1674,53.058
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",8286,-171,-740,-125,43.417,-0.814,170,"34",6,9154,1208,48.131
9,"+1","PITBULL F/CHRIS BROWN International Love",6871,130,917,-20,43.181,0.808,98,"18",9,6871,1058,43.181
10,"+1","GAVIN DEGRAW Not Over You",6742,66,410,6,36.406,0.49,168,"21",10,6742,547,36.406
11,"-2","LMFAO Sexy And I Know It",6697,-116,-691,-28,40.1,-0.628,166,"3",2,12000,1530,74.768
12,"=","GYM CLASS HEROES Ass Back Home",6662,91,628,43,41.607,0.778,77,"7",11,6662,1379,41.607
13,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",6326,293,1889,34,43.498,2.29,32,"2",13,6326,1889,43.498
14,"=","DAVID GUETTA Without You f/Usher",5731,-100,-914,75,39.751,-0.631,166,"58",1,13428,1586,84.476
15,"=","J. COLE Workout",5250,-157,-482,-113,29.574,-0.388,108,"40",12,5803,659,35.209
16,"=","HOT CHELLE RAE I Like It Like That f/New...",5143,-2,-97,-48,23.952,-0.141,132,"32",15,5237,639,24.246
17,"=","JAY Z & KANYE WEST N***** In Paris",4984,-134,-153,-156,34.817,-0.77,95,"22",15,5155,785,36.602
18,"=","WANTED Glad You Came",4809,144,1160,-16,28.182,0.919,32,"12",18,4809,1330,28.182
19,"=","BREATHE CAROLINA Blackout",4661,28,155,2,23.221,-0.134,168,"41",18,4661,498,24.36
20,"+2","MADONNA Give Me All Your Luvin'",4164,356,4164,356,37.663,1.96,5,"--",20,4164,4164,37.663
21,"-1","OUTASIGHT Tonight Is The Night",4039,51,173,15,20.126,0.642,100,"42",20,4039,506,20.126
22,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4004,83,523,9,27.354,0.182,77,"10",21,4004,643,27.354
23,"=","FRAY Heartbeat",3161,-64,-171,-93,13.257,-0.371,105,"--",22,3331,677,14.271
24,"+1","DRAKE Take Care f/Rihanna",2799,131,997,-23,24.66,0.919,33,"20",24,2799,1066,24.66
