"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","WANTED Glad You Came",13156,"+125",920,"-88",95.13,"+0.693",89,"6",1,13156,1363,95.13
2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12398,"-86",-830,"-20",91.872,"+0.152",89,"12",1,13549,2321,99.332
3,"=","FUN. We Are Young f/Janelle Monae",12121,"+211",1800,"-136",94.869,"+0.927",44,"1",3,12121,2738,94.869
4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11215,"-307",-1115,"-236",84.126,"-3.017",117,"35",2,12506,1674,92.019
5,"+1","KATY PERRY Part Of Me",10811,"+143",766,"-6",72.119,"+0.181",53,"13",5,10811,3625,72.119
6,"-1","GYM CLASS HEROES Ass Back Home",10764,"-84",-211,"-125",71.733,"+0.034",134,"27",4,11001,1379,73.574
7,"=","ADELE Set Fire To The Rain",7664,"-280",-2100,"+72",57.821,"-2.595",133,"24",1,13928,2301,95.946
8,"=","FLO RIDA Wild Ones f/Sia",7641,"+173",1148,"-22",55.421,"+1.610",62,"7",8,7641,1182,55.421
9,"=","DRAKE Take Care f/Rihanna",7418,"+63",212,"+84",57.344,"+0.521",90,"28",8,7418,1220,57.344
10,"=","CALVIN HARRIS Feel So Close",7098,"+80",365,"+36",50.875,"+0.745",57,"16",10,7098,1329,50.875
11,"=","NICKI MINAJ Starships",6631,"+95",554,"-6",48.131,"+1.314",52,"8/51",11,6631,1834,48.131
12,"+1","ONE DIRECTION What Makes You Beautiful",6319,"+144",731,"+19",40.849,"+1.387",37,"4",12,6319,1579,40.849
13,"-1","JESSIE J Domino",6284,"-60",-847,"+28",39.552,"-0.471",203,"55",2,12024,1524,67.403
14,"+1","JUSTIN BIEBER Boyfriend",5674,"+334",3149,"-298",43.436,"+1.324",11,"3",14,5674,4726,43.436
15,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5215,"-133",-1101,"+80",34.817,"-0.470",134,"21",10,7182,1174,48.863
16,"+1","ADELE Rumour Has It",4772,"+215",1300,"+45",28.385,"+1.775",33,"30",16,4772,1300,28.385
17,"-1","KARMIN Broken Hearted",4682,"+45",313,"-5",28.102,"+0.077",47,"26",16,4682,936,28.102
18,"+2","GOTYE Somebody That I Used To Know",4513,"+216",1446,"+50",33.502,"+1.494",36,"2",18,4513,1446,33.502
19,"=","TRAIN Drive By",4419,"+77",496,"+5",24.436,"+0.720",82,"9",19,4419,527,24.436
20,"-2","OUTASIGHT Tonight Is The Night",4278,"-251",-1472,"-149",25.421,"-1.534",157,"75",13,6035,572,36.649
21,"=","CHRIS BROWN Turn Up The Music",4065,"-190",-646,"-164",26.587,"-1.131",65,"38",17,4894,987,33.507
22,"=","B.O.B So Good",3958,"+43",436,"-45",26.876,"+0.192",34,"11",21,3958,1013,26.876
23,"=","CARLY RAE JEPSEN Call Me Maybe",3174,"+149",1129,"-45",19.871,"+0.970",26,"5",23,3174,1230,19.871
24,"=","TAYLOR SWIFT Eyes Open",2433,"+152",1352,"-70",14.037,"+0.973",12,"19",24,2433,1442,14.037
25,"+1","JENNIFER LOPEZ Dance Again f/Pitbull",2243,"+410",2243,"+410",22.747,"+3.006",7,"10",25,2243,2243,22.747
26,"-1","RIHANNA Talk That Talk f/Jay Z",2164,"-16",-19,"-34",10.301,"-0.490",59,"61",24,2226,339,12.882
27,"=","CHRISTINA PERRI A Thousand Years",1568,"-60",-315,"-18",8.26,"-0.260",92,"44",23,2055,280,9.423
28,"=","ELLIE GOULDING Lights",1434,"+9",66,"-32",7.36,"+0.283",56,"68",27,1434,226,7.36
29,"+1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1348,"+57",47,"+81",7.284,"+0.042",33,"105",28,1348,461,8.004
30,"-1","DRAKE The Motto f/Lil Wayne",1329,"+21",14,"+16",14.584,"+0.261",47,"22",29,1331,237,15.761
31,"=","HAVANA BROWN We Run The Night f/Pitbull",1325,"+36",66,"+29",9.849,"-0.108",54,"137",31,1325,237,10.526
32,"+1","DEMI LOVATO Give Your Heart A Break",1151,"+57",223,"+27",6.755,"+0.544",37,"57",32,1151,223,6.755
33,"-1","DEV & ENRIQUE IGLESIAS Naked",1061,"-86",-399,"-76",5.657,"-0.690",76,"--",28,1524,318,8.497
34,"=","NEON HITCH F U Betta",1015,"+29",34,"+5",3.005,"+0.083",33,"655",34,1015,215,3.005
35,"=","CHRIS RENE Young Homie",969,"+20",144,"-16",3.407,"+0.080",26,"124",35,969,213,3.407
36,"=","WALLPAPER F**king Best Song Everrr",838,"-8",29,"-29",3.547,"+0.003",21,"--",36,846,262,3.563
37,"+1","PITBULL Back In Time",815,"+92",499,"+18",6.604,"+0.287",8,"112",37,815,560,6.604
38,"-1","USHER Climax",779,"+13",50,"+3",3.157,"+0.036",19,"36",37,786,348,3.492
39,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",627,"-55",-174,"-56",2.15,"-0.159",48,"--",38,804,204,2.758
40,"=","JASON DERULO Breathing",623,"-40",-623,"+63",3.085,"-0.128",62,"410",28,1573,432,6.812
41,"+1","SEAN PAUL She Doesn't Mind",525,"+6",9,"-1",1.872,"+0.040",26,"710",41,525,158,1.872
42,"-1","COLDPLAY Princess Of China",477,"-63",-634,"+35",2.371,"-0.154",132,"94",24,2042,363,10.812
43,"+2","HOT CHELLE RAE Honestly",464,"+46",284,"+9",1.687,"+0.175",5,"524",43,464,284,1.687
44,"-1","J. COLE Can't Get Enough f/Trey Songz",463,"-5",-37,"-5",2.292,"-0.093",26,"148",43,562,156,3.809
45,"-1","AVICII Levels",454,"+2",-50,"+1",5.98,"+0.073",92,"119",33,1352,260,9.722
46,"=","FAR EAST MOVEMENT Live My Life f/Justin ...",408,"-3",49,"-6",1.373,"+0.026",15,"372",45,418,80,1.436
47,"=","MADONNA Girl Gone Wild",373,"+27",241,"-4",0.871,"+0.052",5,"299",47,373,245,0.871
48,"=","RIHANNA Birthday Cake",299,"+14",83,"+15",1.065,"+0.068",5,"46",48,299,83,1.065
49,"--","THE CAB La La",194,"--",67,"--",0.218,"--",1,"690",49,194,67,0.218
50,"=","KIRKO BANGZ Drank In My Cup",191,"+5",61,"-10",2.367,"+0.004",3,"71",50,191,77,2.401
