"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ELLIE GOULDING","Lights",13940,"+29",400,"+2",98.854,"+0.731",182,"11",1,13940,1482,98.854
"2",2,"=","KATY PERRY","Wide Awake",13888,"+30",-176,"+78",97.649,"+0.199",80,"7",1,14124,2824,100.029
"3",3,"=","RIHANNA","Where Have You Been",10866,"-226",-1124,"-74",80.407,"-0.958",117,"33",2,12963,1884,95.69
"4",4,"=","MAROON 5","Payphone f/Wiz Khali...",10771,"-192",-1021,"-62",84.248,"-2.077",116,"20/58",1,14353,3415,107.136
"5",5,"=","DAVID GUETTA","Titanium f/Sia",10609,"+18",319,"-106",76.334,"+0.556",124,"15",5,10609,1091,76.334
"6",6,"=","CARLY RAE JEPSEN","Call Me Maybe",9111,"-180",-1284,"+5",62.354,"-1.061",152,"5",1,14563,1711,111.23
"7",7,"+1","CALVIN HARRIS","Let's Go f/Ne-Yo",9012,"+72",415,"-28",57.12,"+0.816",104,"28",7,9012,1254,57.12
"8",8,"-1","USHER","Scream",8862,"-197",-701,"-156",62.071,"-1.358",106,"29",6,9627,2323,68.266
"9",9,"=","DEMI LOVATO","Give Your Heart A Br...",8789,"+74",685,"-28",63.485,"+1.185",163,"22",9,8789,1250,63.485
"10",10,"=","PINK","Blow Me (One Last Ki...",7623,"+149",525,"+77",50.275,"+0.946",37,"13/95",10,7623,2737,50.275
"11",11,"=","FLO RIDA","Whistle",7494,"+133",893,"+11",52.965,"+0.367",66,"2",11,7494,1412,52.965
"12",12,"=","CHER LLOYD","Want U Back",7201,"+50",404,"-77",43.192,"+0.494",90,"10",11,7201,1103,43.192
"13",13,"=","GOTYE","Somebody That I Used...",6894,"-131",-865,"-26",46.952,"-0.394",162,"24",1,14242,2018,106.819
"14",14,"=","OWL CITY & CARLY RAE...","Good Time",6314,"+74",531,"-3",40.485,"+0.428",45,"9",14,6314,1961,40.485
"15",15,"=","HAVANA BROWN","We Run The Night f/P...",5482,"-68",-106,"-84",40.249,"-0.256",180,"44",14,5660,544,41.835
"16",16,"=","NEON TREES","Everybody Talks",5009,"+197",1003,"+97",33.668,"+0.845",123,"16",16,5009,1003,33.668
"17",17,"=","THE WANTED","Chasing The Sun",4508,"-56",64,"-116",26.46,"-0.210",98,"41",16,4564,656,26.67
"18",18,"=","JUSTIN BIEBER","As Long As You Love ...",4309,"+102",759,"+1",29.094,"+0.933",36,"8",18,4309,1096,29.094
"19",19,"=","MAROON 5","One More Night",3807,"+139",1066,"+13",22.354,"+1.039",23,"6",19,3807,1236,22.354
"20",20,"=","NO DOUBT","Settle Down",3713,"+82",660,"-18",21.782,"+0.544",23,"67",19,3713,1467,21.782
"21",21,"=","FUN.","Some Nights",3198,"+96",626,"+17",20.31,"+0.880",61,"4",21,3198,715,20.31
"22",22,"+1","NICKI MINAJ","Pound The Alarm",3173,"+116",786,"+62",20.627,"+0.897",25,"18",22,3173,1036,20.627
"23",23,"-1","KELLY CLARKSON","Dark Side",3111,"+53",292,"+26",18.315,"+0.131",62,"34",20,3111,493,18.315
"24",24,"=","GROUPLOVE","Tongue Tied",2955,"+0",192,"-6",18.153,"-0.055",108,"47",20,2955,433,18.208
"25",25,"+1","JASON MRAZ","I Won't Give Up",2799,"+49",267,"+1",19.151,"+0.335",117,"19",22,2799,276,19.151
"26",26,"-1","ONE DIRECTION","One Thing",2713,"-206",-1662,"-16",13.82,"-1.100",96,"48",13,5433,975,29.694
"27",27,"=","ALEX CLARE","Too Close",2567,"+47",356,"-3",16.659,"+0.102",73,"12",27,2567,468,16.659
"28",28,"=","OUTASIGHT","Now Or Never",2249,"+1",92,"+3",12.08,"+0.020",92,"163",25,2249,320,12.08
"29",29,"+1","JUSTIN BIEBER","Boyfriend",1464,"+13",-269,"+76",7.175,"-0.038",137,"56",9,7937,4726,51.515
"30",30,"-1","PITBULL","Back In Time",1421,"-117",-302,"-113",11.412,"-0.451",134,"69",14,6235,925,42.751
"31",31,"=","CHRIS BROWN","Don't Wake Me Up",1418,"+34",251,"-3",8.193,"+0.999",54,"50",31,1418,326,8.193
"32",32,"+1","OLLY MURS","Heart Skips A Beat",1305,"+26",177,"-3",6.842,"+0.047",28,"132",32,1305,343,6.842
"33",33,"-1","B.O.B","Both Of Us f/Taylor ...",1248,"-46",-84,"-49",9.748,"-0.250",89,"77",23,3144,577,17.595
"34",34,"=","LINKIN PARK","Burn It Down",1179,"+16",91,"+8",4.753,"+0.112",65,"72",34,1179,217,4.753
"35",35,"=","GYM CLASS HEROES","Fighter f/Ryan Tedde...",1041,"-8",-495,"+118",6.782,"-0.155",102,"57",13,5862,1441,35.394
"36",36,"=","K'NAAN","Hurt Me Tomorrow",974,"+3",9,"+35",3.228,"-0.051",55,"185",36,997,308,3.679
"37",37,"=","MATCHBOX TWENTY","She's So Mean",935,"-12",-22,"-38",4.115,"-0.147",54,"38",34,1028,574,4.492
"38",38,"=","PITBULL","Get It Started f/Sha...",851,"+58",242,"+54",3.951,"+0.291",26,"197",38,851,242,3.951
"39",39,"=","CA$H OUT","Cashin' Out",708,"-20",84,"-38",2.109,"-0.099",21,"49",39,728,137,2.21
"40",40,"=","CONOR MAYNARD","Vegas Girl",703,"+30",183,"+5",2.266,"+0.187",13,"361",40,703,205,2.266
"41",41,"+1","MARINA AND THE DIAMO...","Primadonna",646,"+0",59,"-8",1.931,"+0.003",33,"205",41,646,93,2.411
"42",42,"+2","DAVID GUETTA","I Can Only Imagine f...",645,"+58",199,"+40",4.455,"+0.300",12,"243",42,645,199,4.455
"43",43,"-2","RITA ORA","How We Do (Party)",631,"-27",-395,"+51",3.537,"-0.193",106,"232",21,3424,620,16.657
"44",44,"+2","KARMIN","Hello",613,"+71",408,"+50",2.486,"+0.231",3,"--",44,613,408,2.486
"45",45,"-2","AFROJACK & SHERMANOL...","Can't Stop Me",609,"+10",8,"+12",7.994,"+0.122",36,"307",40,609,101,7.994
"46",46,"-1","BIG TIME RUSH","Windows Down",597,"+21",139,"+1",2.111,"+0.086",10,"133",44,597,253,2.111
"47",47,"=","TRAIN","50 Ways To Say Goodb...",542,"+21",162,"-9",1.913,"+0.059",6,"27",46,542,171,1.913
"48",48,"--","NE-YO","Let Me Love You",494,"--",216,"--",5.921,"--",1,"118",48,494,216,5.921
"49",49,"--","PHILLIP PHILLIPS","Home",489,"--",140,"--",2.731,"--",30,"1",43,529,140,2.731
"50",50,"=","TREY SONGZ","Heart Attack",474,"+25",65,"+26",2.136,"+0.020",9,"78",48,474,122,2.136
