"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KE$HA","Die Young",14666,"+71",1157,"-266",113.571,"+0.576",62,"4",1,14666,3842,113.571
2,"=","MAROON 5","One More Night",13848,"-40",-345,"+127",107.432,"-1.010",131,"10",1,15401,1593,119.954
3,"=","FUN.","Some Nights",12302,"-86",-610,"-87",86,"-0.863",169,"9",2,13297,1295,93.147
4,"=","NE-YO","Let Me Love You",11483,"+73",597,"+7",89.422,"+0.186",109,"20",4,11483,1345,89.422
5,"=","BRUNO MARS","Locked Out Of Heaven",11454,"+140",1800,"-54",91.092,"+2.303",56,"3",5,11454,2790,91.092
6,"=","RIHANNA","Diamonds",11091,"+137",964,"+5",86.234,"+0.902",61,"8",6,11091,2812,86.234
7,"=","ALEX CLARE","Too Close",10602,"-167",-1046,"-165",68.74,"-1.191",181,"29",4,11973,1328,81.998
8,"=","CHRIS BROWN","Don't Wake Me Up",9118,"-129",-1071,"-68",61.779,"-1.563",162,"47",6,10385,1456,75.301
9,"=","TAYLOR SWIFT","We Are Never Ever Ge...",8788,"-237",-2036,"+72",59.172,"-1.056",104,"17",2,13523,4592,90.881
10,"=","FLO RIDA","I Cry",8067,"+130",899,"+7",59.636,"+0.582",72,"6",10,8067,1268,59.636
11,"=","JUSTIN BIEBER","As Long As You Love ...",7136,"-246",-1448,"-106",55.221,"-1.458",144,"36",2,13498,1300,100.233
12,"=","PHILLIP PHILLIPS","Home",6708,"+35",441,"-28",47.385,"+0.890",138,"2",12,6708,1033,47.385
13,"=","NICKI MINAJ","Va Va Voom",6049,"+90",861,"-144",42.647,"+0.353",38,"26",13,6049,1566,42.647
14,"+1","JUSTIN BIEBER","Beauty And A Beat f/...",5812,"+231",1043,"+87",44.827,"+2.041",39,"12",14,5812,1998,44.827
15,"+1","LUMINEERS","Ho Hey",5416,"+132",1007,"-72",44.992,"+1.193",71,"5",15,5416,1376,44.992
16,"+1","ED SHEERAN","The A Team",5049,"+118",746,"+30",41.182,"+0.891",99,"27",16,5049,868,41.182
17,"+1","PINK","Try",4487,"+133",1316,"-63",27.306,"+1.261",29,"11",17,4487,1515,27.306
18,"+1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",4283,"+65",855,"-49",32.204,"+0.597",78,"22",18,4283,904,32.204
19,"+2","ONEREPUBLIC","Feel Again",4112,"+2",96,"+4",24.695,"+0.096",81,"37",19,4149,813,25.014
20,"=","ENRIQUE IGLESIAS","Finally Found You f/...",4011,"-149",-1381,"+151",25.61,"-1.078",89,"75",12,7155,1803,47.652
21,"+2","PITBULL","Don't Stop The Party",3140,"+22",513,"-32",19.477,"+0.313",50,"16",21,3140,554,19.477
22,"=","PSY","Gangnam Style",2966,"-183",-1378,"+8",20.993,"-1.040",78,"1",10,7746,1695,59.817
23,"+1","THE SCRIPT","Hall Of Fame f/will....",2954,"+10",184,"-35",15.43,"+0.000",71,"35",23,2963,493,15.506
24,"+5","KELLY CLARKSON","Catch My Breath",2460,"+140",767,"+108",12.327,"+0.831",31,"61",24,2460,767,12.327
25,"+1","BRIDGIT MENDLER","Ready Or Not",2455,"+27",202,"+11",15.584,"+0.064",84,"64",25,2455,336,15.584
26,"+1","ELLIE GOULDING","Anything Could Happe...",2399,"+5",125,"-96",13.895,"-0.004",64,"48",26,2399,455,13.899
27,"-2","TRAIN","50 Ways To Say Goodb...",2399,"-166",-885,"-105",13.051,"-0.913",114,"46",16,4812,717,29.769
28,"=","ONE DIRECTION","Live While We're You...",2214,"-158",-1142,"+61",12.376,"-1.028",67,"57",15,5363,2151,28.68
29,"+1","IMAGINE DRAGONS","It's Time",2212,"+44",446,"+12",16.483,"+0.545",64,"19",29,2212,446,16.483
30,"+1","CHER LLOYD","Oath f/Becky G",1900,"+32",145,"-34",10.937,"-0.122",50,"62",30,1900,343,11.059
31,"+1","HUNTER HAYES","Wanted",1552,"+36",363,"+3",8.222,"+0.187",43,"38",31,1552,363,8.222
32,"+1","ALICIA KEYS","Girl On Fire",1534,"+36",337,"-14",17.281,"+0.316",34,"23",32,1534,436,17.281
