"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JUSTIN TIMBERLAKE","Mirrors",15985,63,-56,210,111.318,0.451,72,"10",1,16201,3114,111.412
2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15928,224,719,311,107.673,1.306,80,"3",2,15928,2448,107.673
3,"+1","ICONA POP","I Love It f/Charl...",13407,220,1056,230,89.631,0.453,114,"11",3,13407,1359,89.631
4,"-1","PINK","Just Give Me A Re...",12971,-252,-1251,-72,91.257,-1.456,102,"7",1,15624,1949,106.133
5,"=","DEMI LOVATO","Heart Attack",12093,-60,-19,-85,72.364,-0.198,94,"21",4,12179,2482,74.905
6,"=","SELENA GOMEZ","Come & Get It",10241,195,1063,136,60.729,1.148,54,"5",6,10241,2034,60.729
7,"=","RIHANNA","Stay f/Mikky Ekko",9664,-258,-1216,-191,65.067,-0.98,126,"25",1,15599,1920,102.136
8,"=","FLORIDA-GEORGIA L...","Cruise",8075,163,586,104,42.78,1.164,68,"8/19",8,8075,1411,42.78
9,"=","FALL OUT BOY","My Songs Know Wha...",7870,119,404,116,45.847,0.735,112,"14",8,7870,1015,45.847
10,"=","WILL.I.AM F/JUSTI...","#thatpower",7289,-46,-65,-23,35.69,-0.387,70,"17",9,7421,1416,38.399
11,"=","JASON DERULO","The Other Side",7116,58,500,-38,41.338,0.289,44,"24",11,7116,2399,41.338
12,"=","ARIANA GRANDE","The Way f/Mac Mil...",7047,33,494,9,36.391,0.093,63,"13",12,7047,1373,36.391
13,"+1","DAFT PUNK","Get Lucky",6844,295,1625,90,43.564,1.695,41,"2",13,6844,1625,43.564
14,"-1","BRUNO MARS","When I Was Your M...",6708,-254,-883,-105,40.544,-1.063,138,"23",1,16011,2737,106.569
15,"=","MARIAH CAREY","#Beautiful f/Migu...",5969,105,654,42,33.794,0.639,27,"15",15,5969,3429,33.794
16,"=","PITBULL","Feel This Moment",5438,61,-607,318,38.499,0.441,147,"28",3,13073,1706,86.979
17,"+1","BRUNO MARS","Treasure",5237,237,1729,-45,35.281,1.381,22,"27",17,5237,2114,35.281
18,"-1","EMELI SANDE","Next To Me",5172,55,349,81,24.149,0.081,106,"26",17,5172,560,24.149
19,"=","IMAGINE DRAGONS","Radioactive",5081,153,1007,64,28.803,0.913,50,"6",19,5081,1007,28.803
20,"=","ZEDD","Clarity f/Foxes",4931,68,664,-51,39.101,0.424,77,"22",18,4931,740,39.101
