"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13392,21,533,-127,87.723,-0.211,83,4,1,13392,2301,87.934
"2",2,"=","FLO RIDA Good Feeling",12191,-85,-910,-32,75.479,-1.059,144,24,1,13154,1657,85.747
"3",3,"=","JESSIE J Domino",11037,73,703,-69,64.909,0.188,153,27,3,11037,1524,64.909
"4",4,"=","RIHANNA We Found Love f/Calvin Harris",9851,-153,-767,-164,69.456,0.348,144,19,1,14238,2184,95.593
"5",5,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",9712,154,841,52,56.671,0.311,67,14,5,9712,1674,56.671
"6",6,"=","KATY PERRY The One That Got Away",9235,-318,-1484,-105,50.975,-1.268,132,67,1,13402,1631,80.623
"7",7,"=","BRUNO MARS It Will Rain",8610,-236,-1810,32,48.825,-0.885,136,21,1,13635,2024,86.477
"8",8,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",8354,330,2028,37,57.229,1.906,39,8,8,8354,2028,57.229
"9",9,"=","PITBULL F/CHRIS BROWN International Love",7873,141,1002,11,50.573,1.014,105,26,8,7873,1086,50.573
"10",10,"+1","GYM CLASS HEROES Ass Back Home",7145,89,483,-2,44.135,0.298,84,25,10,7145,1379,44.135
"11",11,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",7116,-215,-1170,-44,38.838,-0.863,177,17,6,9154,1208,48.131
"12",12,"=","GAVIN DEGRAW Not Over You",6902,-7,160,-73,36.824,-0.048,175,39,10,6909,547,37.142
"13",13,"=","LMFAO Sexy And I Know It",6015,-76,-682,40,35.35,-0.46,173,12,2,12000,1530,74.768
"14",14,"=","WANTED Glad You Came",5769,170,960,26,33.995,1.189,39,22,14,5769,1330,33.995
"15",15,"=","DAVID GUETTA Without You f/Usher",5009,-95,-722,5,34.674,-0.49,173,86,1,13428,1586,84.476
"16",16,"=","HOT CHELLE RAE I Like It Like That f/New...",4833,-140,-310,-138,19.911,-0.894,139,40,15,5237,639,24.246
"17",17,"+2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4643,140,639,58,29.366,0.975,84,16,17,4643,643,29.366
"18",18,"=","OUTASIGHT Tonight Is The Night",4611,51,572,0,23.868,0.094,107,75,18,4611,572,23.868
"19",19,"-2","BREATHE CAROLINA Blackout",4504,-84,-157,-112,22.407,-0.285,175,72,17,4661,498,24.36
"20",20,"=","JAY Z & KANYE WEST N***** In Paris",4195,-95,-789,39,28.779,-0.331,102,29,15,5155,785,36.602
"21",21,"+1","DRAKE Take Care f/Rihanna",4014,126,1215,-5,30.067,0.672,40,28,21,4014,1220,30.067
"22",22,"-1","J. COLE Workout",3807,-202,-1443,-44,24.1,-0.973,115,48,12,5803,659,35.209
"23",23,"=","LMFAO Sorry For Party Rocking",3665,63,975,-34,16.508,0.107,37,106,23,3665,1009,16.508
"24",24,"=","MADONNA Give Me All Your Luvin'",2897,32,-1267,-324,16.293,-0.011,12,34,20,4569,4569,39.788
"25",25,"=","FRAY Heartbeat",2518,-162,-643,-98,9.949,-0.561,112,66,22,3331,677,14.271
"26",26,"=","TRAIN Drive By",1989,52,384,1,8.184,0.222,32,46,26,1989,500,8.184
"27",27,"=","JOJO Disaster",1875,23,134,2,7.156,0.062,95,448,27,1875,318,7.156
"28",28,"+5","KATY PERRY Part Of Me",1759,393,1759,393,16.299,3.054,3,1,28,1759,1759,16.299
"29",29,"-1","BIG SEAN Dance (A$$)",1758,-53,-301,-44,11.348,-0.208,74,71,26,2066,366,15.151
"30",30,"-1","CHRIS BROWN Turn Up The Music",1714,122,825,1,11.066,0.303,15,7,29,1714,825,11.066
"31",31,"-1","COLDPLAY Princess Of China",1661,81,304,92,8.054,0.31,82,38,30,1661,304,8.054
"32",32,"=","WE THE KINGS Say You Like Me",1479,-7,75,-19,4.485,-0.007,150,338,31,1486,320,4.492
"33",33,"-2","RIHANNA You Da One",1372,-121,-1133,77,9.805,-0.865,97,92,17,4573,3394,36.963
"34",34,"+1","AVICII Levels (ID)",1257,15,212,-12,9.412,-0.053,42,127,34,1257,260,9.465
"35",35,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",1203,15,147,6,3.991,-0.025,35,117,35,1203,295,4.016
"36",36,"-2","BIG TIME RUSH Music Sounds Better With U",1185,-165,-762,-83,4.027,-0.498,81,1013,26,2083,409,7.699
"37",37,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",1156,-19,12,-38,4.739,-0.088,54,218,34,1184,195,4.915
"38",38,"=","COLBIE CAILLAT Brighter Than The Sun",1099,9,11,12,3.816,0.02,102,98,34,1099,157,3.855
"39",39,"+1","CHRISTINA PERRI A Thousand Years",1075,25,127,17,4.597,0.124,42,23,39,1075,187,4.597
"40",40,"+4","FLO RIDA Wild Ones f/Sia",1031,90,468,36,12.32,0.358,12,42,40,1031,468,12.32
"41",41,"-2","DRAKE Headlines",1026,-45,-353,5,7.169,-0.493,123,109,16,4778,754,30.781
"42",42,"=","JASON DERULO Breathing",1023,54,429,-3,3.352,0.16,12,492,42,1023,432,3.352
"43",43,"-2","DEV & ENRIQUE IGLESIAS Naked",1005,1,137,-32,3.124,-0.023,26,695,40,1005,318,3.241
"44",44,"+1","CALVIN HARRIS Feel So Close",1001,120,616,74,10.619,0.498,7,270,44,1001,616,10.619
"45",45,"-2","TYGA Rack City",962,20,265,-8,8.592,-0.345,20,13,42,962,287,8.937
"46",46,"+1","NICKI MINAJ Starships",872,115,872,115,9.849,1.381,2,5,46,872,872,9.849
"47",47,"-1","WILL.I.AM T.H.E (The Hardest Ever)",748,-43,-513,43,2.483,-0.172,70,347,30,1534,355,5.769
"48",48,"=","RIHANNA Talk That Talk f/Jay Z",658,21,247,-9,3.726,0.041,9,142,46,658,256,3.888
"49",49,"=","HAVANA BROWN We Run The Night f/Pitbull",566,20,229,0,4.275,0.231,4,465,48,566,237,4.275
