"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"27",27,"+1","CHRIS RENE Young Homie",1823,"+25",185,"-9",8.314,"+0.154",63,"111",27,1823,226,8.314
"28",28,"-1","DRAKE The Motto f/Lil Wayne",1787,"-39",-160,"-38",15.671,"-0.384",84,"34",25,2047,321,19.147
"29",29,"=","NEON HITCH F U Betta",1747,"-11",35,"-65",7.854,"-0.117",70,"--",28,1758,247,7.971
"30",30,"=","RITA ORA How We Do (Party)",1518,"+60",485,"+3",8.602,"+0.571",17,"233",30,1518,620,8.602
"31",31,"=","HOT CHELLE RAE Honestly",1200,"+16",79,"-5",5.287,"+0.121",42,"151",30,1200,284,5.287
"32",32,"+1","GYM CLASS HEROES Fighter f/Ryan Tedder",1109,"+85",554,"+19",6.815,"+0.612",13,"196",32,1109,554,6.815
"33",33,"-1","CHRIS BROWN Turn Up The Music",974,"-53",-153,"-26",8.424,"-0.652",102,"65",17,4894,987,33.507
"34",34,"=","NEON TREES Everybody Talks",932,"+11",121,"-7",3.765,"+0.143",34,"--",33,932,211,3.765
"35",35,"=","KIRKO BANGZ Drank In My Cup",923,"+46",172,"+30",4.645,"+0.175",40,"60",34,923,278,4.645
"36",36,"=","JASON MRAZ I Won't Give Up",780,"+14",135,"-18",3.693,"+0.059",28,"--",36,780,210,3.693
"37",37,"+2","CALVIN HARRIS Let's Go f/Ne-Yo",771,"+70",331,"+52",7.348,"+0.355",15,"125",37,771,331,7.348
"38",38,"-1","GROUPLOVE Tongue Tied",748,"+14",131,"-6",2.672,"+0.131",19,"142",37,748,284,2.672
"39",39,"-1","COLDPLAY Paradise",722,"-4",112,"-33",4.542,"+0.036",53,"47",37,892,255,4.542
"40",40,"=","RIHANNA Talk That Talk f/Jay Z",636,"-34",-170,"-18",3.221,"-0.250",96,"121",24,2226,339,12.882
"41",41,"=","NELLY FURTADO Big Hoops (Bigger The Bett...",554,"+18",222,"-29",2.178,"+0.013",8,"--",41,554,318,2.178
"42",42,"=","ONE DIRECTION One Thing",515,"+36",255,"+18",3.864,"+0.223",7,"70",42,515,255,3.864
"43",43,"+1","THE WANTED Chasing The Sun",459,"+9",128,"-29",5.515,"+0.312",9,"189",43,459,192,5.515
"44",44,"+2","RIHANNA Birthday Cake",355,"+5",-38,"+21",1.689,"+0.008",42,"43",40,479,116,1.742
"45",45,"=","SELENA GOMEZ & THE SCENE Hit The Lights",347,"-17",50,"-25",1.339,"-0.085",17,"--",45,364,75,1.424
"46",46,"+2","THE CAB La La",346,"+16",43,"+14",0.736,"+0.102",36,"--",46,346,82,0.736
"47",47,"=","KEVIN RUDOLF Don't Give Up",346,"+2",34,"-7",0.607,"+0.009",14,"--",45,347,132,0.624
"48",48,"-5","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",341,"-123",-580,"-65",1.651,"-0.520",70,"--",27,1740,461,9.538
"49",49,"=","OUTASIGHT Now Or Never",319,"+34",174,"+16",0.88,"+0.087",3,"--",49,319,174,0.88
"50",50,"--","CHER LLOYD Want U Back",277,"--",195,"--",1.037,"--",1,"--",50,277,195,1.037
