"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",15445,9,-394,-4,106.124,-0.03,67,"6/52",1,16328,2904,116.491
"2",2,"=","ONEREPUBLIC","Counting Stars",15056,11,-310,-47,102.023,0.144,84,"4",2,15661,2609,108.716
"3",3,"=","PITBULL","Timber f/Ke$ha",14726,122,173,-14,94.412,0.399,82,"1",3,14726,2001,97.591
"4",4,"=","IMAGINE DRAGONS","Demons",12961,-139,-645,-159,80.861,-0.12,125,"11",1,14595,1982,96.313
"5",5,"=","AVICII","Wake Me Up",9551,-75,-280,-84,71.055,-0.009,161,"10",1,17010,2103,116.977
"6",6,"=","ZEDD","Stay The Night f/...",9330,49,189,-16,59.085,0.21,97,"42",6,9330,1238,63.228
"7",7,"=","ELLIE GOULDING","Burn",8809,164,367,17,63.901,0.974,90,"16",7,8809,1500,63.901
"8",8,"=","LADY GAGA","Do What U Want f/...",8568,148,413,78,51.398,0.426,67,"24",7,8568,1408,52.136
"9",9,"=","PASSENGER","Let Her Go",8035,15,191,-137,44.083,0.045,97,"5",9,8035,1223,44.286
"10",10,"+1","ONE DIRECTION","Story Of My Life",7990,91,264,-2,48.673,0.322,66,"8",10,7990,1292,48.673
"11",11,"-1","NEIGHBOURHOOD","Sweater Weather",7958,-6,-98,-43,43.11,-0.185,189,"18",7,8069,869,43.959
"12",12,"=","LORDE","Royals",6729,-117,-492,-117,43.664,-0.121,145,"7",1,16495,2817,112.509
"13",13,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6588,15,113,-90,35.095,-0.059,112,"22",13,6588,764,36.292
"14",14,"=","MILEY CYRUS","Wrecking Ball",6532,-36,-494,40,40.211,-0.04,115,"14",1,15459,2954,107.57
"15",15,"=","LORDE","Team",5977,123,442,-16,39.84,0.649,42,"15",15,5977,1348,39.84
"16",16,"+1","A GREAT BIG WORLD","Say Something w/C...",5737,132,383,37,37.047,0.521,43,"3/88",16,5737,1506,37.047
"17",17,"-1","DRAKE","Hold On We're Goi...",5603,-14,-147,12,34.65,0.132,146,"41",4,11961,1610,74.25
