"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","SELENA GOMEZ","Come & Get It",14547,"+14",602,"-76",85.718,"-0.327",84,"9",1,14547,2034,86.045
2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",14161,"-239",-1118,"-100",93.696,"-1.658",110,"5",1,16503,2448,112.279
3,"=","DAFT PUNK","Get Lucky",13188,"+151",941,"-50",85.163,"+1.804",71,"3",3,13188,2173,85.163
4,"=","ROBIN THICKE","Blurred Lines f/P...",12543,"+393",1683,"+75",85.263,"+2.194",54,"1",4,12543,2498,85.263
5,"=","IMAGINE DRAGONS","Radioactive",12202,"+184",1801,"-182",74.844,"+1.534",80,"4",5,12202,2069,74.844
6,"=","JUSTIN TIMBERLAKE","Mirrors",11754,"-136",-1139,"+8",89.449,"-0.862",102,"14",1,16201,3114,111.865
7,"=","ICONA POP","I Love It f/Charl...",10516,"-267",-2754,"+56",72.21,"-1.062",144,"25",2,14326,1359,93.264
8,"=","FLORIDA-GEORGIA L...","Cruise",10167,"-1",78,"-79",51.62,"-0.230",98,"6/22",6,10190,1411,52.727
9,"=","JASON DERULO","The Other Side",9052,"+87",413,"-33",55.939,"+0.883",74,"19",9,9052,2399,55.939
10,"=","ZEDD","Clarity f/Foxes",8826,"+57",666,"-139",64.726,"+0.038",107,"12",10,8826,1183,64.851
11,"=","FALL OUT BOY","My Songs Know Wha...",8581,"-135",-493,"-130",46.121,"-0.882",142,"10",8,9172,1015,52.286
12,"=","BRUNO MARS","Treasure",8458,"-13",57,"-136",51.492,"+0.065",52,"8/38",11,8564,2114,52.335
13,"+1","CALVIN HARRIS F/E...","I Need Your Love",6976,"+76",582,"-101",49.769,"+0.551",88,"23",13,6976,1386,49.769
14,"-1","PINK","Just Give Me A Re...",6828,"-220",-1820,"+15",46.539,"-1.605",132,"17",1,15624,1949,106.133
15,"=","MAROON 5","Love Somebody",6756,"+197",696,"+116",41.762,"+1.502",48,"16",15,6756,1161,41.762
16,"=","ARIANA GRANDE","The Way f/Mac Mil...",5962,"-240",-1276,"-163",30.537,"-1.398",93,"18",11,7681,1373,40.497
17,"=","MARIAH CAREY","#Beautiful f/Migu...",5777,"-20",-453,"+51",30.342,"-0.558",57,"20/77",14,6467,3429,35.886
18,"=","ANNA KENDRICK","Cups (Pitch Perfe...",5593,"+49",640,"-100",36.5,"+0.454",96,"11",18,5593,902,36.5
19,"+1","CAPITAL CITIES","Safe And Sound",4436,"+161",1038,"+52",27.052,"+0.549",72,"24",19,4436,1083,27.052
