"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"+1","WIZ KHALIFA","See You Again f/Charlie Puth",17234,"+670",3583,"+247",110.094,"-0.817",43,"1/80",1,17234,3607,110.911
"2",2,"-1","THE WEEKND","Earned It",16702,"-31",-345,"-44",91.489,"-4.801",87,"8",1,17055,2820,102.104
"3",3,"=","WALK THE MOON","Shut Up And Dance",15503,"+387",2500,"+59",93.294,"-2.418",91,"2",3,15503,2567,95.712
"4",4,"=","JASON DERULO","Want To Want Me",15262,"+361",1524,"+223",86.7,"-2.469",68,"6",4,15262,4301,89.169
"5",5,"=","ELLIE GOULDING","Love Me Like You Do",14693,"-126",-1948,"+23",92.138,"-4.326",126,"19",1,18696,2216,120.696
"6",6,"=","NICK JONAS","Chains",11697,"+43",-12,"-11",63.21,"-3.479",125,"30",6,11747,1317,67.449
"7",7,"=","NATALIE LA ROSE","Somebody f/Jeremih",10887,"-238",-3140,"+164",63.879,"-4.462",132,"28",3,15912,2141,87.237
"8",8,"=","ARIANA GRANDE","One Last Time",10516,"-264",-1427,"-199",58.273,"-5.009",98,"59",6,12152,2135,76.95
"9",9,"=","MAROON 5","Sugar",10106,"-82",-1461,"+208",67.276,"-4.377",125,"175",1,18530,2244,117.81
"10",10,"=","FLO RIDA","GDFR f/Sage The Gemini",9855,"-253",-1303,"-185",47.878,"-3.600",127,"22",7,11307,1433,61.931
"11",11,"=","TOVE LO","Talking Body",9441,"+212",1134,"+79",53.512,"-0.729",121,"12",11,9441,1134,54.241
"12",12,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",8876,"+206",1653,"-9",55.89,"-0.462",69,"7",12,8876,1662,56.352
"13",13,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",8537,"+290",1606,"+53",45.892,"-0.580",70,"14",13,8537,1606,46.472
"14",14,"=","TAYLOR SWIFT","Style",8262,"+39",-1230,"+228",53.676,"-2.236",131,"37",1,18488,3111,115.714
"15",15,"=","FIFTH HARMONY","Worth It f/Kid Ink",6228,"+118",1252,"-6",27.858,"-0.523",73,"13",15,6228,1312,28.381
"16",16,"=","MEGHAN TRAINOR","Dear Future Husband",6002,"+22",195,"-16",26.514,"-1.718",57,"15",15,6002,1246,28.557
"17",17,"=","ECHOSMITH","Bright",5073,"+62",326,"+41",20.682,"-1.462",103,"34",17,5073,965,22.144
