"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15959,-206,-417,-188,109.685,-1.426,98,"--",1,16503,2448,112.279
"2",2,"=","JUSTIN TIMBERLAKE","Mirrors",14194,-227,-1466,-114,100.717,-1.308,90,"--",1,16201,3114,111.865
"3",3,"=","ICONA POP","I Love It f/Charl...",14129,-141,-179,-155,90.075,-0.234,132,"--",3,14326,1359,93.264
"4",4,"=","SELENA GOMEZ","Come & Get It",13437,219,1188,21,81.109,1.013,72,"--",4,13437,2034,81.109
"5",5,"=","DAFT PUNK","Get Lucky",10863,321,1696,123,70.902,1.189,59,"--",5,10863,1817,70.902
"6",6,"+1","FLORIDA-GEORGIA L...","Cruise",9782,128,616,43,49.67,0.728,86,"--",6,9782,1411,49.67
"7",7,"-1","PINK","Just Give Me A Re...",9682,-244,-1330,-66,68.027,-1.998,120,"--",1,15624,1949,106.133
"8",8,"+1","ROBIN THICKE","Blurred Lines f/P...",9267,333,2366,24,67.019,1.697,42,"--",8,9267,2498,67.019
"9",9,"-1","FALL OUT BOY","My Songs Know Wha...",9153,-19,392,-88,52.128,-0.037,130,"--",8,9172,1015,52.165
"10",10,"=","IMAGINE DRAGONS","Radioactive",8903,251,1613,-58,54.099,2.093,68,"--",10,8903,1692,54.099
"11",11,"=","JASON DERULO","The Other Side",8224,61,396,20,48.065,0.834,62,"--",9,8224,2399,48.065
"12",12,"=","BRUNO MARS","Treasure",7922,83,550,-1,48.593,0.068,40,"--",12,7922,2114,48.593
"13",13,"=","ARIANA GRANDE","The Way f/Mac Mil...",7504,-95,-138,-120,39.552,-0.595,81,"--",11,7681,1373,40.497
"14",14,"=","ZEDD","Clarity f/Foxes",7395,97,934,-58,56.461,0.601,95,"--",14,7395,1183,56.461
"15",15,"=","RIHANNA","Stay f/Mikky Ekko",6646,-145,-1205,9,41.328,-1.02,144,"--",1,15599,1920,102.136
"16",16,"=","MARIAH CAREY","#Beautiful f/Migu...",6400,-24,41,-24,35.23,-0.21,45,"--",14,6467,3429,35.886
"17",17,"=","DEMI LOVATO","Heart Attack",6075,-251,-3016,259,38.36,-1.799,112,"--",4,12179,2482,74.905
"18",18,"=","MAROON 5","Love Somebody",5423,189,914,29,31.247,0.606,36,"--",18,5423,1161,31.247
"19",19,"=","CALVIN HARRIS F/E...","I Need Your Love",5413,200,1018,99,38.53,1.358,76,"--",19,5413,1018,38.53
"20",20,"=","ANNA KENDRICK","Cups (Pitch Perfe...",4365,167,794,89,29.49,0.871,84,"--",20,4365,794,29.49
