"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA","Stay f/Mikky Ekko",15586,-7,275,-20,101.014,-0.353,89,"4",1,15593,1920,102.136
"2",2,"=","BRUNO MARS","When I Was Your M...",14174,-237,-1226,-134,90.448,-2.392,101,"7",1,16011,2737,106.569
"3",3,"=","PINK","Just Give Me A Re...",14005,249,1639,-50,95.592,0.795,65,"1",3,14005,1949,95.592
"4",4,"=","PITBULL","Feel This Moment",13061,-12,375,-149,86.344,-0.409,110,"17",3,13073,1706,86.979
"5",5,"+3","JUSTIN TIMBERLAKE","Mirrors",9409,444,2032,204,68.305,3.127,35,"3",5,9409,2236,68.305
"6",6,"=","DEMI LOVATO","Heart Attack",9373,124,956,23,58.305,0.737,57,"15",6,9373,2482,58.305
"7",7,"-2","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",9190,-166,-1325,13,58.029,-1.309,159,"24/28",1,15012,2020,109.652
"8",8,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",8718,-346,-2300,33,47.095,-1.67,102,"16",3,12353,6457,74.223
"9",9,"=","MAROON 5","Daylight",8594,-114,-738,69,54.811,-1.31,154,"53",1,14639,1641,96.697
"10",10,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",8566,365,1983,116,58.492,2.438,43,"2",10,8566,1985,58.492
"11",11,"=","ICONA POP","I Love It f/Charl...",8131,189,1044,46,51.139,1.458,77,"5",11,8131,1359,51.139
"12",12,"=","OLLY MURS","Troublemaker f/Fl...",7798,4,181,10,41.531,-0.021,130,"25",10,7798,1121,42.217
"13",13,"=","KREWELLA","Alive",7570,52,346,-1,45.411,0.605,78,"40",12,7570,1026,45.974
"14",14,"=","TAYLOR SWIFT","22",6512,-33,199,-107,32.441,0.178,54,"18",14,6545,2327,32.441
"15",15,"=","FALL OUT BOY","My Songs Know Wha...",5451,5,232,-67,27.525,0.643,75,"8",15,5451,1015,27.525
"16",16,"=","WILL.I.AM F/JUSTI...","#thatpower",5141,77,676,-91,26.175,0.98,33,"13",16,5141,1416,26.175
"17",17,"=","FUN.","Carry On",4677,-34,-208,39,25.18,-0.438,108,"29",16,5029,935,27.572
"18",18,"=","WILL.I.AM & BRITN...","Scream And Shout",4468,-34,-509,158,29.291,-0.492,152,"61",3,13157,2182,99.406
"19",19,"=","SELENA GOMEZ","Come & Get It",4421,241,1972,-37,27.299,1.161,17,"12",19,4421,2034,27.299
"20",20,"=","JUSTIN BIEBER","All Around The Wo...",3823,-313,-1042,-213,17.021,-1.853,68,"128",18,5005,1137,26.156
"21",21,"=","EMELI SANDE","Next To Me",3741,116,351,77,20.091,0.406,69,"23",21,3741,498,20.091
"22",22,"+2","FLORIDA-GEORGIA L...","Cruise",3323,134,726,18,18.107,0.699,31,"11/36",22,3323,903,18.107
"23",23,"-1","MUMFORD & SONS","I Will Wait",3276,-133,-1166,63,21.271,-0.862,111,"59",14,6076,747,37.093
"24",24,"-1","MUSE","Madness",3191,-10,-1,-110,13.81,0.006,132,"41",23,3235,385,13.979
"25",25,"=","ARIANA GRANDE","The Way f/Mac Mil...",3167,121,793,33,22.61,0.527,26,"22",25,3167,839,22.61
"26",26,"=","AVRIL LAVIGNE","Here's To Never G...",3036,104,809,-59,14.862,0.408,15,"50",26,3036,1758,14.862
"27",27,"+1","LITTLE MIX","Wings",2504,38,135,39,12.802,-0.056,62,"90",27,2504,389,14.241
"28",28,"-1","OF MONSTERS AND M...","Little Talks",2427,-172,-1237,4,18.114,-0.649,159,"74",17,5184,655,31.534
"29",29,"=","ZEDD","Clarity f/Foxes",2052,54,361,35,14.896,0.713,40,"60",29,2052,361,14.896
"30",30,"=","ED SHEERAN","Lego House",1593,31,279,-26,9.32,0.112,47,"96",30,1593,305,9.32
"31",31,"+2","JASON DERULO","The Other Side",1586,315,1260,226,14.181,1.969,7,"80",31,1586,1260,14.181
"32",32,"-1","CALVIN HARRIS F/E...","I Need Your Love",1558,32,331,-9,8.718,0.379,21,"84",31,1558,482,8.718
"33",33,"-1","CARLY RAE JEPSEN","Tonight I'm Getti...",1437,4,124,1,5.588,-0.05,54,"--",30,1437,257,5.699
"34",34,"=","IMAGINE DRAGONS","Radioactive",1318,95,480,36,6.98,0.586,13,"6",33,1318,480,6.98
"35",35,"=","HOT CHELLE RAE","Hung Up",1055,4,89,-16,3.853,0.055,60,"351",35,1055,137,3.853
"36",36,"+1","ANNA KENDRICK","Cups (Pitch Perfe...",1021,39,217,9,6.094,0.099,29,"94",36,1021,217,6.094
"37",37,"+1","NIKKI WILLIAMS","Glowing",968,30,229,7,6.694,0.043,19,"335",37,968,279,6.829
"38",38,"-2","AVICII VS NICKY R...","I Could Be The On...",934,-100,-323,-115,4.587,-0.752,41,"139",33,1257,478,7.445
"39",39,"=","MKTO","Thank You",891,1,112,-10,2.403,0.009,26,"388",39,891,203,2.403
"40",40,"=","DRAKE","Started From The ...",794,15,79,-7,3.958,0.081,26,"196",40,794,171,3.958
"41",41,"+1","LUPE FIASCO","Battle Scars f/Gu...",679,-19,78,-52,5.3,0.025,30,"77",41,718,187,5.384
"42",42,"+1","DROP CITY YACHT C...","Crickets f/Jeremi...",673,27,116,27,2.934,0.042,16,"171",42,673,128,2.934
"43",43,"+3","DAFT PUNK","Get Lucky",663,92,634,65,7.152,0.742,4,"20",43,663,634,7.152
"44",44,"-3","AFROJACK & CHRIS ...","As Your Friend",652,-84,-531,18,3.347,-0.114,85,"271",28,2097,437,9.977
"45",45,"=","CHRIS BROWN","Fine China",646,35,211,7,3.909,0.215,7,"78",45,646,211,3.909
"46",46,"-2","CHER LLOYD","With Ur Love f/Ju...",582,-61,-784,95,3.567,-0.376,75,"246",27,2208,571,11.029
"47",47,"+1","WALLPAPER","Good 4 It",569,15,103,-4,0.715,0.032,9,"--",47,569,107,0.715
"48",48,"-1","RIHANNA","Pour It Up",537,-24,-151,-3,2.702,-0.271,43,"73",39,801,193,4.584
"49",49,"=","CAPITAL CITIES","Safe And Sound",437,11,82,-6,0.591,0.001,5,"126",48,437,117,0.594
"50",50,"=","JAY SEAN","Where You Are",402,-8,42,-15,0.572,0.001,5,"--",48,413,99,0.572
