"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",18377,"+85",668,"-75",107.117,"+0.465",85,"18/55",1,18377,4663,107.117
"2",2,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",17081,"-200",-990,"-144",101.114,"-1.193",128,"27",1,18151,2026,108.966
"3",3,"=","THE WEEKND","Can't Feel My Face",14957,"-152",-594,"-92",99.234,"-0.624",99,"6",1,18773,4549,114.623
"4",4,"=","DEMI LOVATO","Cool For The Summer",14809,"+162",873,"+85",81.086,"+0.362",76,"29",4,14809,4704,81.086
"5",5,"=","R. CITY","Locked Away f/Adam Levine",13556,"+203",1307,"+103",85.83,"+1.151",67,"5",5,13556,2124,85.83
"6",6,"=","ED SHEERAN","Photograph",13525,"+250",1350,"+143",84.579,"+0.936",123,"22",5,13525,1350,84.579
"7",7,"=","FALL OUT BOY","Uma Thurman",11206,"+63",548,"+46",58.795,"+0.132",148,"31",7,11206,1338,58.795
"8",8,"=","OMI","Cheerleader",9942,"-245",-1399,"+4",61.976,"-1.359",136,"21/71",1,18752,2755,109.867
"9",9,"=","THE WEEKND","The Hills",9071,"+404",2130,"+140",58.978,"+1.588",44,"2/79",9,9071,2130,58.978
"10",10,"+1","JUSTIN BIEBER","What Do You Mean?",8385,"+346",2235,"+35",53.584,"+1.584",18,"1",10,8385,5900,53.584
"11",11,"+3","TAYLOR SWIFT","Wildest Dreams",7857,"+315",1982,"+19",45.99,"+1.183",19,"4",11,7857,3531,45.99
"12",12,"+1","SHAWN MENDES","Stitches",7845,"+189",1587,"+13",46.636,"+1.010",116,"7",12,7845,1587,46.636
"13",13,"-3","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",7842,"-321",-1561,"+94",50.914,"-1.600",157,"26",5,12189,1280,76.227
"14",14,"-2","ONE DIRECTION","Drag Me Down",7768,"+65",544,"-62",37.573,"+0.304",46,"17",11,7768,3358,37.573
"15",15,"+1","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",6724,"+78",678,"+53",33.805,"+0.566",90,"11",15,6724,722,33.805
"16",16,"-1","RACHEL PLATTEN","Fight Song",6460,"-432",-2544,"-138",28.247,"-1.924",120,"15",8,10402,1603,52.805
"17",17,"+2","MACKLEMORE & RYAN LEWIS","Downtown",6168,"+185",1729,"-129",35.293,"+0.808",19,"10/64",17,6168,3957,35.293
"18",18,"-1","TAYLOR SWIFT","Bad Blood",6109,"-165",-1218,"+54",37.229,"-1.043",120,"69/80",1,19566,6848,120.08
"19",19,"-1","HAILEE STEINFELD","Love Myself",6094,"+75",658,"-18",31.804,"+0.021",35,"13",18,6094,2308,31.804
"20",20,"=","5 SECONDS OF SUMMER","She's Kinda Hot",4951,"-295",-1291,"-273",20.217,"-1.764",60,"67",13,6392,3244,28.242
"21",21,"=","NICK JONAS","Levels",4521,"+257",1634,"+136",23.401,"+1.033",23,"30",21,4521,1634,23.401
"22",22,"=","ADAM LAMBERT","Ghost Town",4081,"+8",66,"+19",20.856,"-0.376",135,"105",22,4169,661,21.776
"23",23,"=","ZEDD","Beautiful Now f/Jon Bellion",3601,"-406",-2263,"-310",17.141,"-2.047",110,"98",12,6485,915,29.773
"24",24,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",3465,"+97",583,"+65",18.952,"+0.161",51,"33",24,3465,614,18.952
"25",25,"+1","LITTLE MIX","Black Magic",3259,"+6",116,"+27",11.153,"+0.011",60,"50",24,3259,673,11.213
"26",26,"-2","FLO RIDA","I Don't Like It, I Love It",3190,"-308",-1376,"-240",11.743,"-1.498",107,"40",17,4921,667,21.143
"27",27,"+1","X AMBASSADORS","Renegades",2891,"+211",1066,"+124",16.365,"+0.850",36,"24",27,2891,1066,16.365
"28",28,"+1","ALESSIA CARA","Here",2735,"+70",435,"+36",10.772,"+0.028",58,"41",28,2735,435,10.772
"29",29,"+1","ELLE KING","Ex's and Oh's",2548,"+135",768,"+92",12.624,"+0.378",32,"14",29,2548,768,12.624
"30",30,"-3","JASON DERULO","Cheyenne",2494,"-465",-2337,"-362",8.974,"-1.633",75,"107",16,5338,1150,22.966
"31",31,"=","SILENTO","Watch Me",2184,"-97",-679,"-18",9.498,"-0.336",93,"8",18,4939,832,21.988
