"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAROON 5","Animals",17009,41,1425,-449,111.846,0.586,56,"6",1,17009,3186,111.846
"2",2,"=","TOVE LO","Habits (Stay High)",16384,-139,-261,-203,108.471,-0.759,148,"23",1,16744,2816,110.186
"3",3,"=","ED SHEERAN","Don't",14586,297,2073,126,86.437,2.063,128,"29",3,14586,2073,86.437
"4",4,"=","TAYLOR SWIFT","Shake It Off",11638,-271,-1887,-67,78.647,-1.049,92,"4",1,17531,9016,110.142
"5",5,"=","CALVIN HARRIS","Blame f/John Newman",11491,138,1309,-34,70.935,0.825,71,"26",5,11491,1988,70.935
"6",6,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",10778,-327,-3227,190,65.904,-1.745,112,"22",1,15754,4716,94.236
"7",7,"=","MR PROBZ","Waves",10633,148,1182,-23,72.341,0.676,128,"30",7,10633,1264,72.341
"8",8,"=","MEGHAN TRAINOR","All About That Bass",9549,-234,-1716,18,63.958,-3.326,133,"5",1,17875,3030,116.17
"9",9,"=","NICK JONAS","Jealous",9478,81,478,-1,55.102,1.058,68,"10",9,9478,1846,55.102
"10",10,"+2","TAYLOR SWIFT","Blank Space",8779,343,2517,-76,61.219,2.502,21,"1",10,8779,3248,61.219
"11",11,"=","JASON DERULO","Trumpets",8673,33,462,-53,46.515,0.196,85,"21",11,8673,1238,46.515
"12",12,"-2","JEREMIH","Don't Tell 'Em f/YG",8367,-417,-2817,-56,51.782,-2.149,121,"64",5,12620,1458,74.757
"13",13,"=","IGGY AZALEA","Black Widow f/Rita Ora",7983,-345,-2815,114,60.546,-1.421,142,"75",1,17547,2437,115.226
"14",14,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",7888,141,1005,29,50.69,1.298,42,"28",13,7888,1751,50.69
"15",15,"=","SAM SMITH","I'm Not The Only One",7372,108,646,49,40.829,0.966,54,"9",14,7372,1424,40.829
"16",16,"=","IGGY AZALEA","Beg For It f/MØ",5797,78,944,-110,32.172,0.441,25,"42",16,5797,2920,32.172
"17",17,"=","ALESSO","Heroes",4924,37,531,-54,26.193,0.445,71,"60",17,4924,896,26.193
"18",18,"=","ONE DIRECTION","Steal My Girl",4608,-185,-554,-204,16.676,-0.701,50,"11",17,5160,2502,19.893
"19",19,"=","MEGHAN TRAINOR","Lips Are Movin",4373,59,643,-76,21.202,0.683,29,"20",19,4373,1423,21.202
"20",20,"=","FERGIE","L.A.LOVE (la la)",4265,6,84,-11,16.278,-0.084,46,"55",20,4267,1105,18.09
"21",21,"=","GWEN STEFANI","Baby Don't Lie",4183,70,129,39,17.409,0.174,29,"107",21,4227,2651,20.798
"22",22,"=","HOZIER","Take Me To Church",4117,114,888,-30,20.063,0.704,36,"3",22,4117,918,20.063
"23",23,"=","NICO & VINZ","In Your Arms",3769,8,-94,57,15.263,-0.109,55,"102",22,3920,1121,16.487
"24",24,"=","ARIANA GRANDE","Break Free f/Zedd",3466,-129,-754,-40,28.579,-1.113,136,"104",4,14321,2327,87.942
"25",25,"=","FALL OUT BOY","Centuries",3384,94,452,63,17.319,0.375,62,"15",25,3384,556,17.319
"26",26,"=","DAVID GUETTA","Dangerous f/Sam Martin",3103,19,394,-20,16.86,0.058,43,"69",26,3103,1540,16.86
"27",27,"+1","SELENA GOMEZ","The Heart Wants What It Wants",2875,307,1457,129,16.617,1.804,12,"27",27,2875,2031,18.071
"28",28,"+1","CHARLI XCX","Break The Rules",2603,56,163,53,9.356,0.22,48,"245",28,2603,609,9.356
"29",29,"+1","BEBE REXHA","Can't Stop Drinking About You",1879,-12,-20,-14,5.835,0.046,88,"192",29,1929,292,6.05
"30",30,"-3","MARK RONSON","Uptown Funk f/Bruno Mars",1865,-827,682,-2007,12.527,-9.945,8,"18",27,2692,2689,22.472
"31",31,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",1852,10,280,-16,9.755,-0.19,42,"98",31,1852,299,9.99
"32",32,"=","JESSIE J","Burnin' Up f/2 Chainz",1743,14,400,-54,9.728,0.164,29,"139",32,1743,516,9.728
"33",33,"=","ELLA HENDERSON","Ghost",1630,38,225,24,4.606,0.071,68,"83",33,1630,236,4.606
"34",34,"+1","PITBULL","Fireball f/John Ryan",1150,-106,-1120,201,5.627,-0.55,107,"54",17,5516,739,26.223
"35",35,"+2","MILKY CHANCE","Stolen Dance",1133,31,209,12,4.852,0.057,24,"51",35,1133,209,4.852
"36",36,"=","EDEN XO","Too Cool To Dance",1124,5,277,-60,4.008,0.175,16,"--",36,1124,410,4.008
"37",37,"-3","KENDRICK LAMAR","i",1118,-189,-1052,-144,4.301,-0.839,51,"50",29,2310,591,13.612
"38",38,"=","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",1047,-35,-7,-52,5.559,-0.299,34,"126",37,1129,227,6
"39",39,"=","VANCE JOY","Riptide",1039,19,167,16,4.972,0.21,21,"25",39,1039,201,4.972
"40",40,"=","BEA MILLER","Young Blood",990,1,-22,-18,2.252,0.028,32,"355",40,1064,232,2.565
"41",41,"+3","ONEREPUBLIC","I Lived",976,166,793,141,3.581,0.604,4,"141",41,976,793,3.581
"42",42,"-1","TINASHE","2 On f/Schoolboy Q",932,-50,-235,-67,8.779,-0.75,162,"231",20,3927,419,21.823
"43",43,"+2","FIFTH HARMONY","Sledgehammer",903,102,693,79,2.718,0.163,3,"244",43,903,693,2.718
"44",44,"-2","LILLYWOOD & ROBIN SCHULZ","Prayer In C",902,-2,109,-34,7.688,-0.004,16,"165",42,912,222,7.692
"45",45,"-2","BIG SEAN","I Don't F**k With You f/E-40",844,27,185,5,5.253,0.164,9,"280",43,844,185,5.253
"46",46,"=","MAGIC!","Let Your Hair Down",664,1,41,-9,1.335,0.008,13,"531",46,664,101,1.37
"47",47,"=","ONE DIRECTION","Night Changes",646,53,646,53,6.343,0.38,3,"8",47,646,646,6.343
"48",48,"=","THE SCRIPT","Superheroes",535,13,106,-9,1.737,0.033,3,"143",48,535,191,1.742
"49",49,"=","KAT DAHLIA","Crazy",520,3,23,1,1.734,0.015,7,"344",49,520,91,2.003
"50",50,"=","T.I.","No Mediocre f/Iggy Azalea",471,-10,49,-14,2.203,-0.047,51,"240",43,793,217,3.37
