"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Hea...",15314,"-141",-478,"-381",121.587,"-0.894",106,"6",1,15928,2790,124.488
2,"=","LUMINEERS","Ho Hey",13497,"-27",338,"-409",99.737,"-0.836",121,"5",2,13545,1921,101.636
3,"=","TAYLOR SWIFT","I Knew You Were T...",12635,"+231",1650,"-184",94.624,"+1.661",57,"3",3,12635,2452,94.624
4,"=","JUSTIN BIEBER","Beauty And A Beat...",11965,"+56",1070,"-242",83.081,"+0.094",89,"9",4,11965,1998,83.081
5,"=","FLO RIDA","I Cry",10979,"-53",-134,"-202",84.158,"-0.727",122,"19",4,11195,1268,84.885
6,"=","RIHANNA","Diamonds",10183,"-330",-1665,"-355",77.366,"-2.752",111,"21",2,13317,2812,96.67
7,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",8669,"+10",284,"-144",66.448,"-0.033",128,"7",7,8669,1312,66.889
8,"=","PINK","Try",8660,"+29",285,"-116",56.234,"+0.278",79,"14",8,8660,1515,56.234
9,"+1","ED SHEERAN","The A Team",8332,"-49",71,"-236",54.548,"-0.810",149,"29",9,8381,1183,56.912
10,"-1","MAROON 5","One More Night",8243,"-141",-803,"-177",60.194,"-1.499",181,"33",1,15401,1593,119.954
11,"=","KE$HA","Die Young",7164,"-103",-948,"-21",62.978,"-1.742",112,"35",1,15607,3842,121.911
12,"=","WILL.I.AM & BRITN...","Scream And Shout",6750,"+106",741,"-56",55.434,"+1.123",51,"4",12,6750,1543,55.434
13,"=","ALICIA KEYS","Girl On Fire",6548,"+81",634,"-82",46.712,"-0.422",84,"22/80",13,6548,1171,47.134
14,"=","PITBULL","Don't Stop The Pa...",6168,"+22",380,"-73",41.302,"-0.154",100,"8",14,6168,675,41.456
15,"=","CALVIN HARRIS","Sweet Nothing f/F...",5389,"-14",333,"-107",44.862,"+0.198",61,"12",15,5403,875,44.862
16,"=","MAROON 5","Daylight",5307,"+66",482,"-12",34.999,"+0.384",53,"11",16,5307,1101,34.999
17,"+1","KE$HA","C'mon",5038,"+151",1302,"-93",39.487,"+0.990",30,"44",17,5038,1547,39.487
18,"-1","ONE DIRECTION","Little Things",5027,"-78",21,"-344",29.299,"-0.287",58,"39",17,5105,1166,29.586
19,"=","KELLY CLARKSON","Catch My Breath",4640,"+20",288,"-103",30.194,"+0.273",81,"20",18,4640,767,30.194
20,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",4524,"+99",1307,"-82",38.507,"+1.330",58,"2",20,4524,1389,38.507
21,"=","THE SCRIPT","Hall Of Fame f/wi...",4394,"+27",232,"-84",22.806,"+0.206",121,"17",18,4394,493,22.806
22,"=","IMAGINE DRAGONS","It's Time",4158,"+13",146,"-82",27.546,"-0.356",114,"18",22,4158,833,27.902
23,"=","LUDACRIS F/USHER/...","Rest Of My Life",3232,"+24",244,"+30",23.465,"-0.262",64,"84",23,3244,615,24.425
