"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",13997,"+9",-283,"+27",106.64,"-0.127",82,"5",1,14439,2738,110.772
"2",2,"=","GOTYE Somebody That I Used To Know",12796,"+162",1367,"-95",98.564,"+1.308",74,"1",2,12796,2018,98.564
"3",3,"=","FLO RIDA Wild Ones f/Sia",12511,"-55",10,"-161",91.95,"+0.154",100,"6",2,12595,1940,91.95
"4",4,"=","NICKI MINAJ Starships",11474,"+18",711,"-207",82.162,"-0.065",90,"9/37",4,11474,1834,82.227
"5",5,"=","WANTED Glad You Came",10967,"-95",-846,"+147",86.439,"-0.850",127,"13",1,13712,1363,101.962
"6",6,"=","ONE DIRECTION What Makes You Beautiful",10566,"+68",495,"+9",71.824,"+0.174",75,"7",6,10566,1579,71.824
"7",7,"=","KATY PERRY Part Of Me",8606,"-109",-1491,"+108",57.935,"-0.563",91,"26",3,12039,3625,78.553
"8",8,"=","ADELE Rumour Has It",8317,"-22",-134,"+0",53.013,"-1.133",71,"28",8,8497,1514,56.313
"9",9,"=","CARLY RAE JEPSEN Call Me Maybe",8172,"+157",1037,"+113",61.9,"+2.203",64,"2",9,8172,1298,61.9
"10",10,"+1","MAROON 5 Payphone f/Wiz Khalifa",7375,"+152",848,"-107",52.992,"+1.046",28,"3",10,7375,3415,52.992
"11",11,"-1","KELLY CLARKSON Stronger (What Doesn't Ki...",7063,"-167",-834,"-86",47.806,"-1.288",127,"25",1,13549,2321,99.332
"12",12,"=","JUSTIN BIEBER Boyfriend",6934,"-41",-670,"+4",40.083,"-0.349",49,"4",9,7937,4726,51.492
"13",13,"=","CALVIN HARRIS Feel So Close",6332,"-121",-1026,"+43",42.017,"-0.738",95,"18",7,8145,1329,55.352
"14",14,"=","KARMIN Broken Hearted",5995,"+29",152,"-3",37.351,"+0.213",85,"20",14,5995,936,37.351
"15",15,"=","TRAIN Drive By",5918,"+44",181,"+37",34.88,"+0.174",120,"11",15,5918,601,35.3
"16",16,"+2","USHER Scream",4765,"+260",1847,"-118",34.057,"+1.946",18,"15",16,4765,2323,34.057
"17",17,"=","RIHANNA Where Have You Been",4755,"+162",1291,"-152",34.062,"+1.275",29,"14",17,4755,1884,34.062
"18",18,"-2","DRAKE Take Care f/Rihanna",4596,"-87",-536,"+59",37.043,"-0.608",128,"45",8,7620,1220,60.618
"19",19,"+1","PITBULL Back In Time",4495,"+89",534,"+37",27.064,"+0.895",46,"12",18,4495,925,27.064
"20",20,"-1","JENNIFER LOPEZ Dance Again f/Pitbull",4441,"-38",-359,"-11",25.948,"-0.430",45,"8",17,4851,2243,30.831
"21",21,"=","ELLIE GOULDING Lights",3909,"+111",608,"+0",24.676,"+0.788",94,"23",20,3909,786,24.676
"22",22,"=","DEMI LOVATO Give Your Heart A Break",3059,"+8",306,"-115",20.823,"+0.193",75,"38",22,3059,665,20.823
"23",23,"=","DAVID GUETTA Titanium f/Sia",2820,"+143",694,"+58",18.452,"+1.043",36,"32",23,2820,694,18.452
"24",24,"+2","HAVANA BROWN We Run The Night f/Pitbull",2181,"+33",212,"-12",16.561,"+0.254",92,"55",24,2181,267,16.561
"25",25,"=","TAYLOR SWIFT Eyes Open",2089,"-79",-900,"+87",9.112,"-0.763",50,"24",20,3925,1442,22.308
"26",26,"-2","B.O.B So Good",1972,"-208",-1249,"-59",9.183,"-1.264",72,"34",18,4675,1013,31.923
