"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"32",32,"=","CHRISTINA PERRI A Thousand Years",1504,36,280,4,7.29,0.299,55,"30",32,1504,280,7.29
"33",33,"+2","KARMIN Broken Hearted",1394,108,583,-8,6.323,0.659,10,"--",33,1394,739,6.323
"34",34,"=","JASON DERULO Breathing",1360,23,152,-5,4.816,0.082,25,"287",34,1360,432,4.816
"35",35,"-2","AVICII Levels (ID)",1310,-31,-6,-47,9.242,-0.128,55,"94",33,1352,260,9.722
"36",36,"+3","FUN. We Are Young f/Janelle Monae",1255,153,808,81,9.088,1.308,7,"1",36,1255,808,9.088
"37",37,"+1","TYGA Rack City",1141,6,65,-19,6.643,-0.506,33,"20",37,1141,287,8.937
"38",38,"-2","WE THE KINGS Say You Like Me",1140,-111,-327,-95,3.857,-0.251,163,"335",31,1486,320,4.492
"39",39,"-2","DEV & ENRIQUE IGLESIAS Naked",1131,-7,24,-25,4.125,0.01,39,"166",37,1156,318,4.125
"40",40,"=","COLBIE CAILLAT Brighter Than The Sun",1034,-20,-85,-5,4.049,-0.137,115,"80",34,1153,157,4.408
"41",41,"+1","RIHANNA Talk That Talk f/Jay Z",1033,25,161,-12,4.307,0.04,22,"65",41,1033,256,4.417
"42",42,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",940,-71,-257,-68,2.854,-0.177,48,"103",35,1209,295,4.016
"43",43,"=","FRAY Heartbeat",856,-74,-895,44,3.825,-0.299,125,"170",22,3331,677,14.271
"44",44,"=","HAVANA BROWN We Run The Night f/Pitbull",748,9,70,-9,5.533,0.32,17,"249",44,755,237,5.567
"45",45,"+1","ELLIE GOULDING Lights",709,26,140,1,2.709,0.215,19,"85",45,709,193,2.709
"46",46,"-1","DRAKE The Motto f/Lil Wayne",705,16,23,0,4.7,-0.168,10,"17",45,705,201,6.443
"47",47,"+1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",649,15,62,3,1.604,0.006,11,"581",47,649,204,1.604
"48",48,"-1","CHILDISH GAMBINO Heartbeat",648,3,-2,-8,2.106,0.029,38,"202",44,654,131,2.366
"49",49,"=","DEMI LOVATO Give Your Heart A Break",589,5,85,-11,2.825,-0.009,3,"504",49,589,96,2.834
"50",50,"=","CHIDDY BANG Ray Charles",584,21,37,26,1.31,0.057,15,"--",46,584,150,1.324
