"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JOHN LEGEND","All Of Me",17090,"-8",-135,"-43",121.465,"+0.040",92,"4",1,17233,2520,121.78
"2",2,"=","JASON DERULO","Talk Dirty f/2 Chainz",15434,"-48",-624,"+75",106.803,"-0.080",123,"23/37",1,16827,2775,114.964
"3",3,"=","PHARRELL WILLIAMS","Happy",13865,"-326",-1259,"-193",94.618,"-2.512",103,"3",1,17173,2414,120.293
"4",4,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",12660,"+286",1369,"+131",79.096,"+2.701",67,"8",4,12660,2024,79.096
"5",5,"=","KATY PERRY","Dark Horse",11936,"-104",-562,"+24",93.824,"-0.829",160,"14",1,17515,2780,123.167
"6",6,"=","AMERICAN AUTHORS","Best Day Of My Life",11169,"+72",635,"-60",61.737,"+0.163",143,"20",6,11169,1116,61.737
"7",7,"=","DEMI LOVATO","Neon Lights",9415,"-181",-1148,"-134",57.651,"-1.238",154,"78",5,10638,1162,63.06
"8",8,"=","PARAMORE","Ain't It Fun",8795,"+252",1343,"+87",58.713,"+1.546",82,"7",8,8795,1343,58.713
"9",9,"=","BASTILLE","Pompeii",7865,"-231",-1059,"-186",61.151,"-2.422",174,"22",3,15079,1804,100.897
"10",10,"=","NAUGHTY BOY","La La La f/Sam Smith",7705,"+67",473,"+39",42.408,"+0.474",109,"21",10,7705,984,42.408
"11",11,"=","ED SHEERAN","Sing",7677,"+190",1629,"-129",49.084,"+1.138",23,"12",11,7677,2778,49.084
"12",12,"+2","RIXTON","Me And My Broken Heart",7197,"+123",475,"+43",39.344,"+0.829",60,"6",12,7197,1397,39.344
"13",13,"-1","AVICII","Hey Brother",7069,"-338",-1446,"-253",41.433,"-2.040",147,"34",9,8638,816,52.005
"14",14,"-1","LORDE","Team",7011,"-197",-1347,"+50",54.49,"-0.794",159,"58",1,16451,1641,108.342
"15",15,"+1","DJ SNAKE & LIL JON","Turn Down For What",6469,"+174",1175,"+11",42.923,"+1.276",102,"5",15,6469,1353,42.923
"16",16,"-1","MARTIN GARRIX","Animals",6248,"-334",-1089,"-305",36.784,"-1.376",151,"36",12,7393,993,43.39
"17",17,"=","PITBULL","Wild Wild Love f/GRL",5950,"+58",532,"-33",36.951,"+0.107",60,"24",17,5950,1068,36.951
"18",18,"=","TIESTO","Red Lights",5568,"+67",148,"+29",31.668,"-0.141",69,"74",16,5568,850,33.723
"19",19,"=","MKTO","Classic",5316,"+45",449,"-60",27.29,"+0.478",151,"17",19,5316,603,27.29
"20",20,"+2","IGGY AZALEA","Fancy f/Charlie XCX",4739,"+296",1533,"+164",29.283,"+2.021",41,"2",20,4739,1533,29.283
"21",21,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",4606,"-31",-66,"-98",19.349,"-0.278",86,"25",18,4731,764,20.02
"22",22,"-2","ALOE BLACC","The Man",4600,"-469",-2613,"-230",22.003,"-1.526",99,"27",8,9064,1722,43.362
"23",23,"+1","KATY PERRY","Birthday",4556,"+280",2151,"-26",28.747,"+1.210",25,"66",23,4556,2177,28.747
"24",24,"-1","5 SECONDS OF SUMMER","She Looks So Perfect",4516,"+114",771,"-31",21.862,"+0.336",38,"28",22,4516,1186,21.862
"25",25,"=","NICO & VINZ","Am I Wrong",3913,"+169",845,"+42",19.823,"+0.821",30,"13",25,3913,1022,19.823
"26",26,"=","CALVIN HARRIS","Summer",3877,"+182",668,"+87",32.309,"+2.019",41,"18",23,3877,763,32.309
"27",27,"=","NEON TREES","Sleeping With A Friend",3032,"+18",208,"-47",13.54,"+0.249",85,"45",24,3032,507,13.54
"28",28,"=","DISCLOSURE","Latch f/Sam Smith",2743,"+54",144,"+0",12.913,"+0.377",88,"26",27,2743,344,12.913
"29",29,"=","LADY GAGA","G.U.Y.",1984,"+25",79,"+20",7.19,"+0.159",32,"--",29,1984,816,7.227
"30",30,"=","KATY TIZ","The Big Bang",1912,"+58",412,"+3",13.634,"-0.058",36,"43",30,1912,878,13.692
"31",31,"=","KID INK","Show Me f/Chris Brown",1549,"-35",-228,"+22",11.93,"-0.367",116,"93",19,3945,644,21.33
"32",32,"+1","KONGOS","Come With Me Now",1468,"+52",480,"-61",5.956,"+0.319",13,"50",32,1468,628,5.956
"33",33,"+3","MAGIC!","Rude",1426,"+80",485,"-5",11.556,"+0.784",15,"38",33,1426,507,11.556
"34",34,"+1","SHAKIRA","Empire",1403,"+48",189,"+64",7.563,"+0.157",34,"40",34,1403,494,7.563
"35",35,"-1","HOT CHELLE RAE","Don't Say Goodnight",1401,"+8",28,"-2",5.03,"+0.022",55,"259",33,1401,225,6.003
"36",36,"-4","B.O.B","John Doe f/Priscilla",1391,"-91",-688,"+35",5.788,"-0.511",72,"60",25,2490,644,12.96
"37",37,"=","NEW HOLLOW","She Ain't You",1231,"+2",62,"-11",3.809,"+0.016",46,"--",37,1231,181,3.809
"38",38,"+2","ONE DIRECTION","You & I",1099,"+105",765,"+37",4.594,"+0.398",6,"158",38,1099,765,4.594
"39",39,"=","CHRISTINA PERRI","Human",1070,"+30",129,"+16",3.756,"+0.214",51,"15",39,1070,136,3.756
"40",40,"-2","EMINEM","Headlights",977,"-81",-994,"+97",4.359,"-0.343",75,"120",23,2731,453,13.933
"41",41,"=","AFROJACK","Ten Feet Tall f/Wrabel",952,"+0",97,"-40",3.429,"+0.103",32,"183",40,952,218,3.429
"42",42,"+1","AJR","I'm Ready",818,"+28",120,"+23",1.784,"+0.053",20,"289",42,818,190,1.784
"43",43,"-1","MY CRAZY GIRLFRIEND","Crazy Stupid Love",797,"-3",168,"-46",1.727,"-0.040",11,"--",42,800,314,1.767
"44",44,"+1","CHRIS BROWN","Loyal f/Lil' Wayne",792,"+30",209,"-2",3.483,"+0.172",34,"80",44,792,218,3.483
"45",45,"-1","THE CHAINSMOKERS","#Selfie",706,"-57",-1261,"+321",3.71,"-0.168",73,"61",13,6173,1709,33.093
"46",46,"--","ARIANA GRANDE","Problem f/Iggy Azalea",697,"--",697,"--",8.056,"--",1,"1",46,697,697,8.056
"47",47,"-1","HAIM","Forever",691,"+30",154,"+10",2.719,"+0.186",9,"--",46,691,264,2.719
"48",48,"-1","SIA","Chandelier",635,"+21",98,"+13",2.614,"-0.033",11,"--",47,635,313,3.488
"49",49,"=","LORDE","Tennis Court",590,"+43",436,"-9",2.547,"+0.230",2,"354",49,590,445,2.547
"50",50,"-2","TREY SONGZ","Na Na",589,"+8",90,"-12",2.313,"+0.047",29,"49",47,589,139,2.313
