"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13623,"-62",-113,"-36",89.976,"-0.523",100,"4",1,13928,2301,91.812
"2",2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12765,"+229",1549,"+77",82.742,"+0.591",56,"3",2,12765,2321,82.742
"3",3,"=","JESSIE J Domino",11792,"-63",25,"-31",65.269,"-0.508",170,"27",2,12024,1524,67.403
"4",4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11404,"+37",719,"+8",68.475,"+0.640",84,"14",4,11404,1674,68.475
"5",5,"=","FLO RIDA Good Feeling",9568,"-299",-1411,"-103",64.155,"-1.344",161,"25",1,13154,1657,85.747
"6",6,"=","PITBULL F/CHRIS BROWN International Love",9069,"-54",259,"-51",55.229,"-0.336",122,"19",6,9126,1086,56.669
"7",7,"=","RIHANNA We Found Love f/Calvin Harris",8637,"-178",-329,"-16",61.43,"-1.894",161,"31",1,14238,2184,95.593
"8",8,"=","GYM CLASS HEROES Ass Back Home",8609,"+92",683,"+33",56.042,"+0.175",101,"29",8,8609,1379,56.042
"9",9,"=","WANTED Glad You Came",8004,"+167",1050,"+89",48.48,"+0.989",56,"2",9,8004,1330,48.48
"10",10,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6741,"+0",624,"-194",42.581,"+0.394",101,"11",10,6741,1174,42.581
"11",11,"+1","KATY PERRY Part Of Me",6487,"+141",1491,"-192",40.159,"+0.441",20,"6",11,6487,3625,40.159
"12",12,"-1","GAVIN DEGRAW Not Over You",6377,"-88",-423,"-19",35.512,"+0.056",192,"37",10,7039,547,37.933
"13",13,"=","BRUNO MARS It Will Rain",6200,"+12",-641,"+179",35.556,"-0.381",153,"39",1,13635,2024,86.477
"14",14,"+1","DRAKE Take Care f/Rihanna",5703,"+160",715,"+74",41.943,"+0.848",57,"17",14,5703,1220,41.943
"15",15,"-1","KATY PERRY The One That Got Away",5624,"-108",-946,"+116",34.412,"-0.534",149,"72",1,13402,1631,80.623
"16",16,"=","OUTASIGHT Tonight Is The Night",5407,"+12",211,"-62",28.384,"+0.316",124,"38",16,5407,572,28.384
"17",17,"=","LMFAO Sexy And I Know It",5344,"-19",-213,"+36",33.458,"-0.224",190,"10",2,12000,1530,74.768
"18",18,"=","SELENA GOMEZ & THE SCENE Love You Like A...",4754,"-38",-769,"+157",29.268,"-0.738",194,"59",6,9154,1208,48.131
"19",19,"=","CALVIN HARRIS Feel So Close",3965,"+151",1169,"-24",28.679,"+0.703",24,"42",19,3965,1328,28.679
"20",20,"=","CHRIS BROWN Turn Up The Music",3890,"+107",852,"-66",21.367,"+1.229",32,"26",20,3890,987,21.367
"21",21,"=","LMFAO Sorry For Party Rocking",3744,"-15",-137,"+49",14.298,"-0.256",54,"49",19,3980,1009,16.853
"22",22,"=","NICKI MINAJ Starships",3711,"+182",1419,"-78",23.17,"+0.756",19,"7/78",22,3711,1834,23.17
"23",23,"=","FLO RIDA Wild Ones f/Sia",2965,"+111",889,"-35",22.104,"+0.718",29,"8",23,2965,973,22.104
"24",24,"=","TRAIN Drive By",2792,"+48",311,"-8",12.387,"+0.454",49,"15",23,2792,500,12.387
"25",25,"=","BREATHE CAROLINA Blackout",2383,"-58",-699,"+188",13.162,"-0.318",192,"70",17,4661,498,24.36
"26",26,"+4","FUN. We Are Young f/Janelle Monae",2076,"+233",1214,"+144",14.201,"+1.145",11,"1",26,2076,1214,14.201
"27",27,"-1","JAY Z & KANYE WEST N***** In Paris",2054,"-68",-748,"+124",13.358,"-0.437",119,"34",15,5155,785,36.602
"28",28,"+1","COLDPLAY Princess Of China",1979,"+5",199,"+23",9.493,"+0.086",99,"60",28,1979,363,9.624
"29",29,"-1","J. COLE Workout",1934,"-74",-375,"-37",15.451,"-0.384",132,"77",12,5803,659,35.209
"30",30,"-3","HOT CHELLE RAE I Like It Like That f/New...",1920,"-168",-1106,"+108",8.272,"-0.638",156,"50",15,5237,639,24.246
"31",31,"=","KARMIN Broken Hearted",1878,"+148",715,"+86",9.115,"+0.874",14,"--",31,1878,739,9.115
"32",32,"=","CHRISTINA PERRI A Thousand Years",1597,"+14",228,"-16",7.822,"-0.015",59,"33",32,1597,280,7.837
"33",33,"=","JASON DERULO Breathing",1375,"-35",66,"-85",4.994,"-0.055",29,"288",33,1410,432,5.049
"34",34,"=","MADONNA Give Me All Your Luvin'",1224,"-174",-1168,"-88",4.401,"-0.680",29,"79",20,4569,4569,39.788
"35",35,"=","JOJO Disaster",1216,"-122",-670,"-72",5.4,"-0.457",112,"371",27,1975,318,7.773
"36",36,"=","TYGA Rack City",1177,"-9",44,"-15",6.155,"-0.078",37,"16",36,1186,287,8.937
"37",37,"=","DEV & ENRIQUE IGLESIAS Naked",1176,"+18",56,"+20",4.254,"+0.110",43,"189",37,1176,318,4.254
"38",38,"+1","RIHANNA Talk That Talk f/Jay Z",1155,"+30",206,"+34",4.887,"+0.254",26,"57",38,1155,256,4.887
"39",39,"-1","AVICII Levels (ID)",1037,"-109",-281,"-102",8.077,"-0.597",59,"95",33,1352,260,9.722
