"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Roar",16857,65,632,16,116.538,0.502,51,"2",1,16857,6098,116.538
"2",2,"=","LANA DEL REY","Summertime Sadnes...",13708,-29,862,-253,87.784,-0.558,90,"22/32",2,13737,1923,88.403
"3",3,"=","AVICII","Wake Me Up",13684,305,1807,39,95.483,2.237,66,"4",3,13684,2103,95.483
"4",4,"+1","LORDE","Royals",12772,453,2817,159,84.99,3.003,50,"6",4,12772,2817,84.99
"5",5,"-1","CAPITAL CITIES","Safe And Sound",12115,-221,-1043,-144,74.76,-1.405,163,"21",2,13601,1309,86.941
"6",6,"=","JAY Z","Holy Grail f/Just...",11057,134,1320,-70,75.606,0.775,89,"10",6,11057,2095,75.606
"7",7,"=","LADY GAGA","Applause",10279,173,1002,12,71.362,0.515,50,"7",7,10279,3922,71.362
"8",8,"=","DRAKE","Hold On We're Goi...",8691,242,1504,-14,56.845,1.337,51,"5",8,8691,1610,56.845
"9",9,"+1","ROBIN THICKE","Blurred Lines f/P...",7707,-166,-1340,135,48.292,-0.672,145,"16",1,16771,2544,113.5
"10",10,"-1","MACKLEMORE & RYAN...","Same Love f/Mary ...",7473,-531,-1914,-397,44.316,-2.121,130,"46",5,11178,1815,71.324
"11",11,"=","MILEY CYRUS","Wrecking Ball",7119,310,2369,-164,49.723,1.54,20,"3",11,7119,2954,49.723
"12",12,"=","PARAMORE","Still Into You",6709,59,846,-115,39.5,0.167,145,"26",12,6709,961,39.5
"13",13,"=","ROBIN THICKE","Give It 2 U f/Ken...",5737,127,1095,-5,31.637,0.367,58,"43",13,5737,1340,31.637
"14",14,"=","SELENA GOMEZ","Slow Down",5625,236,1004,152,31.365,0.889,44,"36",14,5625,1167,31.365
"15",15,"=","BRUNO MARS","Gorilla",5431,140,1347,-123,32.68,0.781,22,"31",15,5431,1872,32.68
"16",16,"=","MAROON 5","Love Somebody",4973,-231,-1563,32,33.022,-1.584,139,"88",2,13931,1278,87.913
"17",17,"=","TAYLOR SWIFT","Everything Has .....",4958,54,362,7,25.436,0.369,79,"45",16,4958,990,25.436
"18",18,"+1","BRITNEY SPEARS","Work Bitch",4276,227,1379,819,27.154,0.607,16,"28",18,4276,3487,29.745
"19",19,"-1","EMINEM","Berzerk",4186,62,426,-17,19.857,-0.098,35,"8/82",18,4186,1757,19.955
"20",20,"=","AWOLNATION","Sail",3679,63,448,-17,17.22,0.178,131,"19",20,3679,550,17.22
"21",21,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",3428,-156,-796,-144,19.166,-0.682,126,"51",19,4407,462,24.14
"22",22,"=","TEGAN & SARA","Closer",3402,83,318,11,17.56,-0.008,107,"118",22,3402,570,17.64
"23",23,"+1","BRUNO MARS","Treasure",3175,12,-268,118,21.919,0.313,143,"69",5,11434,2114,69.467
"24",24,"+1","PINK","True Love f/Lily ...",3017,23,367,-50,12.444,0.147,72,"87",24,3017,503,12.444
"25",25,"-2","MILEY CYRUS","We Can't Stop",3012,-219,-1912,178,16.962,-1.248,118,"17",9,9405,1276,55.184
"26",26,"=","BONNIE MCKEE","American Girl",2531,-192,-489,-245,10.604,-0.688,86,"71",23,3167,740,15.059
"27",27,"+2","IMAGINE DRAGONS","Demons",2205,82,741,-31,13.532,0.504,30,"25",27,2205,772,13.532
"28",28,"+3","JUSTIN TIMBERLAKE","TKO",2198,204,1724,58,16.436,1.714,7,"104",28,2198,1724,16.436
"29",29,"-1","FIFTH HARMONY","Miss Movin' On",2157,-3,221,-50,9.286,0.127,84,"106",28,2160,324,9.286
"30",30,"=","NEIGHBOURHOOD","Sweater Weather",2142,30,177,9,7.585,0.062,94,"40",30,2142,262,7.65
"31",31,"+2","JASON DERULO","Marry Me",2054,117,778,30,10.186,0.359,17,"33",31,2054,778,10.186
"32",32,"-5","ONE DIRECTION","Best Song Ever",2024,-263,-1341,-18,8.08,-0.984,73,"50",16,5307,1660,25.473
"33",33,"-1","KREWELLA","Live For The Nigh...",2007,14,154,9,9.157,0.242,71,"141",31,2007,288,9.157
"34",34,"=","ARMIN VAN BUUREN","This Is What It F...",1522,-1,38,-25,12.524,-0.04,68,"114",33,1550,249,13.184
"35",35,"=","J. COLE","Crooked Smile f/T...",1452,54,289,19,5.599,0.331,43,"132",35,1452,292,5.599
"36",36,"=","RIHANNA","What Now",1360,132,724,108,5.081,0.502,10,"--",36,1360,724,5.081
"37",37,"=","FALL OUT BOY","Alone Together",1248,71,188,51,5.519,0.268,43,"210",37,1248,251,5.519
"38",38,"=","TRAVIE MCCOY","Rough Water f/Jas...",1236,69,679,-26,6.198,0.429,8,"292",38,1236,705,6.198
"39",39,"=","ICONA POP","All Night",1107,29,193,4,6.318,0.053,44,"137",39,1107,207,6.318
"40",40,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",864,52,270,45,3.538,0.158,17,"110",40,864,270,3.538
"41",41,"=","DAFT PUNK","Lose Yourself To ...",757,-30,-42,-38,1.843,-0.117,34,"396",41,817,249,2.369
"42",42,"=","THE WANTED","We Own The Night",675,-1,-30,-10,2.222,-0.105,37,"--",42,711,193,2.897
"43",43,"=","SARA BAREILLES","Brave",669,19,95,18,3.14,0.105,30,"35",43,669,147,3.14
"44",44,"=","NEW POLITICS","Harlem",615,10,79,3,2.567,0.018,26,"311",44,615,105,2.567
"45",45,"+1","CHRIS BROWN","Love More f/Nicki...",599,18,70,8,2.091,0.042,8,"67",45,599,161,2.113
"46",46,"+1","CHER LLOYD","I Wish f/T.I.",591,23,264,-29,1.4,0.022,2,"185",46,591,293,1.4
"47",47,"-2","CHRIS WALLACE","Keep Me Crazy",591,7,31,-1,1.028,0.063,29,"--",45,591,111,1.028
"48",48,"+1","PASSENGER","Let Her Go",566,49,308,27,2.932,0.176,2,"20",48,566,308,2.932
"49",49,"-1","EMELI SANDE","My Kind Of Love",537,7,86,-16,1.115,0.042,2,"--",48,537,102,1.115
"50",50,"=","ZEDD","Stay The Night f/...",497,32,205,11,3.748,0.221,2,"73",50,497,205,3.748
