"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ED SHEERAN","Thinking Out Loud",18632,-70,-40,-47,115.762,-0.088,94,"5",1,18914,3319,118.241
2,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18237,-128,-1016,-123,119.859,-0.632,121,"4",1,19386,3126,125.545
3,"=","TAYLOR SWIFT","Style",18063,76,1426,-405,111.874,0.545,65,"10",3,18063,3111,111.874
4,"=","PITBULL","Time Of Our Lives f/Ne-Yo",15695,36,993,-215,94.608,0.019,103,"13",4,15695,2867,94.608
5,"=","MAROON 5","Sugar",15546,262,1903,-51,99.881,0.925,59,"7",5,15546,2244,99.881
6,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",11054,25,299,-53,63.263,0.028,45,"6",6,11054,3932,63.578
7,"+1","ELLIE GOULDING","Love Me Like You Do",10542,227,1371,-8,68.166,2.203,60,"3",7,10542,1757,68.166
8,"-1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",10191,-156,-564,-196,62.545,-1.182,129,"67",6,10755,1413,68.631
9,"=","CALVIN HARRIS","Outside f/Ellie Goulding",8563,72,308,-15,58.599,0.002,81,"49",9,8563,1280,58.599
10,"=","TAYLOR SWIFT","Blank Space",7852,-208,-1483,-6,59.983,-1.625,134,"25",1,18014,3248,118.647
11,"+1","NATALIE LA ROSE","Somebody f/Jeremih",7117,216,1202,21,41.855,1.047,66,"19",11,7117,1409,41.855
12,"+1","ARIANA GRANDE","One Last Time",6977,142,1235,-24,40.744,0.976,32,"36",12,6977,2135,40.744
13,"-2","MEGHAN TRAINOR","Lips Are Movin",6844,-278,-2579,227,36.456,-1.415,142,"33",4,13569,1988,75.882
14,"=","NICK JONAS","Chains",6656,81,770,-10,38.647,0.472,59,"15",14,6656,1264,38.647
15,"=","ONE DIRECTION","Night Changes",6313,-11,60,-127,32.667,0.057,116,"71",15,6407,1221,32.825
16,"=","USHER","I Don't Mind f/Juicy J",6172,70,272,45,34.698,0.048,94,"45",15,6172,911,35.105
17,"=","NE-YO","She Knows f/Juicy J",5443,-28,128,-79,23.681,-0.406,73,"37",17,5524,1028,24.954
18,"+1","ZEDD","I Want You To Know f/S. Gomez",5351,342,2115,87,36.26,1.323,16,"31",18,5351,3786,36.26
19,"-1","ELLA HENDERSON","Ghost",5012,-393,-2309,-214,25.268,-1.858,181,"50",11,8217,1207,40.362
20,"=","KELLY CLARKSON","Heartbeat Song",4440,61,175,73,19.799,0.26,56,"24",20,4440,1093,19.82
21,"=","VANCE JOY","Riptide",4178,33,299,-80,21.444,0.217,134,"56",21,4178,802,21.444
22,"=","FLO RIDA","GDFR f/Sage The Gemini",3829,107,706,2,20.15,0.264,61,"9",22,3829,985,20.15
23,"=","TORI KELLY","Nobody Love",3586,91,441,9,18.469,0.343,29,"86",23,3586,1398,18.469
24,"=","NICKI MINAJ","Truffle Butter f/Drake...",2903,16,167,-21,15.602,0.086,52,"20",24,2903,577,15.602
25,"=","TOVE LO","Talking Body",2877,-5,56,-54,17.478,-0.223,55,"57",24,2958,589,17.921
26,"=","SAM SMITH","Lay Me Down",2752,27,258,-15,12.469,0.27,29,"43",26,2752,1008,12.469
27,"=","THE WEEKND","Earned It",2467,139,720,-10,18.193,1.295,21,"8",27,2467,894,18.193
28,"=","IMAGINE DRAGONS","I Bet My Life",1891,26,45,-7,7.422,0.212,65,"69",28,1891,436,7.432
29,"+1","WHO IS FANCY","Goodbye",1663,38,348,-26,9.458,-0.087,25,"125",29,1663,427,9.545
30,"+3","LUNCHMONEY LEWIS","Bills",1600,58,326,-7,7.641,0.131,17,"178",30,1600,672,7.641
31,"-2","JESSIE J","Masterpiece",1571,-60,-263,-78,5.67,-0.211,57,"44",29,1834,587,6.61
32,"+4","JASON DERULO","Want To Want Me",1563,333,1563,333,17.685,3.338,2,"14",32,1563,1563,17.685
33,"-1","ECHOSMITH","Bright",1563,15,251,-22,5.723,0.105,37,"123",32,1563,405,5.723
34,"-3","SELENA GOMEZ","The Heart Wants What It Wants",1506,-66,-551,31,9.378,-0.368,125,"129",7,10523,2058,67.628
35,"-1","WALK THE MOON","Shut Up And Dance",1487,40,287,30,7.614,0.25,25,"12",34,1487,365,7.614
36,"-1","CHRIS BROWN & TYGA","Ayo",1297,51,317,28,6.14,0.177,22,"62",35,1297,336,6.14
37,"=","IGGY AZALEA","Trouble f/Jennifer Hudson",1041,13,140,-14,3.222,0.001,23,"325",36,1041,298,3.222
38,"=","CASH CASH","Surrender",985,2,-10,-25,4.202,0.002,52,"568",37,1031,224,4.443
39,"=","FIFTH HARMONY","Worth It f/Kid Ink",949,50,418,25,4.715,0.08,7,"105",38,949,418,4.715
40,"+1","GEORGE EZRA","Budapest",839,50,281,4,2.728,0.169,9,"82",40,839,290,2.728
41,"-1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",808,8,82,-15,3.746,0.051,17,"469",39,808,182,3.746
42,"=","ANDY GRAMMER","Honey, I'm Good",738,13,143,-8,2.204,0.058,14,"53",42,738,151,2.204
43,"=","LIFE OF DILLON","Overload",735,12,72,-3,1.713,-0.004,13,"463",43,735,364,1.726
44,"+2","RIXTON","Hotel Ceiling",719,9,213,-3,1.313,0.051,8,"712",44,719,216,1.313
45,"+2","CHARLI XCX","Doing It",698,6,83,-12,1.315,0.008,12,"--",45,698,126,1.315
46,"-1","KALIN & MYLES","Trampoline",695,-18,-89,-22,2.637,-0.011,21,"151",41,784,333,3.136
47,"-3","OLLY MURS","Wrapped Up f/Travie McCoy",673,-43,-158,-37,1.438,-0.117,38,"102",40,837,309,1.853
48,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",575,0,101,-22,5.76,0.091,4,"167",47,575,137,5.76
49,"=","RYN WEAVER","OctaHate",571,25,183,-30,1.446,0.045,3,"307",48,571,252,1.446
50,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",480,15,153,3,2.919,0.185,3,"245",49,480,156,2.919
