"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","G-EAZY","Me Myself And I f/Bebe Rexha",16193,"-57",362,"-159",97.535,"-0.222",97,"29",1,16250,1836,97.757
2,"=","DNCE","Cake By The Ocean",15047,"+101",404,"+65",89.601,"-0.113",196,"18",2,15047,1185,92.113
3,"=","ZAYN","Pillowtalk",14679,"+66",1067,"-153",81.673,"-0.347",75,"12/98",3,14679,2441,83.181
4,"=","JUSTIN BIEBER","Love Yourself",14179,"-94",-431,"-21",97.552,"-0.252",131,"20",1,19000,4103,124.28
5,"=","FLO RIDA","My House",13725,"-134",-1010,"+18",87.945,"-0.280",177,"10",1,18123,2285,104.909
6,"+1","MIKE POSNER","I Took A Pill In Ibiza",13675,"+176",916,"+136",84.396,"+0.105",89,"7",6,13675,1578,84.396
7,"-1","SELENA GOMEZ","Hands To Myself",13078,"-434",-2685,"-116",75.8,"-1.760",101,"53",1,16291,1952,91.457
8,"=","TWENTY ONE PILOTS","Stressed Out",12235,"-244",-1137,"-3",82.277,"-1.097",150,"23",1,19140,2702,124.646
9,"+1","LUKAS GRAHAM","7 Years",12043,"+335",1585,"+219",70.683,"+2.036",87,"2",9,12043,1694,70.683
10,"-1","MEGHAN TRAINOR","NO",11829,"+97",876,"-74",67.814,"+0.318",40,"3",9,11829,5498,67.814
11,"=","FIFTH HARMONY","Work From Home",10339,"+152",1236,"-49",57.734,"+1.266",47,"6",11,10339,4059,57.734
12,"=","ZARA LARSSON & MNEK","Never Forget You",9698,"+139",1052,"+72",56.429,"+1.150",70,"13",12,9698,1534,56.429
13,"=","RIHANNA","Work f/Drake",7886,"-415",-2951,"-107",47.298,"-1.629",77,"17",8,11661,3999,67.246
14,"=","DJ SNAKE","Middle f/Bipolar Sunshine",7876,"+59",504,"-17",41.423,"+0.578",87,"32",14,7876,1239,41.423
15,"=","ARIANA GRANDE","Dangerous Woman",7552,"+149",772,"+58",40.654,"+0.984",33,"9",15,7552,4214,40.654
16,"=","JUSTIN BIEBER","Company",6437,"+11",310,"-97",30.872,"-0.311",45,"95",16,6437,2006,31.446
17,"=","NICK JONAS","Close f/Tove Lo",5730,"+125",1584,"-138",27.86,"+0.786",19,"26",17,5730,3392,27.86
18,"=","TROYE SIVAN","Youth",5373,"+61",273,"+43",20.957,"+0.098",101,"55",17,5373,660,20.957
19,"=","THE CHAINSMOKERS","Don't Let Me Down f/Daya",5142,"+229",1620,"+47",31.79,"+1.605",31,"8",19,5142,1620,31.79
20,"=","ALESSIA CARA","Wild Things",4865,"+48",441,"-1",18.542,"+0.334",73,"69",19,4865,814,18.542
21,"=","TAYLOR SWIFT","New Romantics",3643,"-339",-1880,"-229",18.486,"-1.494",49,"11",17,5862,2558,28.461
22,"=","JAMES BAY","Let It Go",3493,"+106",583,"+25",17.668,"+0.613",52,"27",22,3493,885,17.668
23,"=","GWEN STEFANI","Make Me Like You",3265,"+46",208,"+59",10.548,"+0.253",55,"130",23,3265,1040,10.548
24,"+2","JASON DERULO","If It Ain't Love",2995,"+290",1414,"+72",14.104,"+1.110",12,"177",24,2995,2192,17.198
25,"=","IGGY AZALEA","Team",2893,"+77",360,"+18",10.363,"+0.132",24,"62",25,2893,1132,10.363
26,"-2","SHAWN HOOK","Sound Of Your Heart",2688,"-156",-492,"-138",7.815,"-0.483",94,"155",22,3274,576,10.588
