"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAROON 5","Sugar",18200,"+60",182,"+3",114.47,"+0.601",81,"10",1,18200,2244,114.47
"2",2,"=","TAYLOR SWIFT","Style",17973,"-57",-390,"-50",112.419,"-0.302",87,"15",1,18488,3111,115.714
"3",3,"=","ELLIE GOULDING","Love Me Like You Do",15920,"+146",1212,"-128",105.178,"+1.108",82,"4",3,15920,2216,105.178
"4",4,"=","ED SHEERAN","Thinking Out Loud",14528,"-174",-1573,"-7",88.86,"-1.928",116,"9",1,18914,3319,118.241
"5",5,"=","MARK RONSON","Uptown Funk f/Bruno Mars",14380,"-63",-1034,"+138",98.265,"-0.935",143,"3",1,19386,3126,125.545
"6",6,"=","PITBULL","Time Of Our Lives f/Ne-Yo",11788,"-491",-3377,"-222",69.44,"-2.198",125,"21",4,15799,2867,94.608
"7",7,"=","NATALIE LA ROSE","Somebody f/Jeremih",11014,"+143",980,"-80",63.995,"+0.797",88,"13",7,11014,1500,63.995
"8",8,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",10315,"-226",-715,"-170",53.954,"-1.989",67,"7",6,11254,3932,65.756
"9",9,"=","ARIANA GRANDE","One Last Time",9578,"+74",450,"-55",58.517,"+0.726",54,"27",9,9578,2135,58.517
"10",10,"=","CALVIN HARRIS","Outside f/Ellie Goulding",8646,"-122",-438,"-142",56.388,"-0.881",103,"42",8,9077,1280,60.662
"11",11,"+1","THE WEEKND","Earned It",8353,"+310",2227,"-35",58.453,"+1.626",43,"2",11,8353,2365,58.453
"12",12,"-1","ZEDD","I Want You To Know f/S. Gomez",8173,"+94",513,"+26",49.807,"+0.428",38,"31",11,8173,3786,49.807
"13",13,"=","NICK JONAS","Chains",7980,"+58",303,"-12",43.001,"+0.566",81,"12",11,7980,1264,43.001
"14",14,"=","JASON DERULO","Want To Want Me",7929,"+167",1300,"-64",51.103,"+0.698",24,"11",13,7929,4301,51.103
"15",15,"=","FLO RIDA","GDFR f/Sage The Gemini",7530,"+213",1096,"+43",40.241,"+1.092",83,"8",14,7530,1433,40.241
"16",16,"=","ONE DIRECTION","Night Changes",6618,"-96",-293,"-79",34.348,"-0.119",138,"50",13,6928,1221,36.976
"17",17,"=","TORI KELLY","Nobody Love",5067,"+71",157,"+56",22.402,"+0.320",51,"48",17,5067,1398,22.402
"18",18,"=","VANCE JOY","Riptide",4474,"-56",74,"-131",24.879,"+0.029",156,"43",18,4544,802,24.879
"19",19,"+1","TOVE LO","Talking Body",4247,"+87",290,"+17",22.836,"+0.296",77,"30",19,4247,692,22.836
