"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",13846,"-29",-398,"-56",103.677,"-0.124",90,"3",1,14242,2018,106.394
2,"=","FUN. We Are Young f/Janelle Monae",12269,"-95",-805,"-3",91.245,"-0.737",98,"9",1,14439,2738,110.772
3,"=","NICKI MINAJ Starships",11875,"+29",-186,"+0",87.295,"+0.348",106,"16/39",3,12071,1834,87.938
4,"+2","CARLY RAE JEPSEN Call Me Maybe",11352,"+237",1339,"-3",85.372,"+1.163",80,"2",4,11352,1595,85.372
5,"-1","ONE DIRECTION What Makes You Beautiful",11335,"+83",66,"+47",76.534,"+0.427",91,"11",4,11365,1579,76.534
6,"-1","FLO RIDA Wild Ones f/Sia",10905,"-296",-1501,"-240",83.911,"-1.544",116,"10",2,12595,1940,93.589
7,"=","MAROON 5 Payphone f/Wiz Khalifa",9834,"+207",1032,"+30",71.793,"+1.555",44,"4",7,9834,3415,71.793
8,"=","WANTED Glad You Came",8862,"-162",-1041,"-55",69.067,"-1.129",143,"21",1,13712,1363,101.962
9,"=","JUSTIN BIEBER Boyfriend",6863,"+65",254,"+76",45.456,"+0.989",65,"7",9,7937,4726,51.492
10,"=","USHER Scream",6836,"+59",574,"-99",46.825,"+0.475",34,"13",9,6836,2323,46.825
11,"=","KARMIN Broken Hearted",6648,"+133",259,"+138",44.141,"+0.974",101,"15",10,6648,936,44.141
12,"=","RIHANNA Where Have You Been",6505,"+86",668,"-45",49.872,"+0.736",45,"6",12,6505,1884,49.872
13,"=","TRAIN Drive By",6082,"+26",-19,"+26",36.254,"+0.457",136,"18",13,6123,601,36.254
14,"=","KATY PERRY Part Of Me",5831,"-25",-745,"+65",46.063,"-0.510",107,"45",3,12039,3625,78.553
15,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",5678,"-101",-475,"-57",36.2,"-1.440",143,"31",1,13549,2321,99.332
16,"+1","ELLIE GOULDING Lights",5457,"+122",768,"+26",35.537,"+0.875",110,"20",16,5457,786,35.537
17,"-1","ADELE Rumour Has It",5392,"-154",-1329,"+82",32.709,"-0.996",87,"46",8,8497,1514,56.313
18,"=","PITBULL Back In Time",5313,"+45",336,"-3",32.787,"+0.579",62,"5",17,5313,925,32.787
