"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",13926,"+53",258,"+64",100.871,"+0.604",92,"5",1,13926,1593,100.871
2,"=","JUSTIN BIEBER","As Long As You Love ...",12432,"+51",680,"+10",83.938,"+0.019",105,"19",2,12432,1300,83.938
3,"=","TAYLOR SWIFT","We Are Never Ever Ge...",12083,"+106",1209,"-110",77.871,"+0.899",65,"10",3,12083,4592,77.871
4,"=","FUN.","Some Nights",11253,"+67",635,"-76",74.865,"+0.541",130,"8",4,11253,1295,74.865
5,"=","PINK","Blow Me (One Last Ki...",10509,"-218",-1693,"+19",76.57,"-1.544",106,"50",1,12762,2737,90.315
6,"=","OWL CITY & CARLY RAE...","Good Time",10347,"-94",-240,"-53",68.554,"-0.540",114,"25",4,10627,1961,71.832
7,"=","ALEX CLARE","Too Close",9784,"+97",726,"-11",61.861,"+0.858",142,"13",7,9784,1328,61.861
8,"=","NEON TREES","Everybody Talks",8239,"-181",-1146,"-84",48.992,"-0.971",192,"37",3,10891,1632,66.269
9,"=","CHRIS BROWN","Don't Wake Me Up",8042,"+60",983,"-79",56.861,"+0.802",123,"26",9,8042,1062,56.861
10,"=","PSY","Gangnam Style",6919,"+68",868,"-66",53.224,"+1.004",39,"2",10,6919,1695,53.224
11,"=","KE$HA","Die Young",6800,"+182",1206,"+5",48.793,"+1.240",23,"4",11,6800,3842,48.793
12,"+1","NE-YO","Let Me Love You",6280,"+108",812,"-17",54.738,"+0.882",70,"18",12,6280,834,54.738
13,"-1","FLO RIDA","Whistle",5996,"-206",-1820,"+33",38.009,"-1.453",135,"28",1,12179,1412,76.089
14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",5988,"+78",373,"+110",38.325,"+0.109",50,"39",13,5988,1803,38.325
15,"=","RIHANNA","Diamonds",5538,"+117",1131,"-72",39.462,"+0.337",22,"9",15,5538,2812,39.462
16,"=","ONE DIRECTION","Live While We're You...",4798,"+54",498,"-46",26.194,"+0.398",28,"23",16,4798,2151,26.785
17,"=","BRUNO MARS","Locked Out Of Heaven",4720,"+197",1971,"-100",32.367,"+1.068",17,"16",17,4720,2790,32.367
