"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Roar",17138,-38,198,-151,116.583,-0.562,60,"3",1,17176,6098,117.145
"2",2,"=","AVICII","Wake Me Up",15558,140,1393,-38,103.89,0.759,75,"5",2,15558,2103,103.89
"3",3,"=","LORDE","Royals",14996,205,1618,-102,99.365,1.326,59,"1",3,14996,2817,99.365
"4",4,"=","LANA DEL REY","Summertime Sadnes...",13339,-188,-354,-210,82.553,-0.933,99,"32/45",2,13737,1923,88.403
"5",5,"=","JAY Z","Holy Grail f/Just...",11699,24,403,-106,77.256,-0.919,98,"15",5,11699,2095,78.442
"6",6,"=","LADY GAGA","Applause",10978,23,509,-79,75.485,0.411,59,"10",6,10978,3922,75.485
"7",7,"+1","DRAKE","Hold On We're Goi...",9857,99,772,-95,62.902,0.418,60,"7",7,9857,1610,62.902
"8",8,"-1","CAPITAL CITIES","Safe And Sound",9749,-349,-1920,-111,63.633,-1.126,172,"28",2,13601,1309,86.941
"9",9,"=","MILEY CYRUS","Wrecking Ball",9614,334,1899,73,65.9,2.101,29,"2",9,9614,2954,65.9
"10",10,"=","PARAMORE","Still Into You",7423,57,580,-31,46.602,0.356,154,"31",10,7423,961,46.602
"11",11,"=","SELENA GOMEZ","Slow Down",6695,107,761,-72,37.679,0.482,53,"40",11,6695,1167,37.679
"12",12,"+1","BRUNO MARS","Gorilla",6358,73,637,-11,37.073,0.691,31,"36",12,6358,1872,37.073
"13",13,"-1","ROBIN THICKE","Blurred Lines f/P...",6262,-201,-1176,-123,41.718,-1.065,154,"26",1,16771,2544,113.5
"14",14,"=","ROBIN THICKE","Give It 2 U f/Ken...",6108,-51,255,-85,33.595,-0.059,67,"62",13,6159,1340,33.654
"15",15,"=","TAYLOR SWIFT","Everything Has .....",5430,35,296,-8,30.658,0.379,88,"50",15,5430,990,30.658
"16",16,"=","BRITNEY SPEARS","Work Bitch",5248,81,750,-27,29.623,0.7,25,"24",16,5248,3487,29.745
"17",17,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",4522,-277,-2074,163,29.906,-1.266,139,"73",5,11178,1815,71.324
"18",18,"=","EMINEM","Berzerk",4207,-55,-7,-68,18.844,-0.604,44,"14",18,4302,1757,19.955
"19",19,"=","AWOLNATION","Sail",4079,15,310,-47,18.297,0.004,140,"34",19,4079,550,18.297
"20",20,"+1","JUSTIN TIMBERLAKE","TKO",3826,177,1270,3,23.783,0.707,16,"80",20,3826,1724,23.783
"21",21,"-1","TEGAN & SARA","Closer",3818,-8,307,-73,19.309,-0.079,116,"158",20,3826,570,19.499
"22",22,"=","PINK","True Love f/Lily ...",3106,-5,2,-75,13.28,-0.187,81,"105",22,3111,503,13.47
"23",23,"=","IMAGINE DRAGONS","Demons",3073,115,663,14,17.908,0.573,39,"22",23,3073,772,17.908
"24",24,"=","JASON DERULO","Marry Me",2889,122,613,62,13.741,0.488,26,"30",24,2889,856,13.741
"25",25,"=","MILEY CYRUS","We Can't Stop",2339,-27,-441,100,14.188,-0.19,127,"9",9,9405,1276,55.184
"26",26,"=","FIFTH HARMONY","Miss Movin' On",2320,36,107,21,11.308,0.08,93,"130",26,2347,324,11.308
"27",27,"=","NEIGHBOURHOOD","Sweater Weather",2266,14,92,-4,8.048,0.119,103,"47",27,2266,262,8.048
"28",28,"=","KREWELLA","Live For The Nigh...",2055,1,23,-16,10.059,-0.164,80,"282",28,2083,288,10.333
"29",29,"+1","RIHANNA","What Now",1892,99,352,12,6.995,0.457,19,"258",29,1892,821,6.995
"30",30,"+1","TRAVIE MCCOY","Rough Water f/Jas...",1865,74,475,-18,11.79,0.72,17,"134",30,1865,705,11.79
"31",31,"-2","PHILLIP PHILLIPS","Gone, Gone, Gone",1843,-164,-1230,-2,12.04,-0.728,135,"65",19,4407,462,24.14
"32",32,"=","J. COLE","Crooked Smile f/T...",1794,46,311,36,8.856,0.343,52,"157",32,1794,311,8.856
"33",33,"=","ARMIN VAN BUUREN","This Is What It F...",1577,-1,25,-20,13.293,-0.004,77,"120",33,1591,249,13.297
"34",34,"=","FALL OUT BOY","Alone Together",1523,17,184,-32,6.026,0.022,52,"192",34,1523,326,6.039
"35",35,"+1","ICONA POP","All Night",1371,6,197,-31,7.357,-0.104,53,"184",35,1371,231,7.461
"36",36,"-1","BONNIE MCKEE","American Girl",1298,-157,-993,-79,5.368,-0.512,95,"110",23,3167,740,15.059
"37",37,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",1023,8,94,-18,4.366,0.148,26,"85",37,1023,291,4.366
"38",38,"=","ZEDD","Stay The Night f/...",959,83,399,54,9.209,0.188,11,"91",38,959,399,9.209
"39",39,"+1","EMELI SANDE","My Kind Of Love",910,76,353,64,2.31,0.21,11,"375",39,910,353,2.31
"40",40,"-1","SARA BAREILLES","Brave",898,23,180,-3,4.538,0.046,39,"41",38,898,194,4.538
"41",41,"=","PASSENGER","Let Her Go",861,27,199,-24,4.613,0.064,11,"17",39,861,339,4.613
"42",42,"=","THE WANTED","We Own The Night",802,19,130,19,1.674,-0.014,46,"--",42,802,193,2.897
"43",43,"+3","ENRIQUE IGLESIAS","Heart Attack",796,47,536,-28,5.783,0.34,4,"38",43,796,564,5.783
"44",44,"-1","NEW POLITICS","Harlem",793,22,159,12,3.102,0.089,35,"215",42,793,159,3.102
"45",45,"-1","CHER LLOYD","I Wish f/T.I.",765,1,110,-34,1.84,0.006,11,"268",43,765,293,1.84
"46",46,"+1","CHRIS BROWN","Love More f/Nicki...",757,9,122,-24,2.806,0.225,17,"68",44,757,161,2.806
