"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
18,"=","KELLY CLARKSON Mr. Know It All",4412,"+47",522,"-64",23.4,"+0.070",33,"25",18,4412,1093,23.4
19,"=","ALEXANDRA STAN Mr. Saxobeat",4327,"+7",578,"-95",36.192,"+0.159",75,"30",19,4327,673,36.192
20,"=","THE SCRIPT Nothing",4144,"+44",315,"-9",19.753,"+0.157",69,"35",18,4144,722,19.753
21,"=","LIL WAYNE How To Love",3162,"-37",-216,"+25",20.9,"-0.621",124,"26",9,8047,1328,45.275
22,"+1","RIHANNA We Found Love f/Calvin Harris",3161,"+300",2031,"+152",25.245,"+1.289",12,"4",22,3161,2031,25.245
23,"-1","ANDY GRAMMER Keep Your Head Up",3036,"+32",99,"+0",12.33,"+0.211",103,"96",22,3036,355,12.33
24,"=","NEW BOYZ Better With The Lights Off",2747,"+9",338,"-11",10.366,"+0.055",63,"41",23,2747,423,10.366
25,"+1","PATRICK STUMP This City f/Lupe Fiasco",1946,"+21",228,"-24",8.284,"-0.110",40,"134",25,1946,386,8.538
26,"-1","AFROJACK Take Over Control f/Eva Simons",1914,"-67",-542,"+11",17.951,"-0.173",109,"67",24,2836,435,23.455
27,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1789,"+42",271,"+27",8.196,"+0.249",45,"39",27,1789,306,8.196
28,"+1","NICKI MINAJ Fly f/Rihanna",1567,"+25",457,"-92",7.204,"+0.171",19,"58",28,1567,643,7.204
29,"+1","LLOYD Dedication To My Ex...",1566,"+28",290,"-25",5.83,"+0.097",34,"142",29,1566,315,5.83
30,"+2","BRITNEY SPEARS Criminal",1511,"+81",535,"+20",7.539,"+0.293",16,"281",30,1511,596,7.539
31,"=","THE BAND PERRY If I Die Young",1421,"-42",-186,"+11",9.915,"-0.148",149,"37",11,6052,768,32.555
32,"-4","IYAZ Pretty Girls",1359,"-195",-1403,"+49",5.905,"-0.655",124,"83",17,4770,659,22.767
33,"=","GAVIN DEGRAW Not Over You",1316,"+16",193,"-16",4.805,"+0.117",43,"52",33,1316,310,4.805
34,"=","MATT NATHANSON Faster",1233,"-29",-42,"-52",4.426,"-0.164",87,"109",32,1277,166,4.717
35,"+4","FLO RIDA Good Feeling",1091,"+92",468,"+49",5.386,"+0.386",12,"62",35,1091,468,5.386
36,"=","JESSIE J Domino",1081,"+6",205,"-40",4.486,"+0.025",21,"141",36,1081,335,4.486
37,"-2","KELLY ROWLAND Motivation f/Lil Wayne",1023,"-70",-867,"+132",5.831,"-0.319",94,"85",21,2998,415,15.279
38,"=","DEMI LOVATO Skyscraper",1011,"-16",-68,"-7",6.066,"-0.397",56,"55",35,1122,194,7.038
39,"-2","WIZ KHALIFA No Sleep",999,"-32",-55,"-9",3.461,"-0.092",54,"93",34,1093,246,3.907
40,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",960,"+31",335,"-21",2.068,"+0.004",11,"509",40,960,446,2.068
41,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",784,"-2",119,"-16",2.789,"-0.104",26,"84",41,786,196,3.118
42,"=","BREATHE CAROLINA Blackout",775,"+10",135,"-1",2.235,"+0.062",43,"240",40,775,136,2.235
43,"+4","BRUNO MARS It Will Rain",771,"+143",612,"+95",6.324,"+0.785",4,"60",43,771,612,6.324
44,"-1","HOT CHELLE RAE I Like It Like That f/New...",760,"+40",374,"-22",2.327,"+0.226",7,"24",43,760,407,2.327
45,"=","NICKELBACK When We Stand Together",737,"+42",414,"-19",2.7,"+0.176",5,"79",45,737,457,2.7
46,"=","LADY ANTEBELLUM Just A Kiss",734,"+43",137,"+27",2.939,"+0.136",16,"29",44,734,235,2.939
47,"-3","DJ KHALED I'm On One f/Drake, Rick Ross",683,"-32",-309,"+28",7.492,"-0.359",51,"73",32,1238,297,10.079
48,"=","ENRIQUE IGLESIAS I Like How It Feels",599,"+34",246,"-8",3.693,"+0.165",5,"45",47,599,254,3.693
49,"=","WE THE KINGS Say You Like Me",530,"+17",43,"+20",1.19,"+0.054",18,"--",45,530,320,1.19
50,"--","T-PAIN 5 O'clock f/Wiz Khalifa",466,"--",226,"--",5.443,"--",1,"16",50,466,226,5.443
