"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"21",21,"=","TRAIN Drive By",3407,34,478,-49,15.322,0.078,58,"8",21,3407,527,15.322
"22",22,"=","KARMIN Broken Hearted",2819,86,637,-64,15.211,0.768,23,"60",22,2819,928,15.211
"23",23,"+1","ONE DIRECTION What Makes You Beautiful",2378,204,1101,93,13.134,1.052,13,"11",23,2378,1101,13.134
"24",24,"+1","COLDPLAY Princess Of China",2035,3,45,8,9.161,-0.133,108,"45",24,2035,363,9.624
"25",25,"-2","LMFAO Sorry For Party Rocking",1957,-290,-1659,-209,7.201,-0.973,63,"58",19,3980,1009,16.853
"26",26,"=","CHRISTINA PERRI A Thousand Years",1882,29,238,4,8.836,0.158,68,"29",26,1882,280,8.836
"27",27,"+1","B.O.B So Good",1662,104,747,-8,14.966,0.838,10,"32",27,1662,826,14.966
"28",28,"-1","JAY Z & KANYE WEST N***** In Paris",1640,-31,-273,37,10.349,-0.148,128,"42",15,5155,785,36.602
"29",29,"=","RIHANNA Talk That Talk f/Jay Z",1544,41,307,-10,7.759,0.451,35,"48",29,1544,317,7.759
"30",30,"=","JASON DERULO Breathing",1433,-10,24,-42,4.723,-0.127,38,"163",30,1448,432,5.108
"31",31,"=","J. COLE Workout",1363,-61,-496,-33,11.305,-0.546,141,"90",12,5803,659,35.209
"32",32,"=","DEV & ENRIQUE IGLESIAS Naked",1353,27,160,-1,5.307,0.269,52,"165",32,1353,318,5.307
"33",33,"=","TYGA Rack City",1249,-2,46,-27,5.214,-0.121,46,"18",32,1251,287,8.937
"34",34,"=","GOTYE Somebody That I Used To Know",1132,59,385,18,7.664,0.545,12,"6",34,1132,385,7.664
"35",35,"+1","ADELE Rumour Has It",1093,96,463,62,5.762,0.429,9,"34",35,1093,475,5.762
"36",36,"-1","HAVANA BROWN We Run The Night f/Pitbull",1078,38,197,6,8.353,0.424,30,"75",35,1078,237,8.353
"37",37,"=","DRAKE The Motto f/Lil Wayne",1011,18,139,-18,7.472,-0.253,23,"17",36,1011,237,8.682
"38",38,"=","ELLIE GOULDING Lights",974,9,109,-31,3.856,0.017,32,"78",38,974,201,3.856
"39",39,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",936,17,425,-36,5.287,0.103,9,"309",39,936,461,5.287
"40",40,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",758,3,39,-9,2.012,0.023,24,"737",40,762,204,2.012
"41",41,"=","CHIDDY BANG Ray Charles",700,2,73,-6,1.881,0.088,25,"394",41,700,150,1.881
"42",42,"=","DEMI LOVATO Give Your Heart A Break",610,6,23,12,2.908,0.072,13,"183",42,610,96,2.908
"43",43,"+1","NEON HITCH F U Betta",550,12,140,-17,1.043,0.029,9,"--",43,550,201,1.043
"44",44,"+1","CADY GROVES This Little Girl",539,6,43,0,1.04,0.009,19,"--",44,539,89,1.04
"45",45,"-2","CHILDISH GAMBINO Heartbeat",536,-19,-123,-15,1.992,0.001,51,"--",43,667,131,2.366
"46",46,"+1","CARLY RAE JEPSEN Call Me Maybe",534,52,334,20,1.894,0.128,2,"7",46,534,334,1.894
"47",47,"+1","CHRIS RENE Young Homie",497,23,166,2,1.243,0.127,2,"408",47,497,166,1.243
"48",48,"-2","AVICII Levels",481,-46,-408,13,5.124,-0.506,68,"98",33,1352,260,9.722
"49",49,"=","J. COLE Can't Get Enough f/Trey Songz",453,19,150,13,2.075,0.013,2,"--",49,453,150,2.075
"50",50,"=","SEAN PAUL She Doesn't Mind",371,25,97,22,1.062,0.06,2,"242",50,371,97,1.062
