"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17252,78,1026,-178,119.802,0.698,85,"2",1,17252,2780,119.802
"2",2,"=","ONEREPUBLIC","Counting Stars",14781,-175,-628,-39,106.265,-1.258,126,"12",1,16524,2609,113.696
"3",3,"=","ELLIE GOULDING","Burn",14489,-79,-271,-60,91.046,-0.411,132,"24",3,14810,1623,95.425
"4",4,"=","PITBULL","Timber f/Ke$ha",13437,-324,-2155,-170,93.713,-1.889,124,"9",1,16901,2001,117.778
"5",5,"=","ONE DIRECTION","Story Of My Life",12764,42,189,-14,79.718,-0.449,108,"20",5,12764,1527,82.164
"6",6,"=","LORDE","Team",12201,133,1045,-24,84.79,1.431,84,"10",6,12201,1641,84.79
"7",7,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",10217,20,164,-49,61.67,-0.294,85,"7",7,10217,1506,62.915
"8",8,"=","BASTILLE","Pompeii",9962,212,1308,38,68.951,1.556,99,"5",8,9962,1308,68.951
"9",9,"=","PASSENGER","Let Her Go",9425,-111,-413,-153,55.91,-0.946,139,"8",7,9912,1223,59.781
"10",10,"+1","JASON DERULO","Talk Dirty f/2 Chainz",9017,144,952,-51,56.94,1.077,48,"3",10,9017,2775,56.94
"11",11,"-1","EMINEM","The Monster f/Rihanna",8939,-218,-1732,-16,66.279,-1.697,109,"30",1,16414,2904,117.022
"12",12,"=","PHARRELL WILLIAMS","Happy",7549,289,2377,-9,59.718,2.047,28,"1",12,7549,2386,59.718
"13",13,"=","BRUNO MARS","Young Girls",7117,101,472,5,39.736,0.748,64,"40",12,7117,938,39.736
"14",14,"=","JOHN NEWMAN","Love Me Again",6476,-5,72,-57,33.756,-0.323,134,"32",13,6481,697,35.821
"15",15,"=","MILEY CYRUS","Adore You",5840,17,86,-54,27.397,-0.032,51,"15",15,5927,1542,27.855
"16",16,"=","ALOE BLACC","The Man",5344,206,1445,34,30.04,0.53,24,"6",16,5344,1722,30.04
"17",17,"+1","CASH CASH","Take Me Home f/Bebe Rexha",5149,51,577,-5,30.313,-0.551,90,"71",17,5149,1074,31.326
"18",18,"+1","DEMI LOVATO","Neon Lights",5039,95,588,64,28.846,1.026,79,"18",18,5039,671,28.846
"19",19,"-2","ZEDD","Stay The Night f/H. Williams",4878,-240,-1896,31,34.422,-1.594,139,"87",5,10105,1238,64.483
"20",20,"=","ZENDAYA","Replay",4447,86,290,108,18.655,0.462,121,"42",20,4447,472,18.655
"21",21,"=","AVICII","Hey Brother",4172,85,550,-12,25.068,-0.013,72,"17",21,4172,748,25.081
"22",22,"=","CALVIN HARRIS","Thinking About You",3761,36,347,29,21.08,-0.264,106,"199",22,3761,605,22.25
"23",23,"=","AMERICAN AUTHORS","Best Day Of My Life",3414,86,638,12,15.909,0.268,68,"21",23,3414,746,15.909
"24",24,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3291,46,359,12,18.311,-0.05,33,"45",24,3291,1848,20.193
"25",25,"+1","THE 1975","Chocolate",2989,15,205,2,13.87,0.179,83,"80",25,2989,389,13.87
"26",26,"-1","SARA BAREILLES","Brave",2931,-89,-395,-70,15.874,-0.384,167,"38",21,3348,380,19.453
"27",27,"=","LADY GAGA","Do What U Want f/R. Kelly",2604,-258,-2312,177,12.717,-1.058,109,"108",7,9983,1408,60.79
"28",28,"=","KID INK","Show Me f/Chris Brown",2446,54,461,11,17.445,0.021,41,"26",28,2446,601,17.445
"29",29,"=","MARTIN GARRIX","Animals",2437,78,533,20,22.924,0.482,76,"37",29,2437,533,22.924
"30",30,"+1","BEYONCE","Drunk In Love f/Jay Z",2316,173,1051,85,16.635,0.866,27,"11",30,2316,1051,16.635
"31",31,"-1","MACKLEMORE & RYAN LEWIS","White Walls f/ScHoolboy Q",2072,-161,-1641,122,12.251,-0.849,154,"66",12,7258,764,39.457
"32",32,"=","NAUGHTY BOY","La La La f/Sam Smith",1888,91,478,30,6.47,0.449,34,"207",32,1888,478,6.47
"33",33,"=","JOHN LEGEND","All Of Me",1776,156,883,84,13.202,1.766,17,"4",33,1776,883,13.202
"34",34,"=","MKTO","Classic",1540,19,102,11,4.969,0.043,76,"61",32,1540,209,4.969
"35",35,"+1","CHRIS WALLACE","Keep Me Crazy",1340,-28,-25,-35,3.999,-0.091,164,"--",31,1461,138,4.169
"36",36,"+1","NONONO","Pumpin Blood",1196,1,30,-8,4.235,-0.029,67,"398",34,1213,237,4.523
"37",37,"-2","BEYONCE","XO",1196,-249,-2366,114,5.371,-0.839,57,"73",16,5121,1464,29.475
"38",38,"=","DJ SNAKE & LIL JON","Turn Down For What",1107,7,132,-26,5.474,-0.202,27,"14",37,1107,353,5.747
"39",39,"+1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",847,24,361,-54,3.285,0.098,11,"119",39,847,458,3.285
"40",40,"-1","ENRIQUE IGLESIAS","I'm A Freak f/Pitbull",828,-19,7,28,3.882,-0.074,25,"--",37,888,349,4.591
"41",41,"+2","PARAMORE","Ain't It Fun",747,54,509,35,3.358,0.439,7,"266",41,747,509,3.358
"42",42,"-1","DISCLOSURE","Latch f/Sam Smith",747,21,279,-26,4.499,0.275,13,"151",41,747,331,4.499
"43",43,"-1","CAMRYN","LoveSick",703,-7,-10,-4,0.762,-0.014,53,"--",39,726,125,0.944
"44",44,"=","DAUGHTRY","Waiting For Superman",630,12,0,11,2.025,0.04,26,"77",41,631,191,2.025
"45",45,"=","KARMIN","I Want It All",603,17,139,-5,1.842,0.015,13,"--",44,603,311,1.842
"46",46,"=","ICONA POP","Just Another Night",587,13,134,-18,1.476,0.018,14,"--",44,587,159,1.476
"47",47,"+1","NEON TREES","Sleeping With A Friend",472,28,145,10,2.61,0.023,10,"215",47,472,157,2.61
"48",48,"-1","FRAY","Love Don't Die",441,-37,-126,-39,1.466,-0.153,41,"49",40,603,64,2.064
"49",49,"=","PANIC! AT THE DISCO","Miss Jackson f/Lolo",332,-20,-157,-11,1.041,-0.062,38,"190",43,513,83,1.459
"50",50,"=","COLBY O'DONIS","State Of Mind",321,-1,12,-3,0.527,0.009,16,"--",46,322,21,0.542
