"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","DAVID GUETTA Without You f/Usher",13361,2,380,-146,83.522,0.156,92,"9",1,13361,1586,83.522
"2",2,"=","RIHANNA We Found Love f/Calvin Harris",13265,154,994,-47,91.189,0.799,63,"3",2,13265,2184,91.189
"3",3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11590,-233,-988,-200,75.106,-1.185,151,"8",1,13951,1685,86.013
"4",4,"=","LMFAO Sexy And I Know It",11393,211,848,200,73.559,0.882,92,"1",4,11393,1530,73.559
"5",5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",10148,-68,-511,71,69.139,-0.723,141,"7",1,14127,1893,93.336
"6",6,"=","ADELE Someone Like You",9671,-331,-1396,-239,65.956,-1.173,112,"6",2,13563,2614,91.686
"7",7,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",9545,-201,-1019,-97,57.392,-1.312,166,"13",4,11548,1097,70.438
"8",8,"=","KATY PERRY The One That Got Away",8290,72,1042,-51,53.901,1.348,51,"5",8,8290,1631,53.901
"9",9,"=","BRUNO MARS It Will Rain",8171,114,878,-12,47.25,0.571,55,"2",8,8171,1337,47.25
"10",10,"=","FLO RIDA Good Feeling",7536,83,920,-13,48.279,0.257,63,"4",10,7536,1207,48.279
"11",11,"=","JASON DERULO It Girl",6299,-67,-338,-71,28.785,-0.356,101,"26",10,6647,1048,29.647
"12",12,"=","DEV In The Dark",6296,-21,-619,176,46.182,-0.09,121,"49",8,8037,1224,51.486
"13",13,"=","KELLY CLARKSON Mr. Know It All",6152,-12,273,-96,32.975,0.029,84,"24",13,6164,1093,32.975
"14",14,"=","FOSTER THE PEOPLE Pumped Up Kicks",5865,-85,-817,89,33.809,-1.114,136,"12",3,12112,1356,70.246
"15",15,"+2","T-PAIN 5 O'clock f/Wiz Khalifa",5025,95,902,-145,28.698,0.351,50,"11",15,5025,1264,28.698
"16",16,"-1","NICKI MINAJ Fly f/Rihanna",4987,29,115,-40,27.14,-0.11,70,"34",15,4987,987,27.303
"17",17,"-1","LMFAO Party Rock Anthem",4903,-54,-186,-42,32.095,-0.341,200,"10",1,14043,1859,94.193
"18",18,"=","SELENA GOMEZ & THE SCENE Love You Like A...",4493,125,541,94,21.873,0.426,96,"42",17,4493,636,21.873
"19",19,"=","LADY GAGA Marry The Night",3567,181,1184,-99,20.453,0.84,18,"60",19,3567,1570,20.453
"20",20,"+1","GAVIN DEGRAW Not Over You",3236,87,372,51,15.905,0.597,94,"28",20,3236,532,15.905
"21",21,"+1","DRAKE Headlines",3190,65,539,-49,23.565,0.465,42,"23",21,3190,754,23.565
"22",22,"-2","BAD MEETS EVIL Lighters f/Bruno Mars",3091,-79,-404,-34,21.314,0.005,154,"131",2,11835,1599,78.403
"23",23,"=","JESSIE J Domino",2913,50,304,18,16.308,0.233,72,"48",23,2913,381,16.308
"24",24,"=","LADY GAGA You And I",2727,-75,-373,-10,14.54,-0.191,110,"30",7,7824,1553,44.474
"25",25,"+1","RIHANNA You Da One",2717,100,443,755,17.918,0.382,16,"--",20,3394,3394,36.963
"26",26,"-1","LADY ANTEBELLUM Just A Kiss",2666,13,182,-27,12.477,0.352,67,"37",24,2666,525,12.477
"27",27,"=","BREATHE CAROLINA Blackout",2296,42,280,-13,12.864,0.454,94,"77",27,2296,343,12.864
"28",28,"=","HOT CHELLE RAE I Like It Like That f/New...",2271,30,272,-47,10.385,0.337,58,"47",26,2271,407,10.385
"29",29,"=","J. COLE Workout",2224,64,435,-24,19.756,0.259,34,"29",29,2224,614,19.756
"30",30,"=","ALEXANDRA STAN Mr. Saxobeat",2171,56,-20,156,21.972,0.182,126,"75",18,4585,673,38.816
"31",31,"=","FRAY Heartbeat",2145,61,347,41,10.649,0.447,31,"149",30,2145,677,10.649
"32",32,"=","OUTASIGHT Tonight Is The Night",1818,21,296,-15,9.112,0.038,26,"127",32,1818,500,9.112
"33",33,"=","JAY Z & KANYE WEST N***** In Paris",1657,18,234,-44,8.865,0.009,21,"17",33,1657,581,8.865
"34",34,"+1","PITBULL F/CHRIS BROWN International Love",1429,36,188,-10,9.945,0.249,24,"74",34,1429,418,9.945
"35",35,"-1","AVRIL LAVIGNE Wish You Were Here",1424,15,164,-9,5.041,-0.033,21,"155",34,1424,503,5.074
"36",36,"+1","NICKELBACK When We Stand Together",1286,-52,-255,-22,4.295,-0.158,56,"--",30,1615,457,5.4
"37",37,"-1","BRITNEY SPEARS Criminal",1219,-121,-1074,76,5.249,-0.389,67,"99",19,3422,669,17.372
"38",38,"=","ANDY GRAMMER Keep Your Head Up",1027,5,-48,94,5.564,-0.01,154,"188",21,3215,355,13.959
"39",39,"+1","TAIO CRUZ Hangover f/Flo Rida",931,-8,79,-56,3.291,0.079,30,"298",39,949,194,3.309
"40",40,"-1","BEYONCE Countdown",910,-60,-246,-54,2.603,-0.183,43,"83",36,1162,255,3.747
"41",41,"=","WE THE KINGS Say You Like Me",876,-2,102,-12,2.042,0.01,69,"991",41,878,320,2.042
"42",42,"+3","KARMIN Crash Your Party",773,45,141,16,4.151,0.302,14,"--",42,773,234,4.151
"43",43,"-1","TIMBALAND Pass At Me f/Pitbull",767,-19,134,-72,4.117,-0.008,14,"388",42,786,319,4.125
"44",44,"=","COLBIE CAILLAT Brighter Than The Sun",735,3,82,-22,2.145,0.019,21,"95",43,735,119,2.145
"45",45,"-2","JOJO Disaster",734,-1,162,-35,1.403,0.022,14,"899",43,735,197,1.407
"46",46,"+2","ADELE Set Fire To The Rain",699,120,466,98,3.739,0.516,2,"39",46,699,466,3.739
"47",47,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",627,-10,-353,65,2.152,-0.085,62,"383",29,1562,446,5.007
"48",48,"-1","THE CAB Bad",620,-3,-31,1,1.302,-0.004,40,"778",45,655,106,1.344
"49",49,"+1","GYM CLASS HEROES Ass Back Home",570,29,213,-9,4.335,0.181,3,"624",49,570,224,4.335
"50",50,"-1","DAUGHTRY Crawling Back To You",547,-10,-26,-18,1.651,-0.009,30,"--",46,573,134,1.681
