"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13605,"+86",309,"+44",88.783,"+0.250",88,"3",1,13605,2301,88.783
"2",2,"=","FLO RIDA Good Feeling",11880,"-71",-557,"+70",71.524,"-0.361",149,"18",1,13154,1657,85.747
"3",3,"=","JESSIE J Domino",11644,"+82",811,"-82",65.563,"+0.210",158,"22",3,11644,1524,65.563
"4",4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",10477,"+132",1071,"+22",59.627,"+0.777",72,"13",4,10477,1674,59.627
"5",5,"+1","KELLY CLARKSON Stronger (What Doesn't Ki...",9915,"+271",2270,"-51",65.81,"+1.654",44,"4",5,9915,2321,65.81
"6",6,"-1","RIHANNA We Found Love f/Calvin Harris",9585,"-100",-521,"-11",72.207,"+0.516",149,"24",1,14238,2184,95.593
"7",7,"=","PITBULL F/CHRIS BROWN International Love",8539,"+122",889,"-37",55.339,"+0.635",110,"19",7,8539,1086,55.339
"8",8,"=","BRUNO MARS It Will Rain",7613,"-70",-1578,"+274",45.419,"-0.426",141,"28",1,13635,2024,86.477
"9",9,"+1","GYM CLASS HEROES Ass Back Home",7536,"+91",549,"+24",48.409,"+0.856",89,"26",9,7536,1379,48.409
"10",10,"-1","KATY PERRY The One That Got Away",7478,"-205",-2419,"+139",41.021,"-0.916",137,"51",1,13402,1631,80.623
"11",11,"=","GAVIN DEGRAW Not Over You",7039,"+52",161,"+57",37.933,"+0.547",180,"35",10,7039,547,37.933
"12",12,"+1","WANTED Glad You Came",6405,"+127",941,"-18",38.43,"+0.787",44,"12",12,6405,1330,38.43
"13",13,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",6304,"-112",-1212,"+72",34.311,"-0.517",182,"20",6,9154,1208,48.131
"14",14,"=","LMFAO Sexy And I Know It",5669,"-37",-536,"+89",32.781,"-0.261",178,"10",2,12000,1530,74.768
"15",15,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5349,"+195",961,"+123",34.046,"+1.136",89,"15",15,5349,961,34.046
"16",16,"=","OUTASIGHT Tonight Is The Night",4894,"+55",433,"-66",24.463,"+0.306",112,"43",16,4894,572,24.463
"17",17,"=","DRAKE Take Care f/Rihanna",4469,"+97",775,"-69",35.103,"+1.443",45,"23",17,4469,1220,35.103
"18",18,"=","HOT CHELLE RAE I Like It Like That f/New...",4082,"-218",-947,"-196",15.693,"-0.836",144,"31",15,5237,639,24.246
