"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",14263,"+349",2755,"-4",104.098,"+1.832",35,"2",1,14263,6098,104.098
2,"=","CAPITAL CITIES","Safe And Sound",13221,"+184",1158,"-4",85.594,"+1.037",147,"12",2,13221,1181,85.594
3,"=","ZEDD","Clarity f/Foxes",12311,"-249",-1171,"-132",78.892,"-2.259",182,"21",2,14188,1183,92.157
4,"=","ROBIN THICKE","Blurred Lines f/P...",11949,"-378",-2010,"-282",76.779,"-2.728",129,"9",1,16771,2544,113.5
5,"=","LANA DEL REY","Summertime Sadnes...",11656,"+100",929,"-78",78.203,"+0.830",74,"13/27",5,11656,1923,78.203
6,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",10929,"-45",-141,"-40",67.099,"-0.463",114,"20",5,11178,1815,71.324
7,"=","CALVIN HARRIS F/E...","I Need Your Love",10637,"+18",-133,"+61",63.663,"-0.317",163,"52",5,10846,1386,72.137
8,"+1","AVICII","Wake Me Up",9748,"+282",1501,"+124",68.149,"+1.689",50,"4",8,9748,2103,68.149
9,"-1","MAROON 5","Love Somebody",9352,"-434",-2995,"-272",62.112,"-2.540",123,"55",2,13931,1278,87.913
10,"=","JAY Z","Holy Grail f/Just...",8593,"+188",1218,"+28",55.241,"+1.365",73,"8",10,8593,2095,55.241
11,"+2","LADY GAGA","Applause",7902,"+278",1603,"+143",51.24,"+2.397",34,"5",11,7902,3922,51.24
12,"=","IMAGINE DRAGONS","Radioactive",7864,"-199",-1260,"-67",51.099,"-1.985",155,"14",2,14606,2069,92.777
13,"-2","MILEY CYRUS","We Can't Stop",7817,"-258",-1338,"-228",43.626,"-1.621",102,"11",9,9405,1276,55.184
14,"=","LORDE","Royals",7688,"+243",1882,"-102",54.562,"+1.528",34,"3",14,7688,2237,54.562
15,"=","DRAKE","Hold On We're Goi...",5561,"+196",1520,"-19",33.956,"+1.073",35,"6",15,5561,1610,33.956
16,"=","BRUNO MARS","Treasure",5150,"-114",-1273,"+27",30.082,"-0.516",127,"44/94",5,11434,2114,69.467
17,"=","ONE DIRECTION","Best Song Ever",5108,"-104",-128,"-233",23.878,"-0.388",57,"18",16,5307,1660,25.473
18,"=","PARAMORE","Still Into You",5072,"+31",555,"-56",30.791,"+0.372",129,"23",18,5072,711,30.791
19,"=","TAYLOR SWIFT","Everything Has .....",4454,"+26",159,"-48",23.2,"+0.140",63,"32",19,4454,990,23.2
20,"+1","DAFT PUNK","Get Lucky",4405,"+19",-836,"+115",33.146,"-0.107",146,"29",2,14968,2173,99.686
21,"-1","PHILLIP PHILLIPS","Gone, Gone, Gone",4346,"-56",12,"-120",22.764,"-0.156",110,"35",19,4407,462,24.14
22,"+2","ROBIN THICKE","Give It 2 U f/Ken...",3834,"+211",1340,"+76",23.912,"+1.093",42,"26",22,3834,1340,23.912
23,"+2","SELENA GOMEZ","Slow Down",3680,"+132",1091,"-37",22.211,"+1.048",28,"49",23,3680,1128,22.211
24,"-2","JUSTIN TIMBERLAKE","Take Back The Nig...",3640,"-332",-2346,"-243",19.063,"-2.112",65,"61",13,6823,3722,40.113
25,"-2","JASON DERULO","The Other Side",3555,"-102",-744,"-73",26.34,"-0.719",149,"105",5,11323,2399,66.105
26,"=","ENRIQUE IGLESIAS","Turn The Night Up",3260,"-141",-733,"-180",13.426,"-0.654",55,"88",21,4111,2260,24.628
27,"+1","EMINEM","Berzerk",3139,"+58",859,"-97",17.37,"+0.194",19,"7/66",27,3139,1757,17.37
28,"-1","BONNIE MCKEE","American Girl",3093,"-8",58,"-17",14.162,"+0.078",70,"79",25,3120,740,15.059
29,"=","AWOLNATION","Sail",2772,"+22",129,"-65",12.586,"+0.297",115,"16",27,2772,299,12.586
30,"=","TEGAN & SARA","Closer",2640,"+95",570,"+52",12.714,"+0.443",91,"206",30,2640,570,12.714
31,"=","PINK","True Love f/Lily ...",2360,"+63",164,"+46",11.179,"+0.331",56,"69",28,2360,503,11.179
32,"=","NEIGHBOURHOOD","Sweater Weather",1828,"+11",171,"-36",6.598,"-0.027",78,"57",32,1828,262,6.625
33,"=","KREWELLA","Live For The Nigh...",1801,"+66",206,"+24",7.5,"+0.329",55,"278",33,1801,288,7.5
34,"=","FIFTH HARMONY","Miss Movin' On",1744,"+67",202,"+61",7.362,"+0.398",68,"108",34,1744,324,7.362
35,"+1","BRUNO MARS","Gorilla",1720,"+290",1452,"+253",12.162,"+1.920",6,"59",35,1720,1452,12.162
36,"-1","CODY SIMPSON","Pretty Brown Eyes",1489,"+5",-22,"-27",4.418,"+0.058",65,"166",34,1526,328,4.43
37,"=","ARMIN VAN BUUREN","This Is What It F...",1425,"+58",211,"+40",11.991,"+0.487",52,"127",36,1425,225,11.991
38,"+1","MILEY CYRUS","Wrecking Ball",1310,"+334",1118,"+298",13.835,"+2.793",4,"1/87",38,1310,1118,13.835
39,"-1","FLO RIDA","Can't Believe It ...",1119,"-37",-77,"-79",4.287,"-0.249",42,"115",37,1206,479,5.365
40,"=","J. COLE","Crooked Smile f/T...",827,"+16",164,"-27",2.96,"+0.064",27,"140",39,827,213,2.96
41,"+1","FALL OUT BOY","Alone Together",808,"+31",172,"+2",3.732,"+0.230",27,"--",41,808,172,3.732
42,"-1","ICONA POP","All Night",792,"+5",185,"-22",2.82,"-0.042",28,"--",41,792,207,2.862
43,"+1","IMAGINE DRAGONS","Demons",725,"+44",274,"+21",4.707,"+0.296",14,"36",43,725,274,4.707
44,"-1","DAFT PUNK","Lose Yourself To ...",710,"-18",11,"-58",2.11,"-0.076",18,"--",41,728,249,2.197
45,"+1","MIKA","Popular Song f/Ar...",599,"-8",0,"-22",1.309,"-0.054",28,"223",41,610,210,1.399
46,"+1","THE WANTED","We Own The Night",578,"-15",59,"-31",2.467,"+0.001",21,"--",45,593,193,2.686
47,"+1","DEMI LOVATO","Made In The USA",546,"-18",-260,"+21",2.15,"+0.052",53,"123",39,1032,271,4.421
48,"+1","SARA BAREILLES","Brave",524,"+8",121,"-15",2.254,"+0.089",14,"31",48,524,147,2.254
49,"-4","LABRINTH","Beneath Your Beau...",503,"-114",-718,"-12",2.311,"-0.334",121,"64",25,2799,485,13.99
50,"--","JASON DERULO","Marry Me",484,"--",365,"--",2.134,"--",1,"--",50,484,365,2.134
