"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17374,42,713,-186,121.612,0.589,87,"2",1,17374,2780,121.612
"2",2,"+1","ELLIE GOULDING","Burn",14448,29,-355,36,91.177,0.29,134,"26",2,14810,1623,95.425
"3",3,"-1","ONEREPUBLIC","Counting Stars",14312,-223,-1107,-248,102.995,-1.589,128,"12",1,16524,2609,113.696
"4",4,"+1","ONE DIRECTION","Story Of My Life",12865,67,296,79,79.81,0.171,110,"17",4,12865,1527,82.164
"5",5,"-1","PITBULL","Timber f/Ke$ha",12742,-367,-2424,-170,89.791,-2.003,126,"7",1,16901,2001,117.778
"6",6,"=","LORDE","Team",12454,127,973,-41,86.735,0.813,86,"10",6,12454,1641,86.735
"7",7,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",10341,21,239,-33,62.269,0.302,87,"9",7,10341,1506,62.915
"8",8,"=","BASTILLE","Pompeii",10225,114,1243,-46,71.541,0.987,101,"5",8,10225,1308,71.541
"9",9,"+1","JASON DERULO","Talk Dirty f/2 Chainz",9250,109,955,19,58.317,0.832,50,"3",9,9250,2775,58.317
"10",10,"-1","PASSENGER","Let Her Go",9079,-165,-834,-241,53.434,-1.257,141,"8",7,9912,1223,59.781
"11",11,"=","EMINEM","The Monster f/Rihanna",8696,-62,-1428,250,64.191,-0.502,111,"29",1,16414,2904,117.022
"12",12,"=","PHARRELL WILLIAMS","Happy",7975,211,2023,-195,62.244,0.939,30,"1",12,7975,2386,62.244
"13",13,"=","BRUNO MARS","Young Girls",7285,55,549,12,40.778,0.449,66,"42",12,7285,938,40.778
"14",14,"=","JOHN NEWMAN","Love Me Again",6586,32,214,16,33.847,-0.074,136,"32",13,6586,697,35.821
"15",15,"=","MILEY CYRUS","Adore You",5885,39,16,21,27.581,0.242,53,"18",15,5927,1542,27.855
"16",16,"=","ALOE BLACC","The Man",5854,326,1582,120,33.028,1.797,26,"6",16,5854,1722,33.028
"17",17,"=","CASH CASH","Take Me Home f/Bebe Rexha",5174,58,360,-8,29.832,-0.143,92,"62",17,5174,1074,31.326
"18",18,"=","DEMI LOVATO","Neon Lights",5028,-16,373,-139,28.314,-0.383,81,"20",18,5044,671,28.846
"19",19,"=","ZEDD","Stay The Night f/H. Williams",4634,-128,-1286,302,31.674,-1.489,141,"75",5,10105,1238,64.483
"20",20,"+1","AVICII","Hey Brother",4482,197,789,170,26.151,0.8,74,"19",20,4482,789,26.151
"21",21,"-1","ZENDAYA","Replay",4476,-15,222,-76,18.864,0.07,123,"40",20,4491,472,18.864
"22",22,"=","CALVIN HARRIS","Thinking About You",3679,11,147,-76,19.991,-0.17,108,"191",22,3761,605,22.25
"23",23,"=","AMERICAN AUTHORS","Best Day Of My Life",3566,96,545,-32,16.699,0.61,70,"22",23,3566,746,16.699
