"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","IGGY AZALEA","Fancy f/Charlie XCX",17156,22,643,-180,116.095,0.017,92,"6/27",1,17156,2440,116.166
"2",2,"=","ARIANA GRANDE","Problem f/Iggy Azalea",15793,193,1509,-88,109.717,2.074,52,"4",2,15793,2576,109.717
"3",3,"=","CALVIN HARRIS","Summer",13956,176,1142,-49,92.214,0.82,92,"12",3,13956,1917,92.214
"4",4,"=","NICO & VINZ","Am I Wrong",13201,339,2170,-5,87.117,3.122,81,"5",4,13201,2175,87.117
"5",5,"=","PARAMORE","Ain't It Fun",11745,-156,-1647,131,70.712,-1.802,133,"33",2,14464,1853,84.721
"6",6,"=","DJ SNAKE & LIL JON","Turn Down For What",10648,-250,-1319,-104,59.916,-1.332,153,"14",5,12201,1490,74.029
"7",7,"+1","MAGIC!","Rude",10116,252,2030,-101,72.737,2.289,66,"2",7,10116,2272,72.737
"8",8,"-1","RIXTON","Me And My Broken Heart",9744,-324,-1678,-187,50.858,-1.34,111,"41",6,11699,1397,59.689
"9",9,"+1","KATY PERRY","Birthday",9501,-46,78,-62,50.968,-0.493,76,"46",9,9552,2209,52.775
"10",10,"-1","JOHN LEGEND","All Of Me",9460,-216,-1246,40,69.529,-1.301,143,"17",1,17233,2520,121.78
"11",11,"+1","DISCLOSURE","Latch f/Sam Smith",9013,121,1054,13,62.768,2.01,139,"11",11,9013,1508,62.768
"12",12,"-1","JUSTIN TIMBERLAKE","Not A Bad Thing",8981,-425,-3048,-13,56.944,-2.656,118,"40",1,15543,2024,97.949
"13",13,"=","MKTO","Classic",8694,19,353,-91,48.864,-0.007,202,"26",12,8694,733,48.871
"14",14,"=","ED SHEERAN","Sing",7818,-197,-1826,77,41.291,-1.151,74,"13",6,10622,2778,57.807
"15",15,"=","SAM SMITH","Stay With Me",7621,192,1257,40,49.212,0.82,40,"3",15,7621,1606,49.212
"16",16,"=","JASON DERULO","Wiggle f/Snoop Dogg",7214,91,1024,-80,35.822,0.338,43,"8",16,7214,1666,35.822
"17",17,"=","ONEREPUBLIC","Love Runs Out",5444,172,1097,-10,27.97,0.692,50,"16",17,5444,1336,27.97
"18",18,"=","KONGOS","Come With Me Now",4116,-3,515,-109,17.061,-0.11,64,"32",18,4119,628,17.171
"19",19,"=","PHARRELL WILLIAMS","Come Get It Bae",4060,111,876,31,18.408,0.312,29,"65",19,4060,993,18.408
"20",20,"=","JENNIFER LOPEZ","First Love",3595,104,666,56,18.14,0.385,34,"106",20,3595,853,18.14
"21",21,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",3568,127,1067,-14,15.937,0.798,27,"61",21,3568,1091,15.937
"22",22,"+2","MAROON 5","Maps",3502,613,3502,613,28.054,4.013,5,"7",22,3502,3502,28.054
"23",23,"-1","ONE DIRECTION","You & I",3121,-55,-72,-45,11.709,-0.182,57,"88",21,3204,850,12.022
"24",24,"-1","AFROJACK","Ten Feet Tall f/Wrabel",3006,7,224,-43,12.09,-0.019,83,"169",23,3006,633,12.109
"25",25,"=","LORDE","Tennis Court",2889,25,397,-24,13.145,-0.029,53,"87",24,2889,590,13.174
"26",26,"=","KATY TIZ","The Big Bang",2783,8,147,-4,14.153,-0.213,87,"136",24,2790,878,14.656
"27",27,"=","SIA","Chandelier",2569,58,310,-4,13.536,0.475,62,"22",26,2569,561,13.536
"28",28,"+1","TREY SONGZ","Na Na",2312,36,194,12,17.086,0.023,78,"59",28,2312,394,17.491
"29",29,"-1","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",2297,-12,152,-42,9.981,0.073,48,"51",28,2309,1126,13.019
"30",30,"+1","NEON TREES","Sleeping With A Friend",2138,-110,-1268,124,9.71,-0.512,136,"118",18,4374,507,18.342
"31",31,"-1","SHAKIRA","Empire",2045,-229,-758,-212,6.502,-0.835,85,"70",22,2835,529,11.37
"32",32,"=","BECKY G","Shower",2038,18,189,-11,9.91,0.14,36,"39",32,2038,632,9.91
"33",33,"=","TIESTO","Wasted",1966,50,316,19,13.139,0.343,39,"45",33,1966,486,13.139
"34",34,"+1","AJR","I'm Ready",1854,14,96,13,5.306,0.074,71,"43",31,1854,346,5.306
"35",35,"-1","5 SECONDS OF SUMMER","She Looks So Perfect",1741,-131,-1702,102,7.532,-0.435,89,"34",17,5675,1186,24.087
"36",36,"=","HAIM","Forever",1566,-17,70,-41,4.729,-0.129,60,"--",35,1596,291,5.196
"37",37,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",1352,28,225,-1,18.086,0.373,27,"115",37,1352,317,18.086
