"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","KATY PERRY The One That Got Away",13344,-8,-25,6,79.801,-0.011,111,"29",1,13402,1631,80.623
"2",2,"-1","BRUNO MARS It Will Rain",13240,-153,-335,-93,80.944,-1.719,115,"15",1,13635,2024,86.477
"3",3,"=","FLO RIDA Good Feeling",12945,-50,212,-170,85.37,-0.377,123,"5",3,12995,1657,85.747
"4",4,"=","RIHANNA We Found Love f/Calvin Harris",12853,-73,-683,28,88.2,-0.76,123,"9",1,14238,2184,95.593
"5",5,"=","ADELE Set Fire To The Rain",10828,210,1326,10,70.118,1.558,62,"3",5,10828,2301,70.118
"6",6,"=","SELENA GOMEZ & THE SCENE Love You Like A...",9123,56,72,64,48.045,0.229,156,"30",6,9123,1208,48.045
"7",7,"=","JESSIE J Domino",8628,204,889,107,51.493,1.052,132,"7",7,8628,1524,51.493
"8",8,"=","LMFAO Sexy And I Know It",8239,-106,-779,26,54.06,-0.454,152,"10",2,12000,1530,74.768
"9",9,"=","DAVID GUETTA Without You f/Usher",7425,-102,-696,-40,46.497,-0.685,152,"38",1,13428,1586,84.476
"10",10,"=","GAVIN DEGRAW Not Over You",6103,45,248,2,31.448,0.416,154,"16",10,6103,547,31.448
"11",11,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",5993,164,1062,40,38.467,1.212,46,"2",11,5993,1674,38.467
"12",12,"=","J. COLE Workout",5772,23,286,-11,33.728,0.21,94,"24",12,5772,659,34.202
"13",13,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5641,-108,-987,57,34.68,-0.877,211,"35",1,13951,1685,86.013
"14",14,"+1","GYM CLASS HEROES Ass Back Home",5579,159,833,69,35.212,1.299,63,"11",14,5579,1379,35.212
"15",15,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5426,-98,-144,-48,34.734,-0.569,201,"18",1,14127,1893,93.336
"16",16,"+1","PITBULL F/CHRIS BROWN International Love",5137,101,749,-20,33.57,0.622,84,"8",16,5137,1058,33.57
"17",17,"-1","JAY Z & KANYE WEST N***** In Paris",5098,41,363,17,36.602,0.207,81,"13",15,5098,785,36.602
"18",18,"=","HOT CHELLE RAE I Like It Like That f/New...",4886,21,338,-65,22.288,-0.048,118,"28",17,4886,639,22.336
"19",19,"=","RIHANNA You Da One",4537,-27,-19,-20,23.553,-0.119,76,"31",17,4573,3394,36.963
"20",20,"=","BREATHE CAROLINA Blackout",4418,7,49,-19,24.282,-0.078,154,"25",20,4418,498,24.36
"21",21,"=","OUTASIGHT Tonight Is The Night",3766,54,206,54,18.681,0.107,86,"32",21,3766,506,18.681
"22",22,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",3407,84,1234,-130,20.236,0.553,18,"1",22,3407,1410,20.236
"23",23,"=","FRAY Heartbeat",3120,24,246,-37,13.242,0.219,91,"64",23,3120,677,13.242
"24",24,"=","DRAKE Headlines",2912,-126,-1304,41,17.722,-0.733,102,"51",16,4778,754,30.781
"25",25,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2862,96,531,35,18.336,0.69,63,"6",25,2862,619,18.336
"26",26,"+1","WANTED Glad You Came",2660,181,1330,77,16.137,0.779,18,"39",26,2660,1330,16.137
"27",27,"-1","KELLY CLARKSON Mr. Know It All",2583,-28,-512,92,12.743,-0.24,144,"57",11,6408,1093,34.137
"28",28,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",1944,-145,-1532,112,10.246,-0.783,110,"56",10,6640,1264,34.118
"29",29,"+1","BIG TIME RUSH Music Sounds Better With U",1939,45,367,-10,7.149,0.087,60,"676",29,1939,409,7.149
"30",30,"-2","LADY GAGA Marry The Night",1876,-232,-1768,11,10.685,-1.214,78,"88",14,5499,1570,30.701
"31",31,"=","BIG SEAN Dance (A$$)",1753,50,332,32,13.048,0.591,53,"26",31,1753,341,13.048
"32",32,"=","WILL.I.AM T.H.E (The Hardest Ever)",1507,36,59,50,5.736,0.076,49,"53",30,1507,355,5.769
"33",33,"=","JOJO Disaster",1325,32,168,28,4.569,0.162,74,"385",33,1325,197,4.569
"34",34,"+1","LMFAO Sorry For Party Rocking",1225,85,547,4,6.569,0.331,16,"148",34,1225,547,6.569
"35",35,"+1","DRAKE Take Care f/Rihanna",1183,56,381,26,14.006,0.341,19,"21",35,1183,381,14.006
"36",36,"-2","WE THE KINGS Say You Like Me",1170,4,48,-8,3.073,0.032,129,"332",34,1170,320,3.073
"37",37,"=","COLBIE CAILLAT Brighter Than The Sun",1008,19,115,-4,3.23,0.111,81,"43",36,1008,157,3.23
"38",38,"=","COLDPLAY Princess Of China",979,-2,94,-21,4.781,0.076,61,"77",36,981,155,4.781
"39",39,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",925,13,62,-18,3.695,0.086,33,"280",39,925,195,3.695
"40",40,"+1","TRAIN Drive By",841,37,317,-7,2.815,0.163,11,"61",40,841,418,2.815
"41",41,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",823,15,174,-16,3.262,0.041,14,"84",40,823,295,3.262
"42",42,"=","NICKI MINAJ Fly f/Rihanna",704,-14,-175,-25,3.52,-0.188,130,"133",15,4998,987,27.303
