"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",19239,"-147",984,"-205",124.69,"-0.851",106,1,1,19386,3126,125.545
2,"=","ED SHEERAN","Thinking Out Loud",18253,"+49",1536,"-40",111.419,"+0.884",79,5,2,18253,3319,111.419
3,"+1","TAYLOR SWIFT","Style",13717,"+273",2845,"-61",93.79,"+1.615",50,10,3,13717,3111,93.79
4,"+2","PITBULL","Time Of Our Lives f/Ne-Yo",13260,"+330",2867,"+152",82.731,"+1.849",88,14,4,13260,2867,82.731
5,"-2","HOZIER","Take Me To Church",13124,"-395",-1279,"-317",76.477,"-2.972",134,12,2,14683,2004,91.149
6,"-1","MEGHAN TRAINOR","Lips Are Movin",12850,"-309",-633,"-223",65.712,"-1.458",127,26,4,13569,1988,75.882
7,"+1","MAROON 5","Sugar",11246,"+170",2041,"-39",74.586,"+1.269",44,7,7,11246,2223,74.586
8,"-1","TAYLOR SWIFT","Blank Space",11182,"-164",-558,"+14",81.724,"-1.571",119,18,1,18014,3248,118.647
9,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",10365,"+23",892,"-111",68.31,"-0.086",114,46,8,10365,1413,68.396
10,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",9672,"+180",2051,"-38",58.154,"+0.670",30,6,10,9672,3932,58.154
11,"=","ELLA HENDERSON","Ghost",8064,"-40",292,"-120",39.591,"-0.529",166,25,11,8217,1207,40.362
12,"=","FALL OUT BOY","Centuries",7791,"-48",294,"-68",41.762,"-0.390",160,20,12,7839,756,42.152
13,"=","ELLIE GOULDING","Love Me Like You Do",7582,"+130",1688,"-44",43.947,"+0.625",45,3,13,7582,1757,43.947
14,"=","CALVIN HARRIS","Outside f/Ellie Goulding",7233,"+161",1103,"+79",47.443,"+0.925",66,51,14,7233,1280,47.443
15,"=","USHER","I Don't Mind f/Juicy J",5524,"-1",727,"-119",31.359,"+0.081",79,28,15,5525,911,31.359
16,"=","ONE DIRECTION","Night Changes",5474,"+32",487,"-55",26.342,"+0.093",101,70,16,5474,1221,26.342
