"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CARLY RAE JEPSEN","Call Me Maybe",14440,16,-97,42,109.627,-0.122,106,"1",1,14563,1711,111.23
2,"=","MAROON 5","Payphone f/Wiz Khali...",14165,132,874,31,101.718,1.015,70,"3",2,14165,3415,101.718
3,"=","GOTYE","Somebody That I Used...",13005,-17,-403,28,97.88,-0.387,116,"4",1,14242,2018,106.819
4,"=","ONE DIRECTION","What Makes You Beaut...",10399,-3,-710,84,70.808,-0.102,117,"12",3,11838,1579,80.433
5,"=","RIHANNA","Where Have You Been",9852,193,1173,132,77.129,1.38,71,"10",5,9852,1884,77.129
6,"=","NICKI MINAJ","Starships",8627,-60,-706,226,70.396,0.381,132,"28/48",3,12071,1834,87.938
7,"=","FUN.","We Are Young f/Janel...",8470,-32,-630,152,60.216,-0.208,124,"11",1,14439,2738,110.772
8,"=","ELLIE GOULDING","Lights",8337,79,913,-20,59.382,1.139,136,"6",8,8337,933,59.382
9,"=","USHER","Scream",8060,54,298,48,54.22,-0.248,60,"8",8,8060,2323,54.474
10,"=","KATY PERRY","Wide Awake",7867,128,908,81,55.843,0.402,34,"2",10,7867,2824,55.843
11,"=","FLO RIDA","Wild Ones f/Sia",7550,-67,-676,23,59.469,-1.097,142,"17",2,12595,1940,93.589
12,"=","JUSTIN BIEBER","Boyfriend",7070,-81,-615,-106,42.83,-0.833,91,"15",9,7937,4726,51.515
13,"=","KARMIN","Broken Hearted",6549,-125,-665,-91,41.926,-0.67,127,"18",10,7320,936,47.276
14,"=","DAVID GUETTA","Titanium f/Sia",6355,72,281,52,47.27,0.41,78,"5",14,6355,987,47.27
15,"=","PITBULL","Back In Time",6235,9,113,-19,42.751,0.271,88,"7",14,6235,925,42.751
16,"=","GYM CLASS HEROES","Fighter f/Ryan Tedde...",5708,-30,202,-112,35.063,0.069,56,"14",16,5738,1441,35.063
