"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"40",40,"=","DRAKE","The Motto f/Lil Wayn...",748,"-14",-64,"-17",6.485,"-0.150",148,"90",25,2047,321,19.147
"41",41,"=","CHRIS BROWN","Don't Wake Me Up",688,"-7",28,"+0",3.81,"-0.015",29,"75",41,695,163,4.031
"42",42,"+2","JENNIFER LOPEZ","Goin' In f/Flo Rida",622,"+20",3,"+7",2.019,"+0.030",21,"--",42,630,275,2.274
"43",43,"+2","PHILLIP PHILLIPS","Home",524,"+5",32,"-5",1.449,"+0.036",16,"71",43,529,133,1.457
"44",44,"+5","OLLY MURS","Heart Skips A Beat",501,"+80",261,"+79",4.383,"+0.242",3,"338",44,501,261,4.383
"45",45,"+1","CHIDDY BANG","Mind Your Manners f/...",500,"-18",-130,"-6",1.214,"-0.080",54,"306",41,646,114,1.817
"46",46,"+1","AFROJACK & SHERMANOL...","Can't Stop Me",461,"+14",19,"+12",6.348,"+0.156",11,"317",46,461,101,6.726
"47",47,"+1","MARINA AND THE DIAMO...","Primadonna",428,"-2",-7,"-19",2.078,"+0.006",8,"186",47,442,27,2.161
"48",48,"--","PITBULL","Get It Started f/Sha...",384,"--",101,"--",2.13,"--",1,"62",48,384,101,2.13
"49",49,"--","CA$H OUT","Cashin' Out",384,"--",49,"--",1.348,"--",1,"50",49,384,49,1.348
"50",50,"--","WILL.I.AM","This Is Love f/Eva S...",374,"--",36,"--",0.811,"--",1,"291",50,374,36,0.811
