"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ROBIN THICKE","Blurred Lines f/P...",16702,-40,12,-51,112.342,-0.249,93,"1",1,16771,2544,113.5
2,"=","IMAGINE DRAGONS","Radioactive",14097,5,-376,71,90.504,-0.438,119,"5",2,14606,2069,92.777
3,"=","ZEDD","Clarity f/Foxes",13005,7,698,-181,88.856,-0.083,146,"13",3,13005,1183,88.939
4,"=","MAROON 5","Love Somebody",12689,76,960,-72,85.898,0.282,87,"19",4,12689,1278,85.898
5,"=","DAFT PUNK","Get Lucky",11656,-251,-1811,40,71.063,-1.345,110,"6",2,14968,2173,99.686
6,"=","BRUNO MARS","Treasure",11390,-44,139,-55,68.57,0.203,91,"17/57",6,11434,2114,69.467
7,"=","JASON DERULO","The Other Side",11088,-71,-50,-139,64.035,-0.799,113,"22",5,11323,2399,66.105
8,"=","CALVIN HARRIS F/E...","I Need Your Love",10082,106,348,81,71.103,0.642,127,"30",8,10082,1386,71.103
9,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",9569,103,722,49,65.188,0.845,78,"10",9,9569,1815,65.188
10,"=","ANNA KENDRICK","Cups (Pitch Perfe...",9121,102,659,-7,57.462,0.484,135,"8",10,9121,992,57.462
11,"=","CAPITAL CITIES","Safe And Sound",8707,114,686,46,56.323,0.528,111,"9",11,8707,1083,56.323
12,"=","MILEY CYRUS","We Can't Stop",8280,47,329,-47,47.985,0.273,66,"2",12,8280,1276,47.985
13,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",6873,-69,-1133,31,50.814,-0.423,149,"20",1,16503,2448,112.279
14,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",6497,88,724,10,40.113,0.021,29,"52",14,6497,3722,40.113
15,"=","JUSTIN TIMBERLAKE","Mirrors",5925,-117,-1063,-29,44.655,-0.475,141,"34",1,16201,3114,111.865
16,"=","RIHANNA","Right Now f/David...",5866,-132,-175,-130,31.838,-1.075,76,"123",15,6098,1144,35.227
17,"=","SELENA GOMEZ","Come & Get It",5236,-126,-910,78,33.946,-0.818,123,"27",1,14547,2034,86.045
18,"+1","LANA DEL REY","Summertime Sadnes...",4856,270,1533,111,34.963,1.816,38,"14/46",18,4856,1533,34.963
19,"-1","FLORIDA-GEORGIA L...","Cruise",4723,-132,-1128,15,22.888,-0.676,137,"23/43",6,10190,1411,52.727
20,"=","NIKKI WILLIAMS","Glowing",3997,2,68,-23,18.414,-0.153,125,"103",20,3997,427,19.002
21,"+2","ONE DIRECTION","Best Song Ever",3980,146,1185,0,17.808,0.57,21,"15",21,3980,1660,17.808
22,"=","JAY Z","Holy Grail f/Just...",3928,88,761,5,23.286,0.79,37,"3",22,3928,2095,23.286
23,"+1","PHILLIP PHILLIPS","Gone, Gone, Gone",3564,58,336,14,18.457,0.334,74,"24",22,3564,462,18.457
24,"-3","AUSTIN MAHONE","What About Love",3554,-304,-1135,-231,15.39,-1.202,62,"96",18,4785,982,22.262
25,"=","PARAMORE","Still Into You",3438,46,456,-15,17.94,0.459,93,"39",24,3438,711,17.94
26,"=","KE$HA","Crazy Kids",3122,-225,-1182,-160,15.557,-0.874,100,"73",18,4518,529,22.983
27,"=","TAYLOR SWIFT","Everything Has .....",2923,31,405,-41,17.18,0.281,27,"68",27,2923,990,17.18
28,"+1","ENRIQUE IGLESIAS","Turn The Night Up",2802,78,803,-67,18.204,0.037,19,"55",28,2802,2260,24.628
29,"-1","LABRINTH","Beneath Your Beau...",2726,-34,150,-108,13.381,-0.087,85,"26",27,2760,485,13.99
30,"=","EMBLEM3","Chloe (You're The...",2668,17,165,34,8.721,0.025,104,"72",24,2668,382,8.721
31,"=","AWOLNATION","Sail",2104,26,252,-11,9.943,0.166,79,"29",31,2104,299,9.943
32,"=","BONNIE MCKEE","American Girl",2076,91,685,35,12.274,0.54,34,"138",32,2076,685,12.274
33,"=","ARIANA GRANDE","The Way f/Mac Mil...",1702,12,-271,77,12.27,0.213,132,"49",11,7681,1373,40.497
34,"+2","AVICII","Wake Me Up",1658,166,722,85,11.453,1.426,14,"7",34,1658,722,11.453
35,"=","PINK","True Love f/Lily ...",1626,41,334,-12,7.964,0.281,20,"78",35,1626,503,7.964
36,"-2","PITBULL","Outta Nowhere f/D...",1581,-11,-48,-7,7.576,-0.043,55,"--",32,1685,372,9.711
37,"=","JONAS BROTHERS","First Time",1270,-36,37,-93,5.07,0.012,35,"300",36,1367,404,5.202
38,"=","NEIGHBOURHOOD","Sweater Weather",1232,23,251,4,4.302,0.052,42,"79",38,1232,262,4.302
39,"=","TEGAN & SARA","Closer",1151,28,148,14,4.232,0.066,55,"--",39,1151,154,4.232
40,"+1","KREWELLA","Live For The Nigh...",1006,11,246,-36,5.12,0.024,19,"323",40,1006,282,5.12
41,"-1","FIFTH HARMONY","Miss Movin' On",1006,3,105,-45,4.314,0.063,32,"75",40,1006,310,4.314
42,"=","DEMI LOVATO","Made In The USA",890,3,141,-13,4.191,0.004,17,"47",42,890,271,4.191
43,"=","CODY SIMPSON","Pretty Brown Eyes",778,35,120,13,2.124,0.097,29,"198",43,778,167,2.124
44,"+5","FLO RIDA","Can't Believe It ...",692,65,458,-6,4.009,0.305,6,"80",44,692,479,4.009
45,"+3","ARMIN VAN BUUREN","This Is What It F...",691,4,142,-30,5.365,0.128,16,"204",45,691,225,5.365
46,"-2","DAVID GUETTA","Play Hard f/Ne-Yo...",676,-44,-686,64,3.277,-0.338,63,"140",30,1674,368,8.161
47,"-2","TIMEFLIES","I Choose U",674,-27,-109,-31,2.784,-0.185,53,"276",43,783,156,3.943
48,"-1","KARMIN","Acapella",653,-37,-438,31,2.285,-0.104,48,"38",33,1299,376,4.274
49,"+1","ROBIN THICKE","Give It 2 U f/Ken...",617,81,377,48,6.749,0.548,6,"169",49,617,377,6.749
50,"-4","BRITNEY SPEARS","Ooh La La",605,-96,-726,24,3.037,-0.388,54,"182",21,3836,2895,27.844
