"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",16376,-18,44,-124,112.279,0.208,91,"4",1,16503,2448,112.279
"2",2,"=","JUSTIN TIMBERLAKE","Mirrors",15660,-113,-272,-3,108.001,-0.753,83,"10",1,16201,3114,111.865
"3",3,"=","ICONA POP","I Love It f/Charl...",14308,14,353,-33,92.202,-0.343,125,"20",3,14326,1359,93.264
"4",4,"=","SELENA GOMEZ","Come & Get It",12249,198,1299,62,77.914,0.866,65,"5",4,12249,2034,77.914
"5",5,"=","PINK","Just Give Me A Re...",11012,-178,-1186,86,76.088,-0.971,113,"8",1,15624,1949,106.133
"6",6,"+2","DAFT PUNK","Get Lucky",9167,198,1292,-62,61.739,1.434,52,"2",6,9167,1817,61.739
"7",7,"=","FLORIDA-GEORGIA L...","Cruise",9166,85,495,-52,46.644,0.298,79,"6/23",7,9166,1411,46.644
"8",8,"-2","DEMI LOVATO","Heart Attack",9091,-510,-2553,-300,54.734,-2.495,105,"36",4,12179,2482,74.905
"9",9,"=","FALL OUT BOY","My Songs Know Wha...",8761,69,452,-1,50.846,0.352,123,"7",8,8761,1015,50.846
"10",10,"=","RIHANNA","Stay f/Mikky Ekko",7851,-154,-1044,125,50.946,-1.415,137,"33",1,15599,1920,102.136
"11",11,"=","JASON DERULO","The Other Side",7828,41,409,-27,44.956,0.235,55,"26",11,7828,2399,44.956
"12",12,"=","ARIANA GRANDE","The Way f/Mac Mil...",7642,25,387,-55,39.881,0.368,74,"16",12,7642,1373,39.881
"13",13,"=","BRUNO MARS","Treasure",7372,84,1269,-184,47.348,0.528,33,"17",13,7372,2114,47.348
"14",14,"=","IMAGINE DRAGONS","Radioactive",7290,309,1692,174,42.668,1.544,61,"3",14,7290,1692,42.668
"15",15,"=","ROBIN THICKE","Blurred Lines f/P...",6901,309,1972,-61,51.115,2.24,35,"1",15,6901,2498,51.115
"16",16,"+1","ZEDD","Clarity f/Foxes",6461,155,1177,22,48.904,0.968,88,"13",16,6461,1177,48.904
"17",17,"-1","MARIAH CAREY","#Beautiful f/Migu...",6359,0,201,-50,34.874,-0.052,38,"19",14,6359,3429,35
"18",18,"=","EMELI SANDE","Next To Me",4856,-96,-291,-40,21.903,-1.023,117,"45",17,5214,560,24.65
"19",19,"+1","AVRIL LAVIGNE","Here's To Never G...",4587,-77,-183,-113,19.774,-0.609,63,"9",18,4774,1758,21.911
"20",20,"+1","MAROON 5","Love Somebody",4509,160,1106,50,26.198,0.816,29,"22",20,4509,1161,26.198
"21",21,"-2","WILL.I.AM F/JUSTI...","#thatpower",4502,-310,-2378,-58,20.518,-1.391,81,"41",9,7421,1416,38.399
"22",22,"=","CALVIN HARRIS F/E...","I Need Your Love",4395,101,502,56,30.754,1.02,69,"34",21,4395,579,30.754
"23",23,"=","ED SHEERAN","Lego House",3897,40,204,28,21.045,0.139,95,"46",23,3897,788,21.045
"24",24,"=","ANNA KENDRICK","Cups (Pitch Perfe...",3571,78,401,79,24.872,0.622,77,"24",24,3571,599,24.872
"25",25,"+1","KE$HA","Crazy Kids",2533,21,195,-19,12.026,0.084,42,"73",25,2533,529,12.026
"26",26,"-1","JENNIFER LOPEZ F/...","Live It Up",2504,-110,-134,-143,13.087,-0.372,36,"87",25,2662,1818,17.613
"27",27,"=","CHRIS BROWN","Fine China",2314,-24,-128,4,7.655,-0.283,55,"97",27,2489,533,10.241
"28",28,"+1","NIKKI WILLIAMS","Glowing",2044,13,103,-21,12.089,-0.068,67,"190",28,2044,309,12.316
"29",29,"-1","KREWELLA","Alive",2030,-111,-889,78,19.659,-0.832,126,"125",9,7991,1026,53.493
"30",30,"=","CAPITAL CITIES","Safe And Sound",1929,29,347,-72,13.253,0.157,53,"51",30,1929,419,13.253
"31",31,"=","KELLY CLARKSON","People Like Us",1801,-23,0,-32,8.091,-0.158,47,"78",30,1824,571,8.249
"32",32,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",1349,105,526,51,11.773,0.829,20,"28",32,1349,526,11.773
"33",33,"+1","RIHANNA","Right Now f/David...",1343,100,611,59,10.712,1.382,18,"255",33,1343,611,10.712
"34",34,"-2","EMBLEM3","Chloe (You're The...",1269,10,169,-20,4.143,-0.068,46,"185",32,1269,221,4.262
"35",35,"=","LABRINTH","Beneath Your Beau...",1213,0,147,-29,8.37,0.318,27,"95",33,1229,362,8.37
"36",36,"=","SEAN KINGSTON","Beat It f/Chris B...",1206,28,297,-6,3.636,0.105,31,"102",35,1206,303,3.636
"37",37,"+1","MILEY CYRUS","We Can't Stop",1062,70,648,-56,7.651,0.239,8,"12",37,1062,972,8.977
"38",38,"-1","J. COLE","Power Trip f/Migu...",1033,29,190,6,2.733,0.107,25,"48",37,1033,205,2.733
