"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",18292,"+114",743,"+18",106.652,"+0.914",84,"18/52",1,18292,4663,106.652
"2",2,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",17281,"-72",-846,"-47",102.307,"-0.837",127,"25",1,18151,2026,108.966
"3",3,"=","THE WEEKND","Can't Feel My Face",15109,"-32",-502,"+329",99.858,"-0.265",98,"6",1,18773,4549,114.623
"4",4,"=","DEMI LOVATO","Cool For The Summer",14647,"+146",788,"+69",80.724,"+0.971",75,"28",4,14647,4704,80.724
"5",5,"+1","R. CITY","Locked Away f/Adam Levine",13353,"+245",1204,"+167",84.679,"+1.938",66,"4",5,13353,2124,84.679
"6",6,"-1","ED SHEERAN","Photograph",13275,"+163",1207,"+155",83.643,"+1.547",122,"24",5,13275,1207,83.643
"7",7,"=","FALL OUT BOY","Uma Thurman",11143,"+145",502,"+205",58.663,"+0.668",147,"26",7,11143,1338,58.663
"8",8,"=","OMI","Cheerleader",10187,"-63",-1403,"+165",63.335,"-0.856",135,"20/70",1,18752,2755,109.867
"9",9,"+1","THE WEEKND","The Hills",8667,"+306",1990,"+0",57.39,"+1.617",43,"2/79",9,8667,2121,57.39
"10",10,"-1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",8163,"-229",-1655,"+38",52.514,"-1.165",156,"21",5,12189,1280,76.227
"11",11,"+1","JUSTIN BIEBER","What Do You Mean?",8039,"+416",2200,"+122",52,"+2.581",17,"1",11,8039,5900,52
"12",12,"-1","ONE DIRECTION","Drag Me Down",7703,"+8",606,"-69",37.269,"+0.438",45,"15",11,7703,3358,37.269
"13",13,"=","SHAWN MENDES","Stitches",7656,"+343",1574,"+116",45.626,"+1.495",115,"8",13,7656,1574,45.626
"14",14,"=","TAYLOR SWIFT","Wildest Dreams",7542,"+366",1963,"+64",44.807,"+2.108",18,"5",14,7542,3531,44.807
"15",15,"=","RACHEL PLATTEN","Fight Song",6892,"-250",-2406,"+15",30.171,"-1.228",119,"13",8,10402,1603,52.805
