"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17307,-49,-192,-43,122.4,-0.072,104,"4",1,17515,2780,123.167
"2",2,"=","LORDE","Team",15636,104,1049,-58,103.342,1.402,103,"9",2,15636,1641,103.342
"3",3,"=","BASTILLE","Pompeii",13473,207,1762,-42,90.603,1.007,118,"7",3,13473,1804,90.603
"4",4,"=","PHARRELL WILLIAMS","Happy",12868,273,1951,-51,93.462,1.342,47,"1",4,12868,2386,93.462
"5",5,"+1","JASON DERULO","Talk Dirty f/2 Chainz",12130,193,1161,26,76.657,0.913,67,"6",5,12130,2775,76.657
"6",6,"-1","ONE DIRECTION","Story Of My Life",11709,-265,-1021,-209,68.602,-1.354,127,"27",3,12896,1527,82.164
"7",7,"=","ONEREPUBLIC","Counting Stars",10320,-188,-1120,-88,80.053,-1.068,145,"19",1,16524,2609,113.696
"8",8,"=","ELLIE GOULDING","Burn",9781,-259,-2430,154,66.67,-1.925,151,"45",2,14810,1623,95.425
"9",9,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",9081,-290,-1345,-197,52.561,-1.126,104,"12",7,10605,1506,64.936
"10",10,"=","PITBULL","Timber f/Ke$ha",8542,-150,-1267,113,63.018,-0.738,143,"16",1,16901,2001,117.778
"11",11,"=","BRUNO MARS","Young Girls",8382,8,408,-44,46.684,-0.056,83,"62",11,8382,938,46.994
"12",12,"=","ALOE BLACC","The Man",7192,85,496,15,39.083,0.494,43,"8",12,7192,1722,39.083
"13",13,"=","EMINEM","The Monster f/Rihanna",6781,-78,-636,44,51.096,-0.932,128,"52",1,16414,2904,117.022
"14",14,"=","DEMI LOVATO","Neon Lights",6475,107,496,9,35.923,0.628,98,"42",14,6475,675,35.923
"15",15,"=","CASH CASH","Take Me Home f/Bebe Rexha",6273,38,369,-31,33.826,0.204,109,"64",15,6273,1074,33.826
"16",16,"=","JOHN LEGEND","All Of Me",6120,252,1810,-13,43.607,1.588,36,"2",16,6120,1858,43.607
"17",17,"+1","BEYONCE","Drunk In Love f/Jay Z",5952,159,1378,-83,38.132,1.328,46,"11",17,5952,1663,38.132
"18",18,"-1","AVICII","Hey Brother",5949,123,731,45,34.163,0.45,91,"14",17,5949,789,34.163
"19",19,"=","JOHN NEWMAN","Love Me Again",5363,-300,-1162,-188,25.573,-1.548,153,"50",13,6684,697,35.821
"20",20,"=","AMERICAN AUTHORS","Best Day Of My Life",5336,128,978,21,28.396,0.817,87,"10",20,5336,978,28.396
"21",21,"=","ZENDAYA","Replay",4830,21,42,-21,19.564,-0.171,140,"74",18,4830,472,20.776
"22",22,"=","MARTIN GARRIX","Animals",4654,174,993,103,31.749,0.786,95,"24",22,4654,993,31.749
"23",23,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4162,9,298,22,20.035,0.207,52,"33",22,4164,1848,20.33
"24",24,"=","KID INK","Show Me f/Chris Brown",3507,39,255,38,19.994,0.047,60,"23",24,3507,644,21.33
"25",25,"=","NAUGHTY BOY","La La La f/Sam Smith",3373,78,697,32,16.662,0.434,53,"79",25,3373,697,16.662
"26",26,"=","MILEY CYRUS","Adore You",2799,-288,-1832,3,11.351,-1.353,70,"29",15,5927,1542,27.855
"27",27,"=","CALVIN HARRIS","Thinking About You",2366,-145,-1058,-26,10.001,-0.801,125,"229",22,3761,605,22.25
"28",28,"=","PARAMORE","Ain't It Fun",2209,84,801,-29,13.581,0.36,26,"73",28,2209,887,13.581
"29",29,"=","MKTO","Classic",2097,25,242,16,7.422,0.014,95,"63",28,2097,279,7.422
"30",30,"=","THE CHAINSMOKERS","#Selfie",1985,112,962,10,13.992,0.652,17,"15",30,1985,962,13.992
"31",31,"+1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",1886,53,441,-19,7.932,0.046,30,"82",31,1886,479,7.932
"32",32,"-1","THE 1975","Chocolate",1627,-219,-1035,-128,7.029,-0.907,102,"97",25,2989,389,13.87
"33",33,"=","NONONO","Pumpin Blood",1598,8,180,-14,5.79,-0.006,86,"240",32,1598,237,5.796
"34",34,"=","DJ SNAKE & LIL JON","Turn Down For What",1565,35,228,30,8.998,0.416,46,"13",33,1565,353,8.998
"35",35,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",1483,191,911,102,11.71,1.288,11,"57",35,1483,911,11.71
"36",36,"-1","DISCLOSURE","Latch f/Sam Smith",1381,5,245,-49,7.067,0.051,32,"106",35,1381,344,7.174
"37",37,"=","TIESTO","Red Lights",1214,51,416,-19,10.522,0.675,13,"--",36,1214,500,10.522
"38",38,"+1","EMINEM","Headlights",1013,33,334,-29,5.486,0.089,19,"113",38,1013,363,5.486
"39",39,"+1","B.O.B","John Doe f/Priscilla",984,96,433,67,6.524,0.367,16,"274",39,984,433,6.524
"40",40,"-2","LADY GAGA","Do What U Want f/R. Kelly",941,-57,-104,-64,4.635,-0.166,128,"235",7,9983,1408,60.79
"41",41,"+1","NEON TREES","Sleeping With A Friend",830,30,182,4,3.687,0.254,29,"115",41,830,182,3.687
"42",42,"-1","ICONA POP","Just Another Night",817,10,48,-8,2.091,0.054,33,"--",40,817,159,2.091
"43",43,"=","KARMIN","I Want It All",792,6,18,-5,2.274,0.047,32,"--",39,792,311,2.279
"44",44,"=","DAUGHTRY","Waiting For Superman",714,-3,-25,-5,2.308,0.032,45,"99",41,739,191,2.308
"45",45,"=","ZEDD","Find You f/M. Koma & M. Bryant",710,30,215,-5,5.018,0.107,11,"273",45,710,262,5.018
"46",46,"=","MARIAH CAREY","You're Mine (Eternal)",666,30,289,-26,2.503,0.123,7,"--",46,666,328,2.503
"47",47,"+1","RIXTON","Me And My Broken Heart",602,86,372,45,3.647,0.427,4,"--",47,602,372,3.647
"48",48,"+1","PITBULL","Wild Wild Love f/GRL",538,56,339,12,6.259,0.494,4,"39",48,538,339,6.259
"49",49,"-2","LITTLE MIX","Move",538,10,142,-21,1.246,0.069,6,"290",47,538,281,1.246
"50",50,"=","SOMO","Ride",467,21,195,3,1.585,0.113,6,"76",50,467,195,1.585
