"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Wide Awake",13747,73,1039,-78,96.873,0.656,65,"2",1,13747,2824,96.873
"2",2,"=","MAROON 5","Payphone f/Wiz Khali...",13280,-141,-370,-53,98.427,-0.165,101,"17",1,14353,3415,107.136
"3",3,"+1","ELLIE GOULDING","Lights",12934,88,1279,-69,94.841,0.3,167,"9",3,12934,1482,94.841
"4",4,"-1","RIHANNA","Where Have You Been",12927,-36,253,-25,92.254,-0.196,102,"18",2,12963,1884,95.69
"5",5,"=","CARLY RAE JEPSEN","Call Me Maybe",11592,-147,-958,-31,83.974,-1.343,137,"3",1,14563,1711,111.23
"6",6,"=","USHER","Scream",9533,40,233,20,67.87,0.225,91,"20",6,9533,2323,68.266
"7",7,"=","DAVID GUETTA","Titanium f/Sia",9369,113,1074,-17,63.392,0.291,109,"10",7,9369,1091,63.661
"8",8,"=","GOTYE","Somebody That I Used...",8567,-52,-739,138,58.173,-0.317,147,"14",1,14242,2018,106.819
"9",9,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",7778,105,683,-35,52.477,0.76,89,"25",9,7778,1254,52.477
"10",10,"=","DEMI LOVATO","Give Your Heart A Br...",7260,-5,359,-68,46.873,0.185,148,"24",10,7265,1250,46.873
"11",11,"+1","PINK","Blow Me (One Last Ki...",6103,176,1502,-54,40.592,0.983,22,"7",11,6103,2737,40.592
"12",12,"-1","CHER LLOYD","Want U Back",6037,71,665,0,36.808,0.665,75,"5",11,6037,1103,36.808
"13",13,"+1","FLO RIDA","Whistle",5565,186,1412,32,38.713,0.823,51,"1",13,5565,1412,38.713
"14",14,"+1","HAVANA BROWN","We Run The Night f/P...",5408,30,373,-16,39.564,-0.095,165,"32",14,5408,544,39.659
"15",15,"-2","ONE DIRECTION","One Thing",5393,-40,7,-52,27.965,-0.301,81,"36",13,5433,975,29.694
"16",16,"=","OWL CITY & CARLY RAE...","Good Time",4843,119,741,33,31.645,0.432,30,"6",16,4843,1961,31.645
"17",17,"=","THE WANTED","Chasing The Sun",4109,43,476,-7,22.893,0.455,83,"33",17,4109,656,22.893
"18",18,"=","NEON TREES","Everybody Talks",3255,85,332,52,20.954,0.686,108,"13",18,3255,510,20.954
"19",19,"=","GYM CLASS HEROES","Fighter f/Ryan Tedde...",2821,-146,-1780,169,17.635,-0.865,87,"31",13,5862,1441,35.394
"20",20,"+3","JUSTIN BIEBER","As Long As You Love ...",2669,175,1096,65,16.576,0.83,21,"12",20,2669,1096,16.576
"21",21,"-1","PITBULL","Back In Time",2595,-147,-619,-66,14.962,-0.346,119,"52",14,6235,925,42.751
"22",22,"-1","KELLY CLARKSON","Dark Side",2571,50,462,-7,15.507,0.065,47,"37",21,2571,493,15.507
"23",23,"-1","GROUPLOVE","Tongue Tied",2564,51,270,66,14.686,0.124,93,"48",21,2564,433,14.686
"24",24,"=","JASON MRAZ","I Won't Give Up",2293,34,184,31,14.724,0.199,102,"16",24,2293,276,14.724
"25",25,"+1","OUTASIGHT","Now Or Never",2095,5,173,-14,10.186,-0.033,77,"240",25,2095,320,10.219
"26",26,"-1","RITA ORA","How We Do (Party)",2082,-169,-1090,-58,9.134,-0.719,91,"121",21,3424,620,16.657
"27",27,"=","JUSTIN BIEBER","Boyfriend",1935,-130,-1130,-24,9.995,-0.689,122,"49",9,7937,4726,51.515
"28",28,"=","FUN.","Some Nights",1833,60,458,24,10.901,0.217,46,"4",28,1833,458,10.901
"29",29,"=","ALEX CLARE","Too Close",1760,37,295,-4,10.579,0.374,58,"23",29,1760,299,10.579
"30",30,"+1","NO DOUBT","Settle Down",1535,181,1063,29,11.161,0.395,8,"59",30,1535,1156,11.839
"31",31,"-1","B.O.B","Both Of Us f/Taylor ...",1500,-61,-904,107,10.041,-0.095,74,"55",23,3144,577,17.595
"32",32,"=","MAROON 5","One More Night",1443,126,1009,1,8.317,0.434,8,"50",32,1443,1009,8.317
"33",33,"+1","NICKI MINAJ","Pound The Alarm",1351,138,872,62,7.574,1.015,10,"169",33,1351,872,7.574
"34",34,"-1","ADELE","Rumour Has It",1292,22,-39,90,6.899,0.044,144,"118",8,8497,1514,56.313
"35",35,"=","SAMMY ADAMS","Only One",1162,-33,-133,-43,4.89,-0.172,68,"258",32,1295,230,6.013
"36",36,"+1","CHRIS BROWN","Don't Wake Me Up",1025,0,280,-46,5.917,-0.032,39,"73",36,1025,326,5.949
"37",37,"+1","LINKIN PARK","Burn It Down",1017,7,125,-19,3.831,0.058,50,"62",36,1017,217,3.831
"38",38,"-2","MATCHBOX TWENTY","She's So Mean",1015,-13,93,-17,4.207,-0.013,39,"72",34,1028,574,4.492
"39",39,"=","OLLY MURS","Heart Skips A Beat",916,26,293,-6,5.123,0.056,13,"190",39,916,343,5.123
"40",40,"=","K'NAAN","Hurt Me Tomorrow",868,17,75,16,3.468,0.046,40,"--",39,868,308,3.679
"41",41,"=","SEAN KINGSTON","Back 2 Life (Live It...",753,-59,-107,-45,2.902,-0.263,46,"--",37,881,305,4.543
"42",42,"+1","PITBULL","Get It Started f/Sha...",613,14,182,2,3.196,-0.054,11,"232",42,613,182,3.263
"43",43,"-1","JENNIFER LOPEZ","Goin' In f/Flo Rida",592,-20,-35,-29,1.444,-0.061,31,"257",42,648,275,2.274
"44",44,"=","AFROJACK & SHERMANOL...","Can't Stop Me",550,13,77,12,6.713,0.449,21,"290",44,550,101,6.726
"45",45,"=","MARINA AND THE DIAMO...","Primadonna",536,5,76,-11,2.211,-0.015,18,"389",45,536,93,2.327
"46",46,"=","CA$H OUT","Cashin' Out",529,10,119,-7,1.704,-0.006,6,"45",46,529,126,1.71
"47",47,"=","PHILLIP PHILLIPS","Home",473,-6,-39,-1,1.4,-0.04,26,"81",43,529,133,1.457
"48",48,"=","CHRIS RENE","Trouble",438,23,124,17,0.679,0.028,4,"--",48,438,124,0.679
"49",49,"=","AUSTIN MAHONE","Say Somethin",413,13,170,-13,1.873,0.102,3,"280",49,413,183,1.873
"50",50,"=","WIZ KHALIFA","Work Hard, Play Hard",390,0,55,15,1.606,-0.036,26,"40",47,396,73,1.675
