"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13481,-68,239,11,98.667,-0.665,70,"5",1,13549,2321,99.332
"2",2,"=","ADELE Set Fire To The Rain",12173,-206,-827,-18,94.595,-1.351,114,"11",1,13928,2301,95.946
"3",3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",12167,74,356,132,89.515,0.67,98,"16",3,12167,1674,89.515
"4",4,"=","WANTED Glad You Came",10027,98,974,21,73.303,0.768,70,"2",4,10027,1330,73.303
"5",5,"=","GYM CLASS HEROES Ass Back Home",9994,86,723,67,71.416,0.27,115,"22",4,9994,1379,71.416
"6",6,"=","JESSIE J Domino",9302,-177,-1354,109,61.221,-1.107,184,"28",2,12024,1524,67.403
"7",7,"=","PITBULL F/CHRIS BROWN International Love",8626,-16,-416,97,62.52,-0.15,136,"19",5,9155,1086,62.67
"8",8,"=","KATY PERRY Part Of Me",8594,124,991,39,60.929,1.131,34,"10",8,8594,3625,60.929
"9",9,"=","FLO RIDA Good Feeling",7712,-111,-809,45,58.461,-0.531,175,"23",1,13154,1657,85.747
"10",10,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",7125,-25,19,-32,48.555,-0.308,115,"13",10,7163,1174,48.863
"11",11,"=","RIHANNA We Found Love f/Calvin Harris",6875,-167,-598,-25,58.023,-0.848,175,"37",1,14238,2184,95.593
"12",12,"=","DRAKE Take Care f/Rihanna",6677,-4,686,44,56.058,-0.209,71,"15",12,6681,1220,56.267
"13",13,"+2","FUN. We Are Young f/Janelle Monae",6033,398,2346,175,49.191,2.927,25,"1",13,6033,2346,49.191
"14",14,"-1","CALVIN HARRIS Feel So Close",5926,32,742,-92,45.014,-0.107,38,"12",13,5926,1329,45.121
"15",15,"-1","OUTASIGHT Tonight Is The Night",5811,69,217,99,35.152,0.156,138,"38",13,5811,572,35.152
"16",16,"=","BRUNO MARS It Will Rain",5208,-48,-604,148,32.494,-0.763,167,"62",1,13635,2024,86.477
"17",17,"=","NICKI MINAJ Starships",5158,54,653,-39,36.378,0.5,33,"6/57",17,5158,1834,36.378
"18",18,"+2","FLO RIDA Wild Ones f/Sia",4695,163,1066,102,37.176,1.095,43,"4",18,4695,1066,37.176
"19",19,"=","CHRIS BROWN Turn Up The Music",4672,92,286,66,31.017,0.641,46,"21",18,4672,987,31.017
"20",20,"-2","GAVIN DEGRAW Not Over You",4624,-123,-758,98,29.631,-0.877,206,"56",10,7039,547,37.933
"21",21,"=","TRAIN Drive By",3524,17,275,-32,19.391,0.367,63,"8",21,3524,527,19.391
"22",22,"=","KARMIN Broken Hearted",3384,137,726,88,21.341,0.851,28,"48",22,3384,928,21.341
"23",23,"=","ONE DIRECTION What Makes You Beautiful",3339,176,1355,42,20.851,1.083,18,"7",23,3339,1355,20.851
"24",24,"+1","B.O.B So Good",2115,105,660,33,18.808,0.746,15,"24",24,2115,826,18.808
"25",25,"-1","COLDPLAY Princess Of China",2012,-7,-22,-13,10.506,-0.306,113,"58",24,2042,363,10.812
"26",26,"=","CHRISTINA PERRI A Thousand Years",1914,37,108,29,8.723,0.093,73,"32",25,1920,280,8.836
"27",27,"=","RIHANNA Talk That Talk f/Jay Z",1783,26,336,-3,11.15,0.48,40,"53",27,1783,339,11.15
"28",28,"+1","ADELE Rumour Has It",1635,152,706,143,9.498,0.709,14,"30",28,1635,706,9.498
"29",29,"+2","GOTYE Somebody That I Used To Know",1558,94,548,41,11.537,0.598,17,"3",29,1558,548,11.537
"30",30,"-2","JAY Z & KANYE WEST N***** In Paris",1506,-44,-186,4,11.689,-0.281,133,"43",15,5155,785,36.602
"31",31,"-1","JASON DERULO Breathing",1497,28,65,26,6.026,0.31,43,"169",29,1497,432,6.026
