"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","TAYLOR SWIFT","Shake It Off",17282,-41,-219,-55,106.612,0.086,66,"2",1,17531,9016,110.142
2,"-1","IGGY AZALEA","Black Widow f/Rita Ora",17243,-149,-208,-214,112.737,-0.699,116,"30",1,17547,2437,115.226
3,"+1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15630,141,864,-1,93.87,0.555,86,"11",3,15630,4716,93.87
4,"-1","MEGHAN TRAINOR","All About That Bass",15530,-168,-959,-30,106.025,-0.708,107,"4",1,17875,3030,116.17
5,"=","JEREMIH","Don't Tell 'Em f/YG",12575,-45,470,-154,74.43,-0.327,95,"21",5,12620,1458,74.757
6,"=","TOVE LO","Habits (Stay High)",12076,159,913,-10,82.757,1.234,122,"8",6,12076,1460,82.757
7,"=","ED SHEERAN","Don't",10388,98,651,1,62.839,0.791,102,"18",7,10388,1458,62.839
8,"=","CALVIN HARRIS","Blame f/John Newman",8458,133,642,45,51.432,1.141,45,"23",8,8458,1988,51.432
9,"=","ECHOSMITH","Cool Kids",8332,40,-46,45,44.224,-0.131,137,"14",8,8425,978,46.431
10,"=","MAROON 5","Animals",8067,197,1341,4,50.902,2.058,30,"5",10,8067,2460,50.902
11,"=","ARIANA GRANDE","Break Free f/Zedd",7421,-321,-3403,304,58.097,-1.933,110,"43",4,14321,2327,87.942
12,"=","NICK JONAS","Jealous",6853,98,622,-72,37.144,0.225,42,"16",12,6853,1846,37.144
13,"=","JASON DERULO","Trumpets",6706,115,621,56,35.05,0.798,59,"10",13,6706,1238,35.05
14,"+1","MR PROBZ","Waves",6647,138,632,44,47.584,1.22,102,"19",14,6647,1001,47.584
15,"-1","CHARLI XCX","Boom Clap",6367,-150,-1231,49,44.453,-1.45,131,"53",1,16743,2210,108.049
16,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",5991,-51,-250,-16,53.517,0.216,147,"24",6,11598,1590,74.965
17,"=","5 SECONDS OF SUMMER","Amnesia",5626,-129,-317,-183,26.456,-0.465,99,"44",14,5943,912,27.287
18,"=","PITBULL","Fireball f/John Ryan",5464,28,148,16,25.74,0.07,81,"13",18,5464,739,26.223
19,"+1","SAM SMITH","I'm Not The Only One",4579,167,879,44,20.975,0.791,28,"15",19,4579,1424,20.975
20,"+1","ONE DIRECTION","Steal My Girl",4392,82,736,-56,17.082,0.184,24,"27",20,4392,2502,17.082
21,"-2","COLDPLAY","A Sky Full Of Stars",4220,-341,-2097,-170,24.823,-1.878,116,"47",12,6757,946,41.834
22,"=","MAROON 5","Maps",3808,-8,-529,104,25.301,0.111,129,"46",2,14278,4866,79.434
23,"=","NICO & VINZ","In Your Arms",3391,20,326,2,16.202,0.104,29,"57",23,3391,1121,16.202
24,"+1","ARIANA GRANDE & THE WEEKND","Love Me Harder",3326,123,1637,-114,22.571,0.852,16,"45",24,3326,1751,22.571
25,"+1","FERGIE","L.A.LOVE (la la)",3093,85,663,0,13.223,0.182,20,"42",25,3093,1105,13.223
26,"+1","ALESSO","Heroes",3019,45,375,-4,17.498,0.547,45,"52",26,3019,589,17.498
27,"-3","NICKI MINAJ","Anaconda",2973,-261,-1228,-213,14.427,-0.901,79,"41",21,4506,974,22.917
28,"+1","MARY LAMBERT","Secrets",2835,81,757,-39,12.594,0.315,54,"80",28,2835,817,12.594
29,"-1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",2790,-93,-731,28,27.66,-0.897,151,"66",9,9201,1299,66.786
30,"=","TINASHE","2 On f/Schoolboy Q",2265,-122,-1110,75,13.043,-0.559,136,"102",20,3927,419,21.823
31,"=","KIM CESARION","Undressed",2047,43,137,58,6.997,0.104,73,"123",29,2047,260,6.997
32,"=","FALL OUT BOY","Centuries",2033,39,346,-22,11.173,0.324,36,"12",31,2033,556,11.173
33,"=","KENDRICK LAMAR","i",1977,22,466,-53,13.298,-0.12,25,"59",33,1977,591,13.612
34,"=","DAVID GUETTA","Dangerous f/Sam Martin",1840,41,697,-75,10.049,0.093,17,"63",34,1840,1540,16.342
