"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13526,86,936,-116,92.755,0.697,65,"3",1,13526,2184,92.755
2,"=","DAVID GUETTA Without You f/Usher",13416,74,215,-20,84.409,0.399,94,"9",1,13416,1586,84.409
3,"=","LMFAO Sexy And I Know It",11574,49,916,-48,74.146,0.118,94,"2",3,11574,1530,74.146
4,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11246,-63,-1197,104,73.035,-0.769,153,"10",1,13951,1685,86.013
5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",9982,-53,-439,110,67.722,-0.886,143,"7",1,14127,1893,93.336
6,"=","ADELE Someone Like You",9354,-118,-1374,123,64.738,-0.395,114,"6",2,13563,2614,91.686
7,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",9284,-156,-972,12,55.501,-1.003,168,"18",4,11548,1097,70.438
8,"=","KATY PERRY The One That Got Away",8525,163,1025,13,55.968,1.188,53,"5",8,8525,1631,55.968
9,"=","BRUNO MARS It Will Rain",8294,100,711,-73,47.728,0.404,57,"1",8,8294,1337,47.728
10,"=","FLO RIDA Good Feeling",7735,95,849,-45,48.898,0.053,65,"4",10,7735,1207,48.898
11,"+1","JASON DERULO It Girl",6197,-21,-394,-8,28.036,-0.182,103,"31",10,6647,1048,29.647
12,"-1","DEV In The Dark",6185,-48,-419,121,45.479,-0.137,123,"58",8,8037,1224,51.486
13,"=","KELLY CLARKSON Mr. Know It All",6157,19,152,-41,32.977,-0.101,86,"28",13,6164,1093,33.078
14,"=","FOSTER THE PEOPLE Pumped Up Kicks",5669,-98,-743,39,32.196,-0.924,138,"15",3,12112,1356,70.246
15,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5219,96,749,-49,29.674,0.512,52,"8",15,5219,1264,29.674
16,"=","NICKI MINAJ Fly f/Rihanna",4998,42,58,11,27.08,0.265,72,"38",15,4998,987,27.303
17,"=","SELENA GOMEZ & THE SCENE Love You Like A...",4590,82,497,0,22.434,0.45,98,"43",17,4590,636,22.434
18,"=","LADY GAGA Marry The Night",3860,137,1101,-21,21.802,0.554,20,"68",18,3860,1570,21.802
19,"=","GAVIN DEGRAW Not Over You",3387,65,453,24,16.987,0.39,96,"21",19,3387,532,16.987
20,"=","DRAKE Headlines",3275,35,368,-45,24.312,0.338,44,"24",20,3275,754,24.312
21,"=","JESSIE J Domino",2979,41,291,-1,16.432,0.042,74,"44",21,2979,381,16.432
22,"=","RIHANNA You Da One",2850,47,826,-182,18.375,0.279,18,"--",20,3394,3394,36.963
23,"+1","LADY ANTEBELLUM Just A Kiss",2686,23,103,9,12.677,0.203,69,"39",23,2686,525,12.677
24,"-1","LADY GAGA You And I",2636,-55,-273,27,14.33,-0.209,112,"37",7,7824,1553,44.474
25,"+1","HOT CHELLE RAE I Like It Like That f/New...",2411,61,305,22,11,0.314,60,"41",25,2411,407,11
26,"-1","BREATHE CAROLINA Blackout",2402,21,318,-20,13.842,0.28,96,"61",25,2402,343,13.842
27,"=","J. COLE Workout",2325,46,385,-36,20.499,0.305,36,"23",27,2325,614,20.499
28,"+1","FRAY Heartbeat",2220,44,348,14,11.036,0.157,33,"124",28,2220,677,11.036
29,"-1","ALEXANDRA STAN Mr. Saxobeat",2187,-19,88,-7,21.379,-0.325,128,"86",18,4585,673,38.816
30,"=","OUTASIGHT Tonight Is The Night",1895,53,293,8,9.655,0.284,28,"97",30,1895,500,9.655
31,"=","JAY Z & KANYE WEST N***** In Paris",1700,11,206,-27,8.906,-0.057,23,"14",31,1700,581,8.963
32,"=","AVRIL LAVIGNE Wish You Were Here",1501,48,212,24,5.294,0.121,23,"115",32,1501,503,5.294
33,"=","PITBULL F/CHRIS BROWN International Love",1449,29,158,3,10.373,0.287,26,"59",33,1449,418,10.373
34,"=","NICKELBACK When We Stand Together",1213,-41,-284,-27,4.126,-0.089,58,"--",30,1615,457,5.4
35,"+1","ANDY GRAMMER Keep Your Head Up",1035,3,53,21,5.547,-0.04,156,"209",21,3215,355,13.959
36,"-1","BRITNEY SPEARS Criminal",1005,-98,-864,140,4.42,-0.24,69,"119",19,3422,669,17.372
37,"=","TAIO CRUZ Hangover f/Flo Rida",956,17,42,3,3.521,0.186,32,"270",37,956,194,3.521
38,"+2","ADELE Set Fire To The Rain",942,134,673,121,4.928,0.628,4,"33",38,942,673,4.928
39,"-1","WE THE KINGS Say You Like Me",911,27,121,15,2.117,0.071,71,"927",38,911,320,2.117
40,"+1","KARMIN Crash Your Party",835,32,177,19,4.32,0.049,16,"--",40,835,234,4.32
41,"-2","BEYONCE Countdown",810,-59,-302,-70,2.276,-0.187,45,"85",36,1162,255,3.747
42,"=","TIMBALAND Pass At Me f/Pitbull",799,20,102,-15,4.452,0.209,16,"280",42,799,319,4.452
43,"+1","JOJO Disaster",740,16,103,-10,1.413,0.04,16,"683",43,740,197,1.413
44,"-1","COLBIE CAILLAT Brighter Than The Sun",738,9,57,-3,2.161,-0.003,23,"95",43,738,119,2.164
45,"=","GYM CLASS HEROES Ass Back Home",654,19,235,-25,4.765,0.098,5,"568",45,654,260,4.765
46,"=","THE CAB Bad",627,1,-5,4,1.352,0.022,42,"690",45,655,106,1.352
47,"+1","BIG TIME RUSH Music Sounds Better With U",551,13,117,-24,1.915,0.004,2,"265",47,551,141,1.915
48,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",549,14,67,9,2.865,0.141,5,"--",48,549,194,2.865
49,"-2","DAUGHTRY Crawling Back To You",533,-12,-40,-21,1.651,-0.02,32,"--",46,573,134,1.681
50,"=","COLDPLAY Princess Of China",482,34,25,44,2.908,0.101,3,"117",50,486,105,3.128
