"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13372,125,1450,-75,87.03,0.667,76,"1",1,13372,1893,87.03
"2",2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",11628,-78,-162,-164,74.857,-1.244,89,"15",2,11835,1599,78.403
"3",3,"=","BRITNEY SPEARS I Wanna Go",10438,-225,-1513,-60,64.137,-1.024,101,"42",1,12853,1768,82.422
"4",4,"=","KATY PERRY Last Friday Night (T.G.I.F.)",9881,-292,-1551,-95,56.057,-1.663,118,"35",1,14935,2322,96.531
"5",5,"=","FOSTER THE PEOPLE Pumped Up Kicks",9810,162,994,78,59.693,0.807,71,"4",5,9810,1302,59.693
"6",6,"=","NICKI MINAJ Super Bass",9346,-206,-1083,-122,61.045,-1.309,135,"26",3,12009,1188,73.23
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9329,236,1160,84,54.718,1.405,86,"6",7,9329,1218,54.718
"8",8,"=","LMFAO Party Rock Anthem",8784,-126,-1087,54,58.85,-0.958,135,"7",1,14043,1859,94.193
"9",9,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",8266,79,604,-2,50.759,0.512,101,"11",9,8266,1017,50.759
"10",10,"=","RIHANNA Cheers (Drink To That)",8076,-8,354,-98,43.742,-0.2,57,"9",10,8084,1594,43.942
"11",11,"+1","ADELE Someone Like You",7880,287,1982,35,56.439,2.523,47,"2",11,7880,1982,56.439
"12",12,"-1","PITBULL Give Me Everything f/Ne-Yo",7783,-44,-86,-50,55.167,-0.768,135,"29",1,14233,1811,95.596
"13",13,"+1","LADY GAGA You And I",7013,51,383,20,40.014,0.606,45,"10",13,7013,1553,40.014
"14",14,"-1","ONEREPUBLIC Good Life",6806,-193,-832,-117,41.997,-0.714,135,"30",6,9571,978,57.364
"15",15,"=","DEV In The Dark",6182,95,813,-40,39.923,0.21,56,"14",15,6182,1224,39.923
"16",16,"=","HOT CHELLE RAE Tonight Tonight",5423,-116,-1269,91,28.037,-0.412,135,"22",5,10036,838,54.593
"17",17,"=","DAVID GUETTA Without You f/Usher",4951,126,1432,-124,31.856,0.884,27,"8",17,4951,1586,31.856
"18",18,"=","IYAZ Pretty Girls",4299,-137,-409,-90,18.73,-1.022,110,"48",17,4770,659,22.767
"19",19,"=","LIL WAYNE How To Love",4163,-110,-1074,111,29.667,-0.942,110,"16",9,8047,1328,45.275
"20",20,"=","JASON DERULO It Girl",4137,91,361,14,20.093,0.503,36,"12",19,4137,1048,20.093
"21",21,"=","THE SCRIPT Nothing",3552,-5,129,-62,16.897,-0.043,55,"37",21,3577,722,17.06
"22",22,"=","ALEXANDRA STAN Mr. Saxobeat",3448,52,446,57,26.81,0.332,61,"34",22,3448,567,26.81
"23",23,"=","LADY GAGA The Edge Of Glory",3196,-106,-445,-45,18.314,-0.526,135,"39",3,11672,2193,68.045
"24",24,"+2","KELLY CLARKSON Mr. Know It All",3078,132,973,10,17.078,0.652,19,"45",24,3078,1093,17.078
"25",25,"-1","KELLY ROWLAND Motivation f/Lil Wayne",2878,-78,56,-134,13.667,-0.285,80,"59",21,2998,415,15.279
"26",26,"+1","AFROJACK Take Over Control f/Eva Simons",2787,-7,-45,-15,22.135,-0.383,95,"57",25,2836,435,23.455
"27",27,"-2","THE BAND PERRY If I Die Young",2752,-197,-1059,-68,15.73,-1.04,135,"28",11,6052,768,32.555
"28",28,"=","ANDY GRAMMER Keep Your Head Up",2723,33,303,32,10.218,0.106,89,"78",25,2723,355,10.218
"29",29,"=","LMFAO Sexy And I Know It",2623,158,850,51,15.343,1.301,27,"5",29,2623,850,15.343
"30",30,"=","NEW BOYZ Better With The Lights Off",2154,74,296,74,7.427,0.258,49,"44",29,2154,423,7.427
"31",31,"=","PATRICK STUMP This City f/Lupe Fiasco",1525,29,337,-26,6.802,0.222,26,"191",31,1525,386,6.802
"32",32,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1316,46,271,-2,5.965,0.319,31,"41",32,1316,306,5.965
"33",33,"=","DJ KHALED I'm On One f/Drake, Rick Ross",1235,-3,109,-20,9.622,-0.301,37,"52",32,1238,297,10.079
"34",34,"=","MATT NATHANSON Faster",1163,2,52,4,3.786,-0.063,73,"120",32,1163,166,3.849
"35",35,"=","DEMI LOVATO Skyscraper",1122,17,154,-3,6.376,0.006,42,"--",35,1122,194,6.477
"36",36,"=","WIZ KHALIFA No Sleep",1079,-5,10,-13,3.267,0.043,40,"79",34,1084,246,3.907
"37",37,"+1","LLOYD Dedication To My Ex...",1010,39,299,4,4.268,0.166,20,"250",37,1010,299,4.268
"38",38,"-1","SWEDISH HOUSE MAFIA Save The World",969,-5,-26,-6,3.882,0.22,49,"197",36,1017,229,4.776
"39",39,"=","GAVIN DEGRAW Not Over You",830,41,100,36,2.596,0.116,29,"--",39,830,243,2.596
"40",40,"+2","BREATHE CAROLINA Blackout",573,11,58,13,1.045,0.061,29,"262",40,573,92,1.045
"41",41,"-1","SKYLAR GREY Invisible",573,-44,-105,-43,1.585,-0.073,35,"--",40,683,131,1.658
"42",42,"+3","JESSIE J Domino",565,50,300,12,2.434,0.1,7,"399",42,565,300,2.434
"43",43,"+1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",550,25,93,21,1.987,0.237,12,"109",43,550,126,1.987
"44",44,"-3","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",549,-43,-287,-23,2.751,-0.262,135,"--",12,5432,615,27.03
"45",45,"-2","KREAYSHAWN Gucci Gucci",541,-3,85,-16,2.482,-0.039,15,"67",43,546,112,2.568
"46",46,"=","NICKI MINAJ Fly f/Rihanna",516,75,245,65,2.821,0.598,5,"64",46,516,245,2.821
"47",47,"+1","WE THE KINGS Say You Like Me",450,30,320,3,1.042,0.057,4,"--",47,450,320,1.042
"48",48,"+1","BRITNEY SPEARS Criminal",435,76,355,42,3.407,0.325,2,"718",48,435,355,3.407
"49",49,"-2","TYGA Far Away f/Chris Richardson",431,7,19,7,1.027,0.04,12,"137",45,438,112,1.027
"50",50,"=","LADY ANTEBELLUM Just A Kiss",381,35,129,17,1.533,0.163,2,"--",50,381,129,1.533
