"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SELENA GOMEZ","Same Old Love",18269,"-70",-558,"-232",115.049,"-0.754",125,"18",1,18836,1774,120.08
2,"+1","ALESSIA CARA","Here",17525,"+133",872,"-157",107.789,"+1.699",183,"15",2,17525,1489,107.789
3,"-1","JUSTIN BIEBER","Sorry",17518,"-138",-1037,"-252",117.655,"-0.938",88,"5",1,19494,3902,127.324
4,"+1","JUSTIN BIEBER","Love Yourself",14311,"+337",3045,"-193",103.38,"+2.951",45,"1/99",4,14311,4103,103.38
5,"-1","THE WEEKND","In The Night",14031,"+6",932,"-393",82.852,"+0.386",67,"28",4,14031,3011,82.852
6,"=","ADELE","Hello",12502,"-237",-2211,"+60",90.965,"-0.944",87,"4",1,19167,4705,124.831
7,"=","TWENTY ONE PILOTS","Stressed Out",12287,"+259",2430,"-123",77.086,"+1.416",64,"2",7,12287,2702,77.086
8,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",11466,"-235",-1642,"-301",65.448,"-1.792",203,"19",5,13735,1275,83.171
9,"=","THE CHAINSMOKERS","Roses f/Rozes",11060,"+127",953,"-262",66.616,"+0.965",113,"6",8,11060,2023,66.616
10,"=","DAYA","Hide Away",8791,"+95",266,"-135",49.761,"+0.532",155,"14",10,8791,883,49.761
11,"=","DEMI LOVATO","Confident",8522,"-57",-376,"-155",44.226,"-0.172",109,"35",9,9049,1761,48.443
12,"=","ONE DIRECTION","Perfect",8333,"-8",-302,"-172",42.138,"+0.414",92,"22",10,8635,1211,42.552
13,"+1","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",7672,"+85",528,"-81",39.37,"+0.209",55,"13",13,7672,1989,39.37
14,"-1","ELLIE GOULDING","On My Mind",7548,"-220",-2992,"+81",51.392,"-1.833",123,"45",4,14332,3457,82.642
15,"=","ADELE","When We Were Young",6933,"+67",1039,"-313",34.592,"+0.115",33,"10",15,6933,1962,34.592
16,"=","DNCE","Cake By The Ocean",6642,"+85",915,"-162",33.888,"+1.060",110,"12",16,6642,1111,33.888
17,"=","DRAKE","Hotline Bling",5844,"-157",-1249,"-202",35.711,"-0.771",126,"21",2,16016,2377,99.499
18,"+3","TAYLOR SWIFT","Out Of The Woods",5159,"+315",2381,"-80",32.908,"+2.297",15,"52",18,5159,2806,32.908
19,"=","FLO RIDA","My House",5143,"+163",1145,"-90",28.213,"+1.397",91,"3",19,5143,1338,28.213
20,"=","CHARLIE PUTH","One Call Away",5016,"+74",437,"-92",22.371,"+0.307",70,"7",19,5016,819,22.371
21,"+2","FALL OUT BOY","Irresistible f/Demi Lovato",4184,"+72",89,"-27",17.218,"+0.280",82,"54",21,4184,560,17.218
22,"+2","SELENA GOMEZ","Hands To Myself",4055,"+92",1570,"-315",23.477,"+0.411",15,"11",22,4055,1952,23.477
23,"+2","JASON DERULO","Get Ugly",3793,"+144",536,"+90",16.356,"+0.890",36,"62",23,3793,1110,16.356
24,"+2","TORI KELLY","Hollow",3327,"+99",221,"+30",11.756,"+0.478",71,"109",24,3327,501,11.756
25,"+2","ROBIN SCHULZ","Sugar f/Francesco Yates",2922,"+73",416,"-76",15.766,"+0.323",52,"93",25,2922,492,15.766
26,"+3","TRAVI$ SCOTT","Antidote",2475,"+50",440,"-99",11.751,"+0.271",50,"32",26,2475,545,11.751
27,"+3","POST MALONE","White Iverson",2386,"-37",2,"-131",7.724,"-0.310",64,"27",27,2470,451,8.258
28,"+5","ELLIE GOULDING","Something In The Way You Move",2131,"+261",1318,"+83",13.844,"+1.699",10,"271",28,2131,1318,13.844
29,"-1","GWEN STEFANI","Used To Love You",2057,"-398",-2482,"-380",7.122,"-2.023",81,"97",19,5224,1038,22.087
30,"+1","RACHEL PLATTEN","Stand By You",2048,"+55",278,"+39",9.891,"+0.378",80,"17",30,2048,278,9.891
31,"+1","CHRIS BROWN","Zero",1867,"-13",-261,"-70",6.647,"-0.393",83,"250",31,2128,391,9.008
32,"+3","R. CITY","Make Up f/Chloe Angelides",1857,"+69",152,"+32",9.447,"+0.558",43,"159",32,1857,348,9.56
33,"+1","DAVID GUETTA","Bang My Head f/Sia",1838,"+39",189,"-43",10.212,"+0.318",39,"218",33,1838,379,10.212
34,"+3","BORNS","Electric Love",1573,"+23",124,"-1",4.268,"+0.102",50,"55",34,1573,225,4.273
35,"+1","X AMBASSADORS","Renegades",1559,"-81",-238,"-124",7.663,"-0.521",161,"61",8,9986,1573,48.866
36,"+2","DIPLO & SLEEPY TOM","Be Right There",1541,"+29",15,"+22",10.101,"+0.132",56,"223",36,1570,207,10.721
37,"+4","G-EAZY","Me Myself And I f/Bebe Rexha",1511,"+124",768,"+21",9.494,"+0.668",11,"8",37,1511,768,9.494
38,"+2","JUSTIN TIMBERLAKE","Drink You Away",1422,"+21",190,"-2",5.593,"+0.025",31,"100",38,1422,390,5.593
39,"+3","FETTY WAP","679 f/Remy Boyz...",1339,"-17",-178,"-42",6.828,"-0.141",134,"31",19,5210,769,28.742
40,"-1","HALSEY","New Americana",1202,"-215",-1395,"-284",2.954,"-0.754",113,"113",25,3060,537,9.352
41,"+3","ANDY GRAMMER","Good To Be Alive (Hallelujah)",994,"-26",-171,"-23",2.654,"+0.028",97,"44",41,1261,177,3.294
42,"+5","SHAWN HOOK","Sound Of Your Heart",950,"+65",444,"-13",2.165,"+0.228",8,"949",42,950,576,2.165
43,"+3","ADAM LAMBERT","Another Lonely Night",873,"-25",-84,"-38",1.865,"-0.096",41,"--",43,962,129,2.993
44,"+4","DAWIN","Dessert",845,"+3",-6,"+18",3.681,"+0.060",56,"51",44,989,118,4.548
45,"+4","TROYE SIVAN","Youth",839,"+1",199,"-67",2.388,"-0.095",15,"286",45,839,301,2.483
46,"+4","MIKE POSNER","I Took A Pill In Ibiza",757,"+85",351,"+60",6.212,"+0.467",3,"60",46,757,351,6.212
47,"--","DJ SNAKE","Middle f/Bipolar Sunshine",634,"--",284,"--",7.249,"--",1,"96",47,634,284,7.249
48,"--","PITBULL","El Taxi f/Sensato & O. Garcia",625,"--",168,"--",4.821,"--",3,"356",48,625,219,4.821
49,"--","COLDPLAY","Adventure Of A Lifetime",486,"--",-13,"--",2.344,"--",9,"41",48,507,29,2.836
50,"--","LUKAS GRAHAM","7 Years",485,"--",342,"--",1.55,"--",1,"77",50,485,342,1.55
