"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",13248,"+118",1476,"-95",88.243,"+1.147",76,"5",1,13248,1593,88.243
2,"=","PINK","Blow Me (One Last Ki...",12747,"+41",372,"-8",88.164,"+0.741",90,"20",1,12747,2737,88.164
3,"=","JUSTIN BIEBER","As Long As You Love ...",10988,"+150",840,"+6",77.859,"+0.834",89,"12",3,10988,1300,77.859
4,"+2","OWL CITY & CARLY RAE...","Good Time",10499,"+59",564,"-40",68.875,"-0.090",98,"14",4,10499,1961,69.602
5,"-1","NEON TREES","Everybody Talks",10404,"-131",-337,"-126",62.367,"-0.756",176,"26",3,10891,1632,66.269
6,"-1","FLO RIDA","Whistle",10181,"-344",-1034,"-290",59.928,"-1.810",119,"11",1,12179,1412,76.089
7,"=","TAYLOR SWIFT","We Are Never Ever Ge...",9447,"+142",716,"+64",68.605,"+1.352",49,"6",7,9447,4592,68.605
8,"=","FUN.","Some Nights",9252,"+127",734,"+18",60.061,"+0.876",114,"8",8,9252,1295,60.061
9,"=","ALEX CLARE","Too Close",8040,"+121",694,"+86",51.402,"+0.570",126,"10",9,8040,1328,51.402
10,"=","ELLIE GOULDING","Lights",7576,"-156",-834,"-14",56.787,"-1.496",235,"49",1,13999,1482,101.262
11,"=","NICKI MINAJ","Pound The Alarm",6510,"-21",-22,"+2",39.311,"-0.970",78,"34",11,6583,1036,45.522
12,"=","KATY PERRY","Wide Awake",6318,"-106",-817,"+43",41.897,"-0.751",133,"42",1,14124,2824,100.029
13,"=","CHRIS BROWN","Don't Wake Me Up",6119,"+83",564,"+17",47.819,"+0.031",107,"22",13,6119,982,47.819
14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",5078,"+42",448,"-37",32.36,"+0.022",34,"13",14,5078,1803,32.36
15,"=","PSY","Gangnam Style",4832,"+111",1212,"-135",36.95,"+0.893",23,"3",15,4832,1695,36.95
16,"=","KARMIN","Hello",4456,"-35",124,"-37",23.34,"-0.376",56,"50",16,4491,1012,25.698
17,"=","NE-YO","Let Me Love You",4422,"+98",763,"+29",35.04,"+1.361",54,"24",17,4422,763,35.04
18,"=","TRAIN","50 Ways To Say Goodb...",3848,"+73",257,"+88",20.686,"+0.345",59,"16",17,3848,717,20.686
19,"+1","KE$HA","Die Young",3844,"+508",3842,"+506",36.112,"+4.216",7,"4",19,3844,3842,36.112
20,"-1","DAVID GUETTA","I Can Only Imagine f...",3478,"+1",159,"-73",19.354,"-0.441",65,"65",19,3478,589,21.757
21,"=","CHRISTINA AGUILERA","Your Body",3251,"+56",774,"-275",18.693,"+0.289",18,"33",21,3251,2059,18.79
22,"+1","ONE DIRECTION","Live While We're You...",3247,"+250",1746,"+5",21.376,"+1.472",12,"1",22,3247,2151,21.376
23,"-1","USHER","Numb",3112,"+16",495,"-155",17.127,"+0.108",30,"137",22,3112,1028,17.127
24,"=","CHER LLOYD","Want U Back",2614,"-133",-690,"-43",14.912,"-0.682",143,"31",9,8069,1103,45.503
25,"=","LINKIN PARK","Burn It Down",2566,"-2",76,"+36",11.969,"+0.026",118,"79",23,2574,475,11.969
26,"+1","RIHANNA","Diamonds",2386,"+373",2386,"+373",26.208,"+2.819",6,"9",26,2386,2386,26.208
27,"-1","ONEREPUBLIC","Feel Again",2117,"+38",67,"+55",10.129,"+0.059",26,"44",26,2117,813,10.129
28,"=","PHILLIP PHILLIPS","Home",1984,"+47",227,"+13",12.058,"+0.286",83,"15",28,1984,311,12.058
29,"=","CONOR MAYNARD","Vegas Girl",1744,"-46",-126,"-54",8.13,"-0.291",66,"109",27,1870,280,8.839
30,"+1","ED SHEERAN","The A Team",1496,"+42",178,"+32",11.043,"+0.527",44,"30",30,1496,231,11.043
31,"+1","TREY SONGZ","2 Reasons f/T.I.",1411,"+26",116,"+24",8.246,"+0.253",44,"87",31,1411,243,8.246
32,"-2","OLLY MURS","Heart Skips A Beat",1348,"-193",-958,"-166",6.301,"-1.060",81,"78",25,2416,401,13.274
33,"=","RITA ORA","R.I.P. f/Tinie Tempa...",1255,"+5",146,"-22",5.041,"-0.076",30,"162",33,1255,352,5.117
