"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","Locked Out Of Hea...",15086,"-228",-844,"-366",120.663,"-0.924",107,"6",1,15928,2790,124.488
"2",2,"=","LUMINEERS","Ho Hey",13542,"+45",96,"-242",99.63,"-0.107",122,"5",2,13545,1921,101.636
"3",3,"=","TAYLOR SWIFT","I Knew You Were T...",12914,"+279",1538,"-112",97.386,"+2.762",58,"3",3,12914,2452,97.386
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",12089,"+124",901,"-169",83.971,"+0.890",90,"10",4,12089,1998,83.971
"5",5,"=","FLO RIDA","I Cry",10896,"-83",-298,"-164",83.148,"-1.010",123,"17",4,11195,1268,84.885
"6",6,"=","RIHANNA","Diamonds",9917,"-266",-1797,"-132",75.453,"-1.913",112,"20",2,13317,2812,96.67
"7",7,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",8850,"+181",421,"+137",67.687,"+1.239",129,"7",7,8850,1312,67.687
"8",8,"=","PINK","Try",8772,"+112",281,"-4",56.927,"+0.693",80,"13",8,8772,1515,56.927
"9",9,"=","ED SHEERAN","The A Team",8314,"-18",-28,"-99",54.131,"-0.417",150,"34",9,8381,1183,56.912
"10",10,"=","MAROON 5","One More Night",8123,"-120",-928,"-125",59.127,"-1.067",182,"37",1,15401,1593,119.954
"11",11,"=","KE$HA","Die Young",7066,"-98",-876,"+72",60.631,"-2.347",113,"39",1,15607,3842,121.911
"12",12,"=","WILL.I.AM & BRITN...","Scream And Shout",6860,"+110",724,"-17",56.886,"+1.452",52,"4",12,6860,1543,56.886
"13",13,"=","ALICIA KEYS","Girl On Fire",6658,"+110",645,"+11",46.935,"+0.223",85,"22/95",13,6658,1171,47.134
"14",14,"=","PITBULL","Don't Stop The Pa...",6210,"+42",330,"-50",41.893,"+0.591",101,"8",14,6210,675,41.893
"15",15,"=","CALVIN HARRIS","Sweet Nothing f/F...",5439,"+50",359,"+26",45.146,"+0.284",62,"11",15,5439,875,45.146
"16",16,"=","MAROON 5","Daylight",5355,"+48",442,"-40",35.578,"+0.579",54,"12",16,5355,1101,35.578
"17",17,"=","KE$HA","C'mon",5144,"+106",1169,"-133",39.979,"+0.492",31,"35",17,5144,1547,39.979
"18",18,"=","ONE DIRECTION","Little Things",5104,"+77",70,"+49",29.492,"+0.193",59,"42",17,5105,1166,29.586
"19",19,"+1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",4721,"+197",1335,"+28",40.423,"+1.916",59,"2",19,4721,1389,40.423
"20",20,"-1","KELLY CLARKSON","Catch My Breath",4681,"+41",222,"-66",30.495,"+0.301",82,"19",18,4681,767,30.495
"21",21,"=","THE SCRIPT","Hall Of Fame f/wi...",4353,"-41",146,"-86",22.48,"-0.326",122,"14",18,4394,493,22.806
"22",22,"=","IMAGINE DRAGONS","It's Time",4194,"+36",144,"-2",28.004,"+0.458",115,"15",22,4194,833,28.004
"23",23,"=","LUDACRIS F/USHER/...","Rest Of My Life",3163,"-69",109,"-135",22.811,"-0.654",65,"96",23,3244,615,24.425
"24",24,"+2","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",2704,"+680",2704,"+680",27.807,"+6.469",2,"1",24,2704,2704,27.807
"25",25,"-1","HUNTER HAYES","Wanted",2554,"-11",38,"-58",13.632,"-0.017",94,"30",24,2569,368,13.699
"26",26,"-1","CHRIS WALLACE","Remember When (Pu...",2095,"+32",91,"+24",11.566,"+0.241",157,"156",25,2095,252,11.566
"27",27,"=","NICKI MINAJ","Va Va Voom",1874,"-93",-687,"+52",14.507,"-0.452",89,"88",12,6322,1566,45.452
"28",28,"=","OF MONSTERS AND M...","Little Talks",1793,"+19",143,"-12",10.021,"+0.147",59,"27",27,1793,349,10.021
"29",29,"=","THE READY SET","Give Me Your Hand",1542,"+14",56,"+5",5.455,"+0.037",80,"234",28,1542,324,5.631
"30",30,"=","OLLY MURS","Troublemaker f/Fl...",1486,"+49",393,"+4",8.356,"-0.040",30,"93",29,1486,459,8.475
"31",31,"=","CONOR MAYNARD","Turn Around f/Ne-...",1271,"-7",191,"-40",4.123,"-0.048",70,"255",30,1278,281,4.171
"32",32,"=","JONN HART","Who Booty f/Frenc...",1248,"+34",249,"+25",5.409,"+0.114",44,"129",31,1248,252,5.409
"33",33,"=","ONEREPUBLIC","Feel Again",948,"-2",-208,"+56",7.98,"+0.119",132,"59",18,4153,813,25.014
"34",34,"+1","MUMFORD & SONS","I Will Wait",803,"+49",192,"+15",8.484,"+0.268",11,"43",34,803,474,8.484
"35",35,"-1","MIGUEL","Adorn",740,"-15",-111,"-4",4.944,"-0.024",94,"149",33,1329,248,9.94
"36",36,"=","BRITT NICOLE","Gold",679,"+9",93,"-9",2.248,"+0.018",31,"--",35,679,179,2.248
"37",37,"=","PSY","Gangnam Style",612,"-21",-268,"+100",3.758,"-0.154",129,"18",10,7746,1695,59.817
"38",38,"=","50 CENT","My Life f/Eminem ...",526,"-9",-35,"-5",1.172,"-0.017",27,"178",37,564,215,1.427
"39",39,"=","NEON TREES","Lessons In Love (...",512,"-7",29,"-15",1.757,"-0.068",38,"--",38,519,87,1.865
"40",40,"=","C. AGUILERA & B. ...","Just A Fool",502,"-4",20,"-20",2.239,"-0.035",28,"--",39,510,106,2.295
"41",41,"+1","PITBULL","Feel This Moment",456,"+18",158,"+3",4.894,"+0.049",10,"254",41,456,158,4.894
"42",42,"-1","THE CAB","Endlessly",444,"+2",-13,"-15",1.273,"-0.008",50,"--",40,457,52,1.321
"43",43,"=","MUSE","Madness",430,"+8",47,"+13",0.992,"+0.017",32,"87",42,430,81,1.078
"44",44,"=","OWL CITY","Shooting Star",350,"-2",-49,"+2",1.016,"-0.083",35,"--",43,404,89,1.77
"45",45,"=","FUN.","Carry On",336,"+9",57,"-7",1.891,"+0.044",8,"119",45,336,93,1.891
"46",46,"=","KANYE WEST","Clique f/Big Sean...",320,"-4",7,"+5",1.612,"+0.084",48,"50",44,466,94,3.286
"47",47,"=","SECRET STATE","Biggest Mistake",311,"-1",8,"+4",0.614,"+0.003",15,"--",47,314,32,0.626
"48",48,"=","CAMRYN","Now Or Never",311,"+2",0,"-8",0.443,"-0.008",10,"--",46,324,60,0.459
"49",49,"--","BRUNO MARS","When I Was Your M...",296,"--",203,"--",3.089,"--",1,"57",49,296,203,3.089
"50",50,"=","SKYLAR GREY","C'mon Let Me Ride...",284,"+26",109,"+24",1.058,"+0.084",3,"--",49,284,109,1.058
