"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",18111,-17,499,-125,108.966,0.014,118,"18",1,18128,2026,108.966
"2",2,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",17393,211,1547,106,99.816,1.785,75,"25/46",2,17393,4663,99.816
"3",3,"=","THE WEEKND","Can't Feel My Face",16260,-273,-1970,-129,104.345,-0.665,89,"2",1,18773,4549,114.623
"4",4,"=","DEMI LOVATO","Cool For The Summer",13682,166,860,-27,73.551,1.092,66,"14",4,13682,4704,73.551
"5",5,"+1","ED SHEERAN","Photograph",12026,93,724,-32,79.169,0.051,113,"22",5,12026,1171,79.169
"6",6,"-1","OMI","Cheerleader",11991,-302,-2589,126,75.637,-1.928,126,"63",1,18752,2755,109.867
"7",7,"=","R. CITY","Locked Away f/Adam Levine",11909,189,1677,-101,74.921,0.993,57,"5",7,11909,2124,74.921
"8",8,"+1","FALL OUT BOY","Uma Thurman",10615,218,1330,188,57.033,0.611,138,"23",8,10615,1330,57.033
"9",9,"-1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",10365,-291,-1645,-182,64.467,-1.25,147,"12",5,12189,1280,76.227
"10",10,"=","RACHEL PLATTEN","Fight Song",9825,-186,-537,-169,44.364,-1.053,110,"8",8,10402,1603,52.805
"11",11,"=","TAYLOR SWIFT","Bad Blood",8052,-272,-2007,86,45.47,-1.156,110,"59/68",1,19566,6848,120.08
"12",12,"=","ONE DIRECTION","Drag Me Down",6982,135,754,87,34.021,0.766,36,"15",12,6982,3358,34.021
"13",13,"+1","5 SECONDS OF SUMMER","She's Kinda Hot",6312,-36,-61,-75,26.985,-0.244,50,"48",13,6392,3244,28.242
"14",14,"-1","ZEDD","Beautiful Now f/Jon Bellion",6258,-104,-227,-135,28.495,-0.732,100,"93",12,6485,915,29.773
"15",15,"+1","THE WEEKND","The Hills",6082,280,1971,83,42.653,1.593,34,"3/95",15,6082,1971,42.653
"16",16,"+1","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",5909,112,722,49,29.688,0.572,80,"10",15,5909,722,29.688
"17",17,"+1","SHAWN MENDES","Stitches",5670,191,1010,111,35.216,0.897,106,"7",17,5670,1010,35.216
"18",18,"+1","JASON DERULO","Cheyenne",5184,-32,-141,-19,21.022,-0.196,65,"96",16,5338,1150,22.966
"19",19,"+1","HAILEE STEINFELD","Love Myself",5178,83,417,48,28.511,0.814,25,"19",18,5178,2308,28.511
"20",20,"-5","JUSTIN BIEBER","What Do You Mean?",5093,-807,3446,-2454,35.474,-9.488,8,"1",15,5900,5900,44.962
"21",21,"+1","TAYLOR SWIFT","Wildest Dreams",4933,386,3475,-56,29.748,2.658,9,"4",21,4933,3531,29.748
"22",22,"-1","FLO RIDA","I Don't Like It, I Love It",4819,-102,25,-145,19.658,-0.639,97,"44",17,4921,667,21.143
"23",23,"=","ADAM LAMBERT","Ghost Town",4005,34,137,66,18.528,0.495,125,"113",22,4010,661,18.528
"24",24,"+2","MACKLEMORE & RYAN LEWIS","Downtown",3585,301,1993,-40,23.28,1.727,9,"9",24,3957,3957,30.301
"25",25,"-1","SILENTO","Watch Me",3461,-203,-1199,-119,14.92,-0.633,83,"6",18,4939,832,21.988
"26",26,"-1","TORI KELLY","Should've Been Us",3151,-188,-2029,82,12.628,-0.567,94,"26",15,5839,919,23.381
"27",27,"=","LITTLE MIX","Black Magic",3099,-43,-82,-42,10.716,-0.117,50,"65",24,3222,673,11.213
"28",28,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2796,29,118,-15,17.377,0.39,41,"33",27,2796,614,17.377
"29",29,"=","AFROJACK","SUMMERTHING! f/Mike Taylor",2659,-53,-234,-49,11.257,-0.192,62,"224",25,2897,444,13.467
"30",30,"=","NICK JONAS","Levels",2646,167,1129,168,15.262,1.024,13,"36",30,2646,1484,15.262
"31",31,"=","ALESSIA CARA","Here",2247,13,307,-32,9.62,-0.022,48,"45",29,2247,370,9.642
"32",32,"=","DISCLOSURE","Omen f/Sam Smith",2200,23,281,-13,9.413,0.154,34,"115",30,2200,664,10.122
"33",33,"=","ELLE KING","Ex's and Oh's",1683,37,234,-7,8.971,0.106,22,"20",33,1683,403,8.971
"34",34,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",1601,36,124,56,8.022,-0.046,32,"127",33,1601,399,8.068
"35",35,"=","ROBIN THICKE","Back Together f/Nicki Minaj",1571,42,418,-9,4.068,0.149,19,"529",35,1571,460,4.068
"36",36,"=","X AMBASSADORS","Renegades",1570,66,290,43,10.068,0.45,26,"38",36,1570,290,10.068
"37",37,"+1","KYGO","Firestone f/Conrad",1462,22,90,7,10.804,0.121,31,"144",36,1462,264,11.216
"38",38,"-1","JESS GLYNNE","Hold My Hand",1456,4,108,-2,6.511,0.066,57,"78",36,1456,254,6.511
"39",39,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",1395,8,85,5,4.954,0.015,68,"30",35,1395,431,4.954
"40",40,"+1","DAYA","Hide Away",1339,3,87,-15,3.064,-0.011,20,"82",40,1339,393,3.075
"41",41,"-1","OMARION","Post To Be f/Chris Brown&Jhene",1275,-64,-554,65,7.656,0.019,104,"134",19,4384,598,26.51
"42",42,"=","MACKLEMORE & RYAN LEWIS","Growing Up f/Ed Sheeran",1255,19,-94,66,9.429,0.006,25,"--",34,1455,851,11.781
