"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ROBIN THICKE","Blurred Lines f/P...",14694,"+254",2544,"+67",96.275,"+0.977",60,"1",1,14694,2544,96.275
2,"=","SELENA GOMEZ","Come & Get It",13916,"-116",-617,"-165",82.406,"-0.710",90,"10",1,14547,2034,86.045
3,"=","DAFT PUNK","Get Lucky",13862,"+63",825,"-32",91.551,"+0.612",77,"4",3,13862,2173,91.551
4,"=","IMAGINE DRAGONS","Radioactive",13268,"+95",1249,"-160",80.757,"+0.220",86,"3",4,13268,2069,80.757
5,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",12609,"-353",-1791,"-309",86.402,"-1.633",116,"5",1,16503,2448,112.279
6,"=","JUSTIN TIMBERLAKE","Mirrors",10972,"-98",-918,"+14",79.69,"-1.732",108,"14",1,16201,3114,111.865
7,"=","FLORIDA-GEORGIA L...","Cruise",10052,"+2",-116,"+23",50.582,"+0.052",104,"6/23",6,10190,1411,52.727
8,"=","JASON DERULO","The Other Side",9695,"+28",730,"-100",59.887,"-0.016",80,"20",8,9695,2399,59.903
9,"=","ZEDD","Clarity f/Foxes",9547,"+109",778,"+69",70.89,"+1.107",113,"12",9,9547,1183,70.89
10,"=","ICONA POP","I Love It f/Charl...",9310,"-103",-1473,"+315",64.231,"-0.786",150,"28",2,14326,1359,93.264
11,"=","BRUNO MARS","Treasure",8680,"+119",209,"+179",54.191,"+0.667",58,"9/40",11,8680,2114,54.191
12,"+1","MAROON 5","Love Somebody",7678,"+51",1119,"-29",49.172,"+0.774",54,"11",12,7678,1161,49.172
13,"+1","CALVIN HARRIS F/E...","I Need Your Love",7520,"+62",620,"-7",53.379,"-0.197",94,"22",13,7520,1386,53.576
14,"+2","ANNA KENDRICK","Cups (Pitch Perfe...",5959,"+24",415,"-75",39.749,"+0.372",102,"8",14,5959,902,39.749
15,"=","PINK","Just Give Me A Re...",5842,"-101",-1206,"+191",40.008,"-0.724",138,"15",1,15624,1949,106.133
16,"+1","ARIANA GRANDE","The Way f/Mac Mil...",5224,"-124",-978,"+71",26.382,"-0.922",99,"21",11,7681,1373,40.497
17,"+2","MACKLEMORE & RYAN...","Same Love f/Mary ...",5165,"+251",1420,"+128",37.821,"+1.080",45,"7",17,5165,1420,37.821
18,"=","CAPITAL CITIES","Safe And Sound",5096,"+92",821,"-86",32.269,"+1.056",78,"18",18,5096,1083,32.269
19,"+2","MILEY CYRUS","We Can't Stop",4663,"+126",1180,"-78",26.854,"+0.987",33,"2",19,4663,1276,26.854
20,"=","MARIAH CAREY","#Beautiful f/Migu...",4568,"-183",-1229,"-71",22.867,"-1.646",63,"24/92",14,6467,3429,35.886
21,"+1","RIHANNA","Right Now f/David...",4336,"+148",557,"+7",27.983,"+1.091",43,"84",21,4336,1144,27.983
22,"+1","KE$HA","Crazy Kids",3635,"+47",299,"+64",17.803,"+0.200",67,"46",22,3635,529,17.923
23,"+1","BRITNEY SPEARS","Ooh La La",3605,"+55",340,"-57",21.065,"+0.716",21,"120",23,3605,2895,27.844
24,"+2","AUSTIN MAHONE","What About Love",3361,"+12",510,"-125",19.315,"-0.262",29,"77",24,3361,982,19.577
25,"=","DEMI LOVATO","Heart Attack",3359,"-157",-1028,"-29",22.929,"-1.031",130,"53",4,12179,2482,74.905
26,"+1","ED SHEERAN","Lego House",2715,"-55",-674,"+22",13.46,"+0.070",120,"65",20,3897,788,21.532
27,"+1","NIKKI WILLIAMS","Glowing",2633,"+15",122,"-15",16.812,"+0.160",92,"118",26,2633,309,16.812
28,"+1","EMBLEM3","Chloe (You're The...",2117,"+31",167,"-77",7.305,"+0.168",71,"76",28,2117,382,7.305
29,"+1","PHILLIP PHILLIPS","Gone, Gone, Gone",1915,"+24",400,"-37",9.782,"+0.093",41,"27",29,1915,444,9.782
30,"+1","LABRINTH","Beneath Your Beau...",1693,"-17",34,"-31",8.169,"-0.061",52,"63",30,1780,362,9.135
31,"+1","JAY Z","Holy Grail f/Just...",1659,"+68",1659,"+68",15.661,"+0.660",4,"--",31,1659,1659,15.661
32,"+1","SEAN KINGSTON","Beat It f/Chris B...",1452,"-19",-18,"-30",4.902,"+0.021",56,"88",32,1484,303,4.902
33,"+1","PARAMORE","Still Into You",1421,"+13",215,"+7",6.191,"+0.168",60,"116",33,1421,215,6.191
34,"+1","J. COLE","Power Trip f/Migu...",1401,"+8",9,"-3",4.44,"+0.172",50,"--",33,1431,241,4.44
35,"+1","DAVID GUETTA","Play Hard f/Ne-Yo...",1389,"+23",218,"+9",6.756,"+0.159",30,"78",35,1389,368,6.756
36,"+1","AWOLNATION","Sail",1270,"+23",283,"-10",5.142,"+0.120",46,"30",36,1270,299,5.142
37,"+1","KELLY CLARKSON","People Like Us",1169,"-28",-258,"+39",6.033,"-0.141",72,"59",29,1843,571,8.278
38,"+1","PITBULL","Outta Nowhere f/D...",1101,"+72",288,"-6",7.983,"+0.759",22,"--",38,1101,372,7.983
39,"+1","KARMIN","Acapella",985,"+12",220,"-44",3.943,"+0.000",15,"--",39,985,376,3.943
40,"+2","MAJOR LAZER","Bubble Butt f/Bru...",821,"+12",0,"+5",3.45,"+0.103",29,"66",40,826,300,3.962
41,"+4","TEGAN & SARA","Closer",697,"+12",109,"-6",1.678,"+0.061",22,"--",41,697,154,1.678
42,"+6","LANA DEL REY","Summertime Sadnes...",639,"+82",462,"+65",5.2,"+0.325",5,"142",42,639,462,5.2
43,"+4","NEIGHBOURHOOD","Sweater Weather",579,"+20",151,"-1",1.378,"+0.084",9,"108",43,579,196,1.378
44,"+2","TIMEFLIES","I Choose U",579,"-2",45,"-13",3.191,"+0.086",20,"236",44,581,156,3.191
45,"+4","WALE","Bad f/Tiara Thoma...",548,"+3",100,"-4",1.022,"-0.013",15,"158",45,548,142,1.137
46,"+4","JONAS BROTHERS","First Time",545,"+68",404,"+50",1.486,"+0.160",2,"--",46,545,404,1.486
47,"--","SAMMY ADAMS","L.A. Story f/Mike...",491,"--",58,"--",1.388,"--",8,"--",47,491,89,1.966
48,"--","TWENTY ONE PILOTS","Holding On To You",361,"--",60,"--",0.625,"--",4,"--",48,361,70,0.632
49,"--","ARMIN VAN BUUREN","This Is What It F...",360,"--",116,"--",2.528,"--",1,"303",49,360,116,2.528
50,"--","BONNIE MCKEE","American Girl",348,"--",309,"--",3.293,"--",1,"--",50,348,309,3.293
