"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",17178,-187,173,-104,115.439,-0.674,78,"5",1,18014,3248,118.647
"2",2,"=","NICK JONAS","Jealous",15970,23,1428,-120,97.356,0.326,125,"19",2,15970,1846,97.356
"3",3,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",15619,99,1653,31,93.03,-0.072,99,"25",3,15619,1751,93.102
"4",4,"=","SAM SMITH","I'm Not The Only One",14572,47,2007,-104,87.452,0.165,111,"17",4,14572,2111,87.452
"5",5,"=","MARK RONSON","Uptown Funk f/Bruno Mars",13023,548,2994,419,83.21,3.983,65,"1",5,13023,2994,83.21
"6",6,"=","HOZIER","Take Me To Church",12357,286,2004,222,78.148,1.433,93,"6",5,12357,2004,78.148
"7",7,"=","SELENA GOMEZ","The Heart Wants What It Wants",10430,20,1319,-28,66.333,-0.159,69,"18",7,10430,2058,66.492
"8",8,"=","MAROON 5","Animals",9828,-430,-1086,-263,67.488,-3.483,113,"30",1,17381,3186,114.705
"9",9,"=","MEGHAN TRAINOR","Lips Are Movin",9478,121,1265,36,53.704,1.097,86,"3",9,9478,1423,53.704
"10",10,"=","MR PROBZ","Waves",8915,-334,-1202,-134,63.207,-1.864,185,"52",5,12307,1264,83.219
"11",11,"+1","ED SHEERAN","Thinking Out Loud",7940,489,3235,342,55.852,3.208,38,"2",11,7940,3235,55.852
"12",12,"-1","CALVIN HARRIS","Blame f/John Newman",7802,-415,-2500,-127,56.508,-1.789,128,"89",3,13993,1988,88.09
"13",13,"=","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",7634,197,1852,75,48.466,0.261,37,"26/87",12,7634,2403,48.466
"14",14,"=","ALESSO","Heroes",6917,41,403,102,43.483,-0.256,128,"38",12,7022,896,44.035
"15",15,"=","ELLA HENDERSON","Ghost",5629,133,1207,96,25.192,0.722,125,"11",15,5629,1207,25.192
"16",16,"=","FALL OUT BOY","Centuries",5391,124,651,152,25.353,0.874,119,"7",15,5391,679,25.353
"17",17,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",5131,159,1413,34,39.414,0.531,73,"55",17,5131,1413,39.414
"18",18,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",4794,145,1306,83,28.111,0.203,41,"65",18,4794,1306,28.111
"19",19,"=","PITBULL","Time Of Our Lives f/Ne-Yo",4715,143,1390,43,26.543,1.052,47,"31",19,4715,1390,26.543
"20",20,"=","ONEREPUBLIC","I Lived",4622,94,1083,11,21.706,-0.079,61,"15",20,4622,1083,21.785
"21",21,"=","FIFTH HARMONY","Sledgehammer",4555,60,794,20,20.035,0.315,60,"36",19,4555,800,20.035
"22",22,"=","ONE DIRECTION","Night Changes",4098,-28,312,-52,16.131,0.441,60,"35",19,4133,1221,16.131
"23",23,"=","IGGY AZALEA","Beg For It f/MØ",2740,-416,-2310,-182,14.488,-2.072,82,"68",11,7303,2920,38.689
"24",24,"=","I LOVE MAKONNEN","Tuesday f/Drake",2731,94,476,69,10.822,0.51,55,"59",24,2731,476,10.822
"25",25,"=","CALVIN HARRIS","Outside f/Ellie Goulding",2264,69,1181,-90,13.462,0.178,25,"71",25,2264,1271,13.462
"26",26,"=","HOODIE ALLEN","All About It f/Ed Sheeran",2158,4,296,-32,9.582,-0.08,51,"81",26,2158,444,9.662
"27",27,"+1","BIG SEAN","I Don't F**k With You f/E-40",2001,-12,135,-15,10.455,0.138,66,"230",27,2022,340,10.455
"28",28,"+3","USHER","I Don't Mind f/Juicy J",1920,111,710,66,13.958,0.435,38,"24",28,1920,710,13.958
"29",29,"=","VANCE JOY","Riptide",1907,15,186,9,8.595,-0.038,78,"34",29,1920,255,8.945
"30",30,"-3","NICO & VINZ","In Your Arms",1845,-171,-1133,-51,7.277,-0.886,112,"182",20,3920,1121,18.903
"31",31,"-1","MILKY CHANCE","Stolen Dance",1787,-28,-12,1,10.93,-0.172,81,"51",30,1959,256,11.849
"32",32,"=","5 SECONDS OF SUMMER","What I Like About You",1779,28,284,1,5.749,-0.01,35,"731",31,1779,400,5.759
"33",33,"+4","TAYLOR SWIFT","Style",1550,254,1177,206,12.687,2.249,9,"23",33,1550,1177,12.687
"34",34,"+2","BECKY G","Can't Stop Dancin'",1355,26,302,-14,4.736,0.044,50,"171",34,1355,431,4.736
"35",35,"-2","EDEN XO","Too Cool To Dance",1353,-88,-318,-58,4.256,-0.417,73,"1235",31,1936,410,6.7
"36",36,"-2","DAVID GUETTA","Dangerous f/Sam Martin",1284,-80,-880,19,8.007,-0.545,100,"95",22,3486,1540,19.376
"37",37,"-2","CHARLI XCX","Break The Rules",1188,-166,-772,-127,3.536,-0.261,105,"270",24,2872,609,10.469
"38",38,"=","JASON DERULO","Trumpets",1093,-33,-349,-3,7.143,-0.082,142,"83",9,8686,1238,46.628
"39",39,"=","NE-YO","She Knows f/Juicy J",924,63,352,61,4.722,0.322,17,"79",39,924,352,4.722
"40",40,"+3","ELLIE GOULDING","Love Me Like You Do",822,221,822,221,6.933,1.299,4,"12",40,822,822,6.933
"41",41,"-1","PRIORY","Weekend",750,7,109,-5,2.112,0.002,46,"834",40,751,156,2.113
"42",42,"=","NATALIE LA ROSE","Somebody f/Jeremih",658,53,290,39,5.385,0.443,10,"146",42,658,290,5.385
"43",43,"-2","CHRIS BROWN","New Flame f/Usher & Rick Ross",628,-39,-318,-2,3.481,-0.125,99,"185",26,2399,357,13.19
"44",44,"+3","MAROON 5","Sugar",586,179,579,172,5.117,1.302,3,"101",44,586,579,5.117
"45",45,"-1","THE SCRIPT","Superheroes",535,-41,-211,-14,1.596,-0.173,60,"210",40,865,191,2.945
