"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","KATY PERRY","Dark Horse",17472,48,419,-23,122.973,0.002,90,"1",1,17472,2780,122.973
2,"=","ELLIE GOULDING","Burn",14140,-166,-518,-123,90.967,0.044,137,"27",2,14810,1623,95.425
3,"=","ONEREPUBLIC","Counting Stars",13341,-422,-1741,-303,96.917,-2.556,131,"14",1,16524,2609,113.696
4,"=","LORDE","Team",13212,286,1328,193,89.555,0.895,89,"7",4,13212,1641,89.555
5,"=","ONE DIRECTION","Story Of My Life",12826,-24,80,-47,79.464,0.196,113,"24",4,12865,1527,82.164
6,"=","PITBULL","Timber f/Ke$ha",11948,-225,-2197,164,85.089,-1.654,129,"9",1,16901,2001,117.778
7,"=","BASTILLE","Pompeii",10758,175,1214,-45,76.374,1.452,104,"4",7,10758,1308,76.374
8,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",10431,6,232,-15,63.483,0.31,90,"6",7,10431,1506,63.483
9,"=","JASON DERULO","Talk Dirty f/2 Chainz",9843,194,1156,56,61.092,0.55,53,"3",9,9843,2775,61.092
10,"+1","PHARRELL WILLIAMS","Happy",8768,323,1819,10,66.132,1.86,33,"12",10,8768,2386,66.132
11,"-1","PASSENGER","Let Her Go",8657,-215,-1035,-133,49.763,-1.656,144,"8",7,9912,1223,59.781
12,"=","EMINEM","The Monster f/Rihanna",8279,-135,-1169,8,61.143,-1.083,114,"33",1,16414,2904,117.022
13,"=","BRUNO MARS","Young Girls",7521,86,522,-53,43.541,1.058,69,"43",12,7521,938,43.541
14,"=","JOHN NEWMAN","Love Me Again",6647,11,185,-4,33.232,0.14,139,"31",13,6647,697,35.821
15,"=","ALOE BLACC","The Man",6074,104,1093,-69,34.015,0.542,29,"5",15,6074,1722,34.015
16,"=","MILEY CYRUS","Adore You",5795,-17,-63,52,27,-0.269,56,"20",15,5927,1542,27.855
17,"=","CASH CASH","Take Me Home f/Bebe Rexha",5397,47,359,-59,30.237,0.029,95,"58",17,5397,1074,31.326
18,"=","DEMI LOVATO","Neon Lights",5333,131,488,103,30.037,0.871,84,"23",18,5333,671,30.037
19,"=","AVICII","Hey Brother",4736,64,721,-4,26.852,0.149,77,"15",19,4736,789,26.852
