"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",14090,-33,207,-197,92.439,-0.342,92,"4",1,14127,1893,93.336
"2",2,"=","ADELE Someone Like You",12384,139,1710,-338,85.545,0.74,63,"1",2,12384,2614,85.545
"3",3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",12122,85,762,-91,75.469,0.796,102,"6",2,12122,1685,75.469
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",11842,35,802,-289,67.822,0.172,87,"3",3,11842,1356,67.822
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",10121,170,1034,-63,62.692,0.339,117,"10",5,10121,1097,62.692
"6",6,"=","BAD MEETS EVIL Lighters f/Bruno Mars",9234,-89,-1101,-19,61.047,-0.158,105,"27",2,11835,1599,78.403
"7",7,"=","LMFAO Party Rock Anthem",7813,-19,-326,-6,50.845,-0.475,151,"8",1,14043,1859,94.193
"8",8,"=","LADY GAGA You And I",7640,5,268,-79,43.635,-0.259,61,"9",8,7643,1553,43.894
"9",9,"=","BRITNEY SPEARS I Wanna Go",7284,-223,-1093,-116,47.088,-1.3,117,"48",1,12853,1768,82.422
"10",10,"=","DAVID GUETTA Without You f/Usher",7281,26,700,-238,45.35,0.276,43,"7",10,7281,1586,45.35
"11",11,"=","DEV In The Dark",7062,-45,391,-235,48.009,0.005,72,"14",11,7107,1224,48.009
"12",12,"=","PITBULL Give Me Everything f/Ne-Yo",6870,-56,-332,-122,45.066,-0.239,151,"31",1,14233,1811,95.596
"13",13,"=","KATY PERRY Last Friday Night (T.G.I.F.)",6708,-205,-1166,-158,36.973,-0.697,134,"40",1,14935,2322,96.531
"14",14,"=","NICKI MINAJ Super Bass",6625,-94,-703,121,45.567,-0.755,151,"20",3,12009,1188,73.23
"15",15,"=","RIHANNA Cheers (Drink To That)",5579,-255,-1699,-180,29.073,-0.83,73,"12",10,8085,1594,43.942
"16",16,"=","LMFAO Sexy And I Know It",5410,129,1122,-178,33.131,0.861,43,"2",16,5410,1530,33.131
"17",17,"=","JASON DERULO It Girl",5244,0,292,-151,25.846,-0.15,52,"13",16,5244,1048,25.996
"18",18,"=","KELLY CLARKSON Mr. Know It All",4492,42,400,-79,23.854,0.156,35,"19",18,4492,1093,23.854
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4364,-3,411,-110,36.55,-0.014,77,"25",19,4367,673,36.564
"20",20,"=","THE SCRIPT Nothing",4249,41,343,4,20.379,0.262,71,"34",18,4249,722,20.379
"21",21,"=","RIHANNA We Found Love f/Calvin Harris",3824,352,2184,45,28.035,1.536,14,"5",21,3824,2184,28.035
"22",22,"+1","ANDY GRAMMER Keep Your Head Up",3119,36,169,25,12.726,0.195,105,"93",22,3119,355,12.726
"23",23,"-1","LIL WAYNE How To Love",2997,-97,-364,-99,19.421,-0.725,126,"22",9,8047,1328,45.275
"24",24,"=","NEW BOYZ Better With The Lights Off",2757,-20,202,-114,10.393,-0.061,65,"38",23,2777,423,10.454
"25",25,"=","PATRICK STUMP This City f/Lupe Fiasco",1946,5,104,-54,8.093,0.015,42,"129",25,1946,386,8.538
"26",26,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",1859,34,283,14,8.719,0.303,47,"30",26,1859,306,8.719
"27",27,"-1","AFROJACK Take Over Control f/Eva Simons",1785,-49,-592,3,17.591,-0.012,111,"62",24,2836,435,23.455
"28",28,"=","NICKI MINAJ Fly f/Rihanna",1704,71,421,-3,7.786,0.336,21,"50",28,1704,643,7.786
"29",29,"=","LLOYD Dedication To My Ex...",1622,25,252,-20,5.956,0.048,36,"159",29,1622,315,5.956
"30",30,"=","BRITNEY SPEARS Criminal",1616,28,469,-65,7.873,0.086,18,"233",30,1616,596,7.873
"31",31,"=","THE BAND PERRY If I Die Young",1365,-26,-202,-14,9.928,0.124,151,"32",11,6052,768,32.555
"32",32,"=","GAVIN DEGRAW Not Over You",1308,-6,120,-37,4.85,-0.004,45,"49",32,1316,310,4.854
"33",33,"+1","MATT NATHANSON Faster",1238,-6,-24,-4,4.454,-0.022,89,"117",32,1277,166,4.717
"34",34,"+1","FLO RIDA Good Feeling",1236,70,481,-20,6.013,0.253,14,"52",34,1236,501,6.013
"35",35,"+1","JESSIE J Domino",1125,18,165,-13,4.809,0.202,23,"120",35,1125,335,4.809
"36",36,"+2","NICOLE SCHERZINGER Don't Hold Your Breat...",1078,73,358,27,2.498,0.284,13,"443",36,1078,446,2.498
"37",37,"+4","BRUNO MARS It Will Rain",1053,154,784,100,7.686,0.753,6,"65",37,1053,784,7.686
"38",38,"-5","IYAZ Pretty Girls",1039,-217,-1295,-48,4.594,-0.851,126,"66",17,4770,659,22.767
"39",39,"-2","DEMI LOVATO Skyscraper",1001,-8,-77,-7,5.615,-0.316,58,"44",35,1122,194,7.038
"40",40,"-1","WIZ KHALIFA No Sleep",908,-60,-161,-83,3.049,-0.284,56,"110",34,1093,246,3.907
"41",41,"-1","KELLY ROWLAND Motivation f/Lil Wayne",880,-58,-750,76,5.142,-0.223,96,"87",21,2998,415,15.279
"42",42,"+2","HOT CHELLE RAE I Like It Like That f/New...",846,61,331,5,2.688,0.293,9,"18",42,846,407,2.688
"43",43,"-1","NICKELBACK When We Stand Together",815,26,365,-45,2.955,0.093,7,"80",42,815,457,2.955
