"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"31",31,"=","HOT CHELLE RAE Honestly",1169,8,90,-12,4.946,0.154,39,"201",30,1169,284,4.946
"32",32,"=","CHRIS BROWN Turn Up The Music",1099,-34,-48,-33,9.789,-0.483,99,"65",17,4894,987,33.507
"33",33,"=","NEON TREES Everybody Talks",887,16,158,-4,3.304,0.005,31,"--",33,887,211,3.304
"34",34,"+1","GYM CLASS HEROES Fighter f/Ryan Tedder",858,79,525,13,5.135,0.56,10,"257",34,858,525,5.135
"35",35,"-1","KIRKO BANGZ Drank In My Cup",816,19,153,-19,4.203,0.063,37,"71",34,816,278,4.203
"36",36,"+1","JASON MRAZ I Won't Give Up",733,18,168,-9,3.405,0.096,25,"--",36,733,210,3.405
"37",37,"+1","COLDPLAY Paradise",702,22,179,13,4.369,0.16,50,"59",37,892,255,4.369
"38",38,"+1","GROUPLOVE Tongue Tied",698,18,156,-6,2.245,0.147,16,"163",38,698,284,2.245
"39",39,"-3","RIHANNA Talk That Talk f/Jay Z",695,-21,-136,-2,3.866,-0.214,93,"125",24,2226,339,12.882
"40",40,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",589,-86,-579,-7,2.506,-0.301,67,"--",27,1740,461,9.538
"41",41,"=","CALVIN HARRIS Let's Go f/Ne-Yo",582,56,203,29,6.384,0.208,12,"146",41,582,218,6.384
"42",42,"=","NELLY FURTADO Big Hoops (Bigger The Bett...",496,36,316,-2,2.028,0.169,5,"--",42,496,318,2.028
"43",43,"=","THE WANTED Chasing The Sun",428,7,180,-12,4.404,0.086,6,"268",43,428,192,4.404
"44",44,"=","ONE DIRECTION One Thing",409,43,220,27,3.144,0.312,4,"90",44,409,220,3.144
"45",45,"=","KEVIN RUDOLF Don't Give Up",347,10,61,11,0.623,-0.001,11,"--",45,347,132,0.624
"46",46,"=","RIHANNA Birthday Cake",338,1,-107,15,1.662,0.014,39,"53",40,479,116,1.742
"47",47,"=","SELENA GOMEZ & THE SCENE Hit The Lights",328,13,40,11,1.194,0.083,14,"--",46,328,72,1.194
"48",48,"=","THE CAB La La",314,14,27,10,0.549,0.056,33,"--",46,314,82,0.549
"49",49,"+1","VIENNIE V For You",246,0,10,-4,0.211,-0.01,5,"--",49,246,26,0.23
"50",50,"-1","NICKI MINAJ Right By My Side f/Chris Bro...",243,-23,-30,-38,0.903,0.022,22,"151",46,276,92,1.019
