"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PINK","Blow Me (One Last Ki...",12298,-81,630,-266,82.88,0.225,81,"6/90",1,12379,2737,82.88
2,"=","FLO RIDA","Whistle",11472,-248,-684,-246,69.547,-1.463,110,"5",1,12179,1412,76.089
3,"=","MAROON 5","One More Night",11392,81,1452,-141,76.493,0.36,67,"2",3,11392,1593,76.493
4,"=","NEON TREES","Everybody Talks",10747,-99,120,-238,64.646,-0.144,167,"11",3,10891,1632,66.269
5,"=","JUSTIN BIEBER","As Long As You Love ...",9927,4,922,-156,71.332,0.124,80,"8",5,9927,1300,71.332
6,"=","OWL CITY & CARLY RAE...","Good Time",9848,-71,650,-230,68.881,-0.246,89,"10",6,9919,1961,69.127
7,"=","DEMI LOVATO","Give Your Heart A Br...",9393,-360,-1751,-208,65.188,-1.551,207,"35",1,11880,1256,80.294
8,"=","ELLIE GOULDING","Lights",8706,-208,-1250,72,67.025,-1.083,226,"34",1,13999,1482,101.262
9,"=","TAYLOR SWIFT","We Are Never Ever Ge...",8575,46,606,-17,57.862,0.954,40,"3",9,8575,4592,57.862
10,"=","FUN.","Some Nights",8316,-5,1073,-222,53.647,0.47,105,"4",10,8321,1295,53.647
11,"=","KATY PERRY","Wide Awake",7450,-195,-1197,-30,48.502,-1.295,124,"30",1,14124,2824,100.029
12,"=","ALEX CLARE","Too Close",7348,4,994,-170,47.2,0.142,117,"7",12,7348,1328,47.2
13,"=","DAVID GUETTA","Titanium f/Sia",6918,-367,-1589,-105,52.463,-2.348,168,"33",3,11268,1091,79.723
14,"=","NICKI MINAJ","Pound The Alarm",6546,-37,315,-86,45.29,-0.232,69,"27",13,6583,1036,45.522
15,"=","CHRIS BROWN","Don't Wake Me Up",5435,-13,410,-120,43.497,0.247,98,"19",15,5448,982,43.497
16,"=","ENRIQUE IGLESIAS","Finally Found You f/...",4417,-6,837,-199,29.633,-0.007,25,"--",16,4423,1803,29.64
17,"=","KARMIN","Hello",4338,-31,200,-128,25.698,0.044,47,"53",16,4370,1012,25.698
18,"=","CHER LLOYD","Want U Back",3637,-290,-1363,-129,19.982,-1.382,134,"23",9,8069,1103,45.503
19,"=","TRAIN","50 Ways To Say Goodb...",3553,42,418,-21,19.466,-0.002,50,"14",19,3553,717,19.468
20,"+1","NE-YO","Let Me Love You",3429,40,506,-64,26.771,0.6,45,"25",20,3429,687,26.771
21,"-1","CALVIN HARRIS","Let's Go f/Ne-Yo",3303,-132,-1065,62,21.735,-0.685,148,"81",5,9398,1254,61.384
22,"=","DAVID GUETTA","I Can Only Imagine f...",3212,-33,212,-124,21.425,0.21,56,"63",22,3245,589,21.425
23,"+1","PSY","Gangnam Style",3198,246,1682,-13,24.616,1.222,14,"1",23,3198,1695,24.616
24,"-1","JASON MRAZ","I Won't Give Up",2950,-118,-524,-109,20.406,-0.964,161,"22",20,3773,443,26.174
25,"=","LINKIN PARK","Burn It Down",2466,-48,56,-113,11.201,-0.017,109,"82",25,2518,475,11.218
26,"=","OLLY MURS","Heart Skips A Beat",2350,-39,-2,-67,12.294,-0.406,72,"88",26,2416,401,13.274
27,"=","USHER","Numb",2345,186,966,51,11.732,0.949,21,"217",27,2345,966,11.732
28,"=","ONEREPUBLIC","Feel Again",2031,27,606,-74,9.415,0.162,17,"58",28,2031,813,9.415
29,"+1","CONOR MAYNARD","Vegas Girl",1845,6,74,-28,8.727,0.02,57,"125",27,1863,280,8.826
30,"+2","CHRISTINA AGUILERA","Your Body",1807,160,823,-82,11.998,1.113,9,"21",27,2059,2059,18.79
31,"=","PHILLIP PHILLIPS","Home",1702,40,288,5,9.6,0.398,74,"9",30,1702,311,9.6
32,"-3","KELLY CLARKSON","Dark Side",1644,-213,-1251,-31,13.136,-0.644,106,"73",20,3559,493,18.412
33,"=","ED SHEERAN","The A Team",1288,12,154,-20,8.793,0.242,35,"38",32,1288,231,8.793
34,"+1","TREY SONGZ","2 Reasons f/T.I.",1224,37,206,4,7.084,0.421,35,"154",34,1224,243,7.084
35,"-1","ZEDD","Spectrum f/Matthew K...",1176,-22,143,-82,6.399,-0.323,33,"175",34,1198,305,6.722
36,"+3","ONE DIRECTION","Live While We're You...",1100,264,1100,264,10.667,1.915,3,"--",36,1100,1100,10.667
37,"-1","AUSTIN MAHONE","Say Somethin",1093,53,153,39,4.749,0.202,51,"226",36,1093,195,4.749
38,"-1","RITA ORA","R.I.P. f/Tinie Tempa...",1044,36,244,15,4.101,0.153,21,"278",37,1044,352,4.101
39,"-1","CHRIS WALLACE","Remember When (Push ...",869,7,33,3,2.577,0.057,42,"--",37,869,122,2.577
40,"=","BRIDGIT MENDLER","Ready Or Not",717,1,74,-15,2.997,-0.062,20,"96",39,717,218,3.198
41,"+1","FLO RIDA","I Cry",674,30,369,-38,4.556,0.122,8,"119",41,674,411,4.556
42,"-1","KANYE WEST","Mercy f/Big Sean/Pus...",671,-9,0,-9,6.378,0.09,33,"36",40,699,131,6.378
43,"+2","THE SCRIPT","Hall Of Fame f/will....",657,73,383,35,2.186,0.306,7,"163",43,657,383,2.186
44,"-1","WIZ KHALIFA","Work Hard, Play Hard",610,-19,-61,-23,2.233,-0.088,67,"83",41,681,95,2.822
