"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",15261,"-54",812,"-340",119.695,"+0.007",70,"2",1,15315,2452,119.695
"2",2,"=","BRUNO MARS","Locked Out Of Hea...",13747,"-111",-684,"-30",110.077,"-1.266",119,"6",1,15928,2790,124.488
"3",3,"+1","JUSTIN BIEBER","Beauty And A Beat...",12731,"+74",322,"-5",87.578,"+0.625",102,"12",3,12731,1998,87.578
"4",4,"-1","LUMINEERS","Ho Hey",12726,"-56",-689,"-40",95.866,"-0.318",134,"4",2,13545,1921,101.636
"5",5,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",11123,"+121",1362,"-42",84.916,"+0.688",141,"7",5,11123,1463,84.916
"6",6,"=","PINK","Try",9746,"-31",485,"-120",64.333,"+0.568",92,"13",6,9777,1515,64.333
"7",7,"=","WILL.I.AM & BRITN...","Scream And Shout",9130,"+251",1578,"+121",71.362,"+1.918",64,"3",7,9130,1578,71.362
"8",8,"=","FLO RIDA","I Cry",8320,"-211",-1740,"-28",61.933,"-1.216",135,"28",4,11195,1268,84.885
"9",9,"=","ED SHEERAN","The A Team",7640,"-113",-540,"-86",49.163,"-0.632",162,"33",8,8381,1183,56.912
"10",10,"=","ALICIA KEYS","Girl On Fire",7334,"+80",406,"+102",50.783,"+0.369",97,"17/73",10,7334,1171,50.899
"11",11,"+1","MAROON 5","Daylight",6857,"+161",956,"+150",47.728,"+0.733",66,"8",11,6857,1101,47.728
"12",12,"-1","RIHANNA","Diamonds",6846,"-207",-1687,"-5",49.269,"-1.184",124,"31",2,13317,2812,96.67
"13",13,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",6750,"+212",1211,"+143",59.272,"+2.084",71,"1",13,6750,1469,59.272
"14",14,"+2","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6623,"+310",128,"-397",49.498,"+1.478",14,"9",12,6623,6457,59.334
