"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ELLIE GOULDING","Lights",11747,-141,-834,-10,88.73,-0.33,204,"23",1,13999,1482,101.262
"2",2,"=","DEMI LOVATO","Give Your Heart A Br...",11660,57,654,-71,80.024,0.065,185,"31",2,11660,1256,80.024
"3",3,"=","KATY PERRY","Wide Awake",11237,-213,-1275,-30,75.808,-2.214,102,"21",1,14124,2824,100.029
"4",4,"=","DAVID GUETTA","Titanium f/Sia",10825,-161,-374,-210,75.945,-0.843,146,"22",3,11268,1091,79.723
"5",5,"=","FLO RIDA","Whistle",10768,116,1055,-59,69.293,0.175,88,"4",5,10768,1412,69.293
"6",6,"=","PINK","Blow Me (One Last Ki...",9787,133,710,26,66.218,0.683,59,"14",6,9787,2737,66.218
"7",7,"=","NEON TREES","Everybody Talks",9138,154,1060,-3,60.668,1.056,145,"8",7,9138,1632,60.668
"8",8,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",8205,-309,-1049,-288,50.95,-1.65,126,"38",5,9398,1254,61.384
"9",9,"=","CHER LLOYD","Want U Back",7699,-76,-334,-59,42.184,-0.947,112,"9",9,8069,1103,45.503
"10",10,"+1","OWL CITY & CARLY RAE...","Good Time",7563,76,331,35,49.672,0.37,67,"5",10,7563,1961,49.672
"11",11,"-1","MAROON 5","Payphone f/Wiz Khali...",7424,-107,-1096,80,53.172,-1.251,138,"36",1,14353,3415,107.136
"12",12,"+1","MAROON 5","One More Night",7268,166,1241,34,47.488,0.845,45,"2",12,7268,1241,47.488
"13",13,"-1","RIHANNA","Where Have You Been",7222,-74,-751,69,60.184,-1.03,139,"48",2,12963,1884,95.69
"14",14,"=","JUSTIN BIEBER","As Long As You Love ...",7210,113,686,-28,47.316,1.08,58,"6",13,7210,1300,47.316
"15",15,"=","TAYLOR SWIFT","We Are Never Ever Ge...",6633,157,1499,-192,45.42,0.965,18,"1",15,6633,4592,45.42
"16",16,"=","FUN.","Some Nights",5610,67,527,-67,36.528,0.185,83,"3",16,5610,1097,36.528
"17",17,"=","NICKI MINAJ","Pound The Alarm",4882,54,361,-39,31.959,0.962,47,"16",17,4882,1036,31.959
"18",18,"=","USHER","Scream",4741,-84,-718,47,31.502,-0.875,128,"51",6,9627,2323,68.266
"19",19,"=","ALEX CLARE","Too Close",4643,139,838,74,34.19,0.698,95,"12",19,4643,838,34.19
"20",20,"=","NO DOUBT","Settle Down",4117,-86,-132,-85,20.87,-0.691,45,"68",19,4315,1467,23.29
"21",21,"=","JASON MRAZ","I Won't Give Up",3568,12,119,-32,25.359,0.335,139,"10",21,3568,443,25.359
"22",22,"+1","CHRIS BROWN","Don't Wake Me Up",3464,123,823,23,26.309,0.79,76,"24",22,3464,823,26.309
"23",23,"-1","KELLY CLARKSON","Dark Side",3404,45,242,52,16.96,0.256,84,"43",20,3404,493,18.412
"24",24,"=","THE WANTED","Chasing The Sun",3000,-284,-1305,-168,16.55,-1.603,120,"70",16,4729,656,26.67
"25",25,"=","KARMIN","Hello",2875,79,699,-63,15.476,0.721,25,"109",25,2875,1012,15.476
"26",26,"=","TRAIN","50 Ways To Say Goodb...",2139,73,545,-49,9.1,0.233,28,"17",26,2139,717,9.1
"27",27,"+1","DAVID GUETTA","I Can Only Imagine f...",2116,91,589,33,15.114,0.643,34,"67",27,2116,589,15.114
"28",28,"-1","OLLY MURS","Heart Skips A Beat",2037,1,124,-37,10.082,0.079,50,"96",26,2037,401,10.331
"29",29,"=","NE-YO","Let Me Love You",1947,51,469,-25,14.545,0.337,23,"49",29,1947,580,14.545
"30",30,"=","LINKIN PARK","Burn It Down",1814,31,353,-3,7.726,0.078,87,"65",29,1814,383,7.726
"31",31,"=","CONOR MAYNARD","Vegas Girl",1311,45,239,12,4.925,0.15,35,"213",31,1311,260,4.925
"32",32,"=","PITBULL","Get It Started f/Sha...",1156,-11,64,-2,6.097,0.083,48,"182",31,1218,277,6.134
"33",33,"+1","MATCHBOX TWENTY","She's So Mean",986,-14,43,-33,4.896,-0.062,76,"29",33,1064,574,5.015
"34",34,"+1","BIG TIME RUSH","Windows Down",968,-7,53,-10,3.203,-0.013,32,"178",34,992,253,3.29
"35",35,"+1","PHILLIP PHILLIPS","Home",956,20,101,1,4.157,0.158,52,"7",35,956,311,4.752
"36",36,"-3","GROUPLOVE","Tongue Tied",945,-72,-920,117,8.571,0.138,130,"62",20,2955,433,18.208
